Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Better Mortgage,L7,Distributed Systems (Back-End),381000,"New York, NY ",2022-03-09,1 , 14,245000 , 100000 , 36000
Wayfair,L3,ML / AI,221000,"Austin, TX ",2022-03-09,0 , 14,180000 , N/A , 41000
Salesforce,Lead MTS,Android,228000,"San Francisco, CA ",2022-03-05,6 , 14,213000 , 15000 , N/A
Virtana,Staff,Testing (SDET),170000,"San Jose, CA ",2022-03-03,5 , 14,170000 , N/A , N/A
Broadcom,ICB 5,Firmware,630000,"San Jose, CA ",2022-02-28,14 , 14,170000 , 420000 , 40000
Squarespace,L4,Distributed Systems (Back-End),270000,"New York, NY ",2022-02-28,10 , 14,230000 , 40000 , N/A
Liberty Mutual,17,Full Stack,164000,"Seattle, WA ",2022-02-28,10 , 14,144000 , N/A , 20000
Oracle,IC,DevOps,169000,"Redwood City, CA ",2022-02-27,5 , 14,163000 , 6000 , N/A
Albertsons,L4,Distributed Systems (Back-End),155000,"Pleasanton, CA ",2022-02-27,3 , 14,155000 , N/A , N/A
Apple,ICT4,iOS,285000,"Cupertino, CA ",2022-02-25,4 , 14,175000 , 90000 , 20000
Amazon,SDE III,Platform,495000,"Sunnyvale, CA ",2022-02-23,1 , 14,185000 , 160000 , 150000
Yahoo,Senior Software Engineer,Web Development (Front-End),254000,"San Jose, CA ",2022-02-22,14 , 14,186000 , 40000 , 28000
LinkedIn,Senior Software Engineer,Distributed Systems (Back-End),384000,"Sunnyvale, CA ",2022-02-18,2 , 14,185000 , 180000 , 19000
Esri,L3,Web Development (Front-End),148000,"Redlands, CA ",2022-02-15,12 , 14,140000 , N/A , 8000
Guidewire Software,L5,Distributed Systems (Back-End),223000,"San Mateo, CA ",2022-02-15,0 , 14,175000 , 30000 , 18000
OpenGov,MTS,API Development (Back-End),210000,"Boston, MA ",2022-02-15,1 , 14,190000 , N/A , 20000
Amazon,SDE III,Full Stack,330000,"Seattle, WA ",2022-02-12,9 , 14,160000 , 170000 , N/A
Roblox,TD2,ML / AI,2500000,"San Francisco, CA ",2022-02-10,12 , 14,400000 , 2.1M , N/A
Amazon,SDE II,API Development (Back-End),235000,"Seattle, WA ",2022-02-10,2 , 14,155000 , 40000 , 40000
Adobe,Software Engineer 5,Platform Engineering,320000,"Austin, TX ",2022-02-10,3 , 14,180000 , 100000 , 40000
