Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Facebook,IC6,Technical,251000,"Seattle, WA ",2021-12-06,0 , 20,180000 , 35000 , 36000
Amazon,L6,Technical,220000,"Seattle, WA ",2021-10-26,2 , 20,145000 , 35000 , 40000
Box,L7,Leadership,275000,"Redwood City, CA ",2021-10-03,2 , 20,195000 , 75000 , 5000
Wayfair,L3,Technical,153000,"Boston, MA ",2021-08-18,0 , 20,110000 , 26000 , 17000
LivePerson,L3,Operations,163000,"Boulder, CO ",2021-04-30,1 , 20,132000 , 20000 , 13000
GE Digital,Leader,Leadership,210000,"Boston, MA ",2021-04-24,10 , 20,175000 , N/A , 35000
Roblox,IC5,Technical,450000,"San Mateo, CA ",2021-03-30,1 , 20,195000 , 250000 , N/A
Amazon,L6,Hardware,200000,"Bellevue, WA ",2020-10-23,1 , 20,150000 , 50000 , N/A
Google,L5,DevOps,226000,"Mountain View, CA ",2020-10-22,5 , 20,151000 , 52000 , 23000
Facebook,L6,Technical,290000,"Menlo Park, CA ",2020-10-19,1 , 20,200000 , 50000 , 40000
Accenture,CL9,Site Reliability (SRE),113000,"Seattle, WA ",2020-10-06,11 , 20,113000 , N/A , 4000
Amazon,L6,Technical,200000,"Bellevue, WA ",2020-09-27,1 , 20,150000 , 48000 , N/A
Instacart,6,Technical,195000,"San Francisco, CA ",2020-08-18,1 , 20,195000 , N/A , N/A
Apple,ICT5,Recruiting,270000,"Cupertino, CA ",2020-07-11,3 , 20,180000 , 60000 , 30000
Amazon,L6,Engineering,121000,"Seattle, WA ",2020-07-08,5 , 20,121000 , N/A , N/A
