Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Facebook,IC5,Privacy,240000,"New York, NY ",2022-03-01,1 , 4,170000 , 50000 , 20000
Okta,P2,General,240000,"San Francisco, CA ",2022-02-26,3 , 4,140000 , 86000 , 14000
Google,L3,Hardware,206000,"Mountain View, CA ",2022-02-22,0 , 4,140000 , 50000 , 16000
Disney,P3,"Partnerships, EMEA",172000,"New York, NY ",2022-02-17,2 , 4,129000 , 39000 , 4000
Amazon,L6,App development,257000,"Seattle, WA ",2022-02-10,1 , 4,160000 , 63000 , 34000
E*TRADE,Senior Staff,Mobile Application,130000,"Chicago, IL ",2022-02-08,4 , 4,110000 , N/A , 20000
Amazon,L5,Analytics,185000,"Seattle, WA ",2022-02-07,1 , 4,140000 , 30000 , 15000
Microsoft,60,Internal tools,178000,"Seattle, WA ",2022-01-28,0 , 4,128000 , 40000 , 10000
Trimble,L3,GPS Systems,140000,"Santa Clara, CA ",2022-01-21,1 , 4,135000 , N/A , 5000
Indeed,L3,IT Infrastructure,169000,"Austin, TX ",2021-12-30,3 , 4,135000 , 18000 , 16000
Zynga,L4,General,144000,"Austin, TX ",2021-12-24,1 , 4,120000 , 12000 , 12000
BlackRock,Associate,Aladdin,179000,"San Francisco, CA ",2021-12-20,4 , 4,128000 , N/A , 51000
Google,L4,Play Commerce,203000,"New York, NY ",2021-11-17,0 , 4,140000 , 42000 , 21000
Google,L4,General,260000,"San Francisco, CA ",2021-11-16,2 , 4,145000 , 80000 , 35000
Nvidia,IC3,General,168000,"Santa Clara, CA ",2021-11-10,1 , 4,126000 , 22000 , 20000
Goldman Sachs,Associate,"Data Infra, Reporting",137000,"New York, NY ",2021-11-04,4 , 4,120000 , N/A , 17000
Amazon,L6,Sort planning,160000,"Seattle, WA ",2021-10-31,0 , 4,130000 , 3000 , 27000
JFrog,IC,General,145000,"Seattle, WA ",2021-10-28,1 , 4,115000 , 30000 , N/A
Google,L4,Cloud computing,315000,"San Francisco, CA ",2021-10-23,2 , 4,145000 , 140000 , 30000
SpaceX,II,General,126000,"Los Angeles, CA ",2021-10-20,4 , 4,95000 , 26000 , 5000
Amazon,L4,Ordering,98000,"Seattle, WA ",2021-10-01,1 , 4,70000 , 18000 , 10000
Microsoft,62,Security,209000,"Redmond, WA ",2021-09-15,4 , 4,157000 , 27000 , 25000
Deloitte Advisory,Manager,SIEM Engineer,125000,"New York, NY ",2021-08-26,4 , 4,115000 , N/A , 10000
MongoDB,L2,Cloud,197000,"New York, NY ",2021-08-21,0 , 4,155000 , 42000 , N/A
Microsoft,62,General,194000,"Redmond, WA ",2021-08-15,4 , 4,147000 , 27000 , 20000
Google,L3,Compliance,163000,"New York, NY ",2021-07-14,1 , 4,120000 , 25000 , 18000
Dropbox,IC2,General,136000,"San Francisco, CA ",2021-06-25,1 , 4,113000 , 13000 , 12000
Amazon,L6,General,180000,"Seattle, WA ",2021-05-05,4 , 4,130000 , 50000 , N/A
LinkedIn,Senior,General,192000,"Mountain View, CA ",2021-05-04,4 , 4,147000 , 30000 , 15000
Amazon,L5,Devices,185000,"Sunnyvale, CA ",2021-05-04,0 , 4,145000 , 5000 , 40000
Google,L5,General,260000,"Mountain View, CA ",2021-05-03,3 , 4,167000 , 60000 , 33000
Apple,ICT3,Hardware,250000,"Cupertino, CA ",2021-04-19,1 , 4,160000 , 70000 , 20000
Google,L3,Compliance,175000,"New York, NY ",2021-04-07,0 , 4,120000 , 35000 , 20000
Esri,1,GIS,90000,"Redlands, CA ",2021-04-06,0 , 4,90000 , N/A , N/A
Morgan Stanley,Senior Staff,Project Management,148000,"Chicago, IL ",2021-03-07,4 , 4,113000 , N/A , 35000
New Relic,L2,Operations,156000,"San Francisco, CA ",2021-02-25,1 , 4,140000 , 9000 , 7000
Amazon,L5,AWS,195000,"Seattle, WA ",2021-02-12,0 , 4,150000 , 27000 , 18000
Uber,L4,General,250000,"Sunnyvale, CA ",2021-02-03,0 , 4,152000 , 75000 , 23000
Microsoft,61,IT,159000,"Bellevue, WA ",2021-01-24,2 , 4,131000 , 16000 , 12000
,IC4,Data,203000,"Fremont, CA ",2021-01-22,0 , 4,155000 , 33000 , 16000
Amazon,L5,Salesforce,165000,"Seattle, WA ",2020-11-30,1 , 4,135000 , 10000 , 25000
PayPal,L24,Full Stack,187000,"San Jose, CA ",2020-11-24,1 , 4,145000 , 27000 , 15000
Amazon,L5,Full Stack,183000,"Seattle, WA ",2020-09-03,0 , 4,135000 , 6000 , 42000
Verily,L4,Full Stack,260000,"South San Francisco, CA ",2020-08-19,0 , 4,140000 , 90000 , 30000
Pinterest,L4,ML / AI,205000,"San Francisco, CA ",2020-08-07,1 , 4,128000 , 78000 , N/A
Stripe,L2,API Development (Back-End),130000,"San Francisco, CA ",2020-07-02,2 , 4,130000 , 2000 , N/A
Amazon,L6,Hardware,257000,"Seattle, WA ",2020-07-02,4 , 4,134000 , 123000 , N/A
Facebook,IC4,Hardware,225000,"Menlo Park, CA ",2020-06-01,1 , 4,162000 , 47000 , 16000
Microsoft,62,Cloud,185000,"Redmond, WA ",2020-04-27,4 , 4,148000 , 13000 , 23000
Microsoft,62,Enterprise software,174000,"Redmond, WA ",2020-03-03,4 , 4,147000 , 12000 , 15000
