Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,L7,,410000,"Seattle, WA ",2022-03-05,9 , 16,194000 , 216000 , N/A
Amazon,L6,General,197000,"Chicago, IL ",2022-03-01,12 , 16,145000 , 3000 , 49000
Broadridge,Director,AI,225000,"New York, NY ",2022-03-01,3 , 16,175000 , 30000 , 20000
Honeywell,L6,M&A,180000,"Morris Plains, NJ ",2022-02-26,4 , 16,162000 , N/A , 18000
Amazon,L6,TPM,300000,"Seattle, WA ",2022-02-21,12 , 16,150000 , 150000 , N/A
Amazon,L6,Networking,253000,"Austin, TX ",2022-02-05,0 , 16,160000 , 58000 , 35000
Microsoft,64,Privacy,350000,"Redmond, WA ",2022-02-05,16 , 16,180000 , 120000 , 50000
Amazon,L6,Machine Learning and Algorithms,311000,"Los Angeles, CA ",2022-02-01,1 , 16,155000 , 26000 , 130000
Apple,ICT4,Epm,380000,"Cupertino, CA ",2022-01-27,4 , 16,185000 , 175000 , 20000
HCL Technologies,4.1,Data Analytics,140000,"Seattle, WA ",2022-01-18,8 , 16,128000 , N/A , 12000
Accenture,7,Software engineer,157000,"Redmond, WA ",2021-12-17,16 , 16,140000 , N/A , 17000
Google,L7,Google Cloud Platform,586000,"Sunnyvale, CA ",2021-12-13,0 , 16,265000 , 242000 , 79000
,G7,Cloud Performance,172000,"Santa Clara, CA ",2021-12-08,16 , 16,136000 , 9000 , 27000
Microsoft,65,Product development,276000,"Redmond, WA ",2021-11-18,1 , 16,193000 , 45000 , 39000
Amazon,L6,General,321000,"Seattle, WA ",2021-11-14,4 , 16,160000 , 148000 , 13000
Facebook,L6,Infrastructure,485000,"Menlo Park, CA ",2021-11-09,2 , 16,221000 , 232000 , 32000
Cisco,Grade 11,Product,230000,"New York, NY ",2021-11-09,0 , 16,180000 , 20000 , 30000
Intel,Grade 7,Cloud Performance,160000,"Santa Clara, CA ",2021-10-30,16 , 16,136000 , 8000 , 16000
Amazon,L6,General,245000,"Seattle, WA ",2021-10-14,3 , 16,160000 , 85000 , N/A
Microsoft,63,general,208000,"Seattle, WA ",2021-10-13,3 , 16,163000 , 23000 , 22000
Amazon,L6,tpm,270000,"Seattle, WA ",2021-10-06,11 , 16,270000 , N/A , N/A
Datadog,L4,Security,340000,"New York, NY ",2021-09-30,1 , 16,205000 , 75000 , 60000
Cisco,Program Manager,Program Manager,204000,"San Jose, CA ",2021-09-27,7 , 16,159000 , 15000 , 30000
Akamai,L4,General,210000,"Boston, MA ",2021-09-22,7 , 16,160000 , 30000 , 20000
Microsoft,66,General,368000,"Redmond, WA ",2021-09-22,16 , 16,208000 , 80000 , 80000
Amazon,L6,AWS/Cloud,322000,"Seattle, WA ",2021-09-17,4 , 16,160000 , 140000 , 22000
Facebook,IC6,Data Integrity,350000,"Menlo Park, CA ",2021-08-05,2 , 16,220000 , 85000 , 45000
Intel,7,Quality and reliability,160000,"Santa Clara, CA ",2021-07-30,16 , 16,133000 , 9000 , 18000
IBM,Band 9,ServiceNow,200000,"Manhattan, NY ",2021-06-19,0 , 16,185000 , N/A , 15000
Coinbase,L8,general,945000,"San Francisco, CA ",2021-06-16,3 , 16,300000 , 600000 , 45000
Amazon,L6,AWS,309000,"New York, NY ",2021-06-08,0 , 16,185000 , 66000 , 57000
Amazon,L6,ECommerce,302000,"New York, NY ",2021-05-31,0 , 16,180000 , 75000 , 47000
Facebook,M1,General,415000,"Seattle, WA ",2021-05-25,1 , 16,221000 , 150000 , 44000
Boeing,L,WAMW,160000,"Seattle, WA ",2021-05-15,16 , 16,151000 , N/A , 13000
Facebook,M1,Network Engineering,432000,"San Francisco, CA ",2021-05-13,7 , 16,231000 , 155000 , 46000
Google,L5,General,210000,"Boston, MA ",2021-04-29,3 , 16,151000 , 38000 , 21000
Lam Research,PDPJ-P5,New Product Introduction,199000,"Fremont, CA ",2021-04-22,16 , 16,149000 , 19000 , 31000
Tata Consultancy Services,C3B,Information Technology,148000,"New York, NY ",2021-04-03,15 , 16,138000 , N/A , 10000
Amazon,L6,General,164000,"Seattle, WA ",2021-03-28,6 , 16,144000 , 20000 , N/A
Intuit,Staff,AI,290000,"Mountain View, CA ",2021-03-23,0 , 16,200000 , 50000 , 40000
Facebook,IC4,Hardware,216000,"Menlo Park, CA ",2021-02-17,0 , 16,155000 , 45000 , 16000
Oracle,Director,Operations,550000,"Redwood City, CA ",2021-01-24,2 , 16,350000 , 150000 , 50000
Indeed,L5,Distributed Systems (Back-End),197000,"Irvine, CA ",2020-12-17,1 , 16,165000 , 17000 , 20000
Google,L5,DSPA,301000,"Mountain View, CA ",2020-12-15,6 , 16,182000 , 88000 , 31000
Facebook,L5,Security,249000,"Menlo Park, CA ",2020-11-19,0 , 16,175000 , 48000 , 26000
Tata Consultancy Services,C4,API Development (Back-End),175000,"Boston, MA ",2020-11-11,16 , 16,150000 , N/A , 20000
Facebook,IC5,program,247000,"New York, NY ",2020-10-07,0 , 16,177000 , 35000 , 35000
Microsoft,64,Site Reliability (SRE),243000,"Redmond, WA ",2020-09-25,2 , 16,191000 , 24000 , 28000
Microsoft,65,Data,280000,"Seattle, WA ",2020-09-16,5 , 16,190000 , 50000 , 40000
Amazon,L6,DevOps,340000,"New York, NY ",2020-09-08,3 , 16,168000 , 173000 , N/A
Oracle,IC4,Operations,228000,"Seattle, WA ",2020-08-21,1 , 16,160000 , 68000 , N/A
Google,L7,ML / AI,584000,"Mountain View, CA ",2020-08-11,7 , 16,242000 , 250000 , 92000
Amazon,L6,API Development (Back-End),266000,"Austin, TX ",2020-07-22,0 , 16,155000 , 11000 , 100000
Amazon,L7,Distributed Systems (Back-End),300000,"Seattle, WA ",2020-07-06,4 , 16,160000 , 140000 , N/A
VMware,P4 - Sr Manager,Business Operations,175000,"Austin, TX ",2020-07-06,3 , 16,150000 , N/A , 25000
Facebook,E5,Central,307000,"Menlo Park, CA ",2020-05-28,3 , 16,189000 , 90000 , 28000
Facebook,IC6,Distributed Systems (Back-End),389000,"San Francisco, CA ",2020-05-03,1 , 16,220000 , 125000 , 44000
,L5,Full Stack,260000,"Sunnyvale, CA ",2020-04-30,5 , 16,167000 , 60000 , 30000
Google,L5,Cloud,310000,"Kirkland, WA ",2020-04-24,1 , 16,165000 , 120000 , 25000
Uber,5a,Mobile (iOS + Android),344000,"San Francisco, CA ",2020-03-05,4 , 16,194000 , 116000 , 34000
