Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,Senior Product Manager,User Journey,165000,"Seattle, WA ",2022-03-09,1 , 7,130000 , 25000 , 10000
Autodesk,P4,Product,176000,"San Francisco, CA ",2022-03-09,3 , 7,144000 , 12000 , 20000
Amazon,Senior Product Manager,Product,267000,"New York, NY ",2022-03-08,1 , 7,167000 , 50000 , 50000
CB Insights,L2,Product,168000,"New York, NY ",2022-03-08,4 , 7,145000 , N/A , 23000
Blizzard Entertainment,n/a,Product,212000,"Irvine, CA ",2022-03-07,3 , 7,185000 , 2000 , 25000
Analog Devices,E11,Product,167000,"Boston, MA ",2022-03-06,7 , 7,112000 , 30000 , 25000
Google,Product Manager 2,Product,263000,"New York, NY ",2022-03-03,3 , 7,172000 , 66000 , 25000
Google,Product Manager 1,Infrastructure,291000,"New York, NY ",2022-03-01,1 , 7,157000 , 101000 , 33000
Amazon,Senior Product Manager,Consumer,191000,"Seattle, WA ",2022-02-27,3 , 7,131000 , 60000 , N/A
T-Mobile,L8,Product,160000,"Bellevue, WA ",2022-02-26,2 , 7,137000 , 2000 , 21000
Siemens,L4,Product,165000,"Boston, MA ",2022-02-24,1 , 7,150000 , N/A , 15000
Facebook,L5 Product Manager,Consumer,300000,"San Francisco, CA ",2022-02-23,1 , 7,200000 , 70000 , 30000
Amazon,L6,Technical,225000,"Boston, MA ",2022-02-21,1 , 7,152000 , 43000 , 30000
Dell Technologies,L4,Product,145000,"Austin, TX ",2022-02-16,4 , 7,130000 , 5000 , 10000
ByteDance,2,Analytic,222000,"Mountain View, CA ",2022-02-15,2 , 7,162000 , N/A , 60000
Google,Product Manager 1,Product,316000,"San Francisco, CA ",2022-02-15,0 , 7,157000 , 115000 , 44000
Enova International,Senior Product Manager,Consumer,153000,"Chicago, IL ",2022-02-14,4 , 7,123000 , 18000 , 12000
Amazon,Senior Product Manager,Product,250000,"Seattle, WA ",2022-02-14,0 , 7,170000 , 45000 , 35000
Peloton,L7,Consumer,308000,"New York, NY ",2022-02-13,2 , 7,210000 , 98000 , N/A
Verily,L5,Product,255000,"Boulder, CO ",2022-02-11,1 , 7,180000 , 50000 , 25000
IBM,Senior Offering Manager,Product,145000,"Austin, TX ",2022-02-09,7 , 7,145000 , N/A , N/A
Zynga,L3,Product,227000,"San Francisco, CA ",2022-02-09,0 , 7,160000 , 43000 , 24000
Amazon,Senior Product Manager,Consumer,230000,"Seattle, WA ",2022-02-08,7 , 7,147000 , 83000 , N/A
Airbnb,L6,Product,425000,"San Francisco, CA ",2022-02-06,1 , 7,220000 , 150000 , 55000
,6,Product,228000,"Palo Alto, CA ",2022-02-04,2 , 7,156000 , 53000 , 19000
Curology,MGR5,Product,220000,"Seattle, WA ",2022-02-03,2 , 7,165000 , 55000 , N/A
Google,Product Manager 3,Product,426000,"Seattle, WA ",2022-02-03,0 , 7,207000 , 171000 , 48000
Twitter,Associate Product Manager (PM),Product,75000,"Los Angeles, CA ",2022-02-02,5 , 7,65000 , N/A , 10000
Cornerstone OnDemand,L5,Product,200000,"Santa Monica, CA ",2022-02-02,7 , 7,150000 , 40000 , 10000
Amazon,Product Manager,Technical,195000,"Seattle, WA ",2022-02-01,0 , 7,140000 , 25000 , 30000
New Relic,2,Product,216000,"Seattle, WA ",2022-02-01,0 , 7,175000 , 32000 , 9000
Allstate,E,Technical,142000,"Northbrook, IL ",2022-02-01,7 , 7,129000 , N/A , 13000
Cisco,11,Product,270000,"San Francisco, CA ",2022-01-30,1 , 7,200000 , 40000 , 30000
Facebook,L6 Product Manager,Product,520000,"Los Angeles, CA ",2022-01-27,1 , 7,225000 , 250000 , 45000
Compass,IC3,User Journey,245000,"New York, NY ",2022-01-27,3 , 7,170000 , 75000 , N/A
,10,Product,200000,"Los Angeles, CA ",2022-01-26,2 , 7,165000 , 10000 , 25000
Wayfair,L4,Consumer,265000,"Boston, MA ",2022-01-26,2 , 7,180000 , 60000 , 25000
Oracle,IC,Technical,150000,"San Francisco, CA ",2022-01-24,2 , 7,150000 , N/A , N/A
Indeed,L4,Consumer,350000,"Austin, TX ",2022-01-21,6 , 7,160000 , 170000 , 20000
,Senior,Consumer,280000,"New York, NY ",2022-01-20,1 , 7,190000 , 90000 , N/A
Expedia,M,Product,275000,"Seattle, WA ",2022-01-19,3 , 7,200000 , 75000 , N/A
Sprout Social,L2,Product,150000,"Chicago, IL ",2022-01-18,2 , 7,135000 , 15000 , N/A
Amazon,Senior Product Manager,Operations,300000,"Seattle, WA ",2022-01-15,0 , 7,160000 , 85000 , 55000
T-Mobile,L7,Product,226000,"Bellevue, WA ",2022-01-13,2 , 7,176000 , 15000 , 35000
Microsoft,63,Enterprise,203000,"Redmond, WA ",2022-01-12,5 , 7,159000 , 22000 , 22000
Amazon,Senior Product Manager,Technical,221000,"Seattle, WA ",2022-01-12,0 , 7,152000 , 41000 , 28000
Medidata,P3,Product,106000,"New York, NY ",2022-01-11,3 , 7,101000 , N/A , 5000
Google,Product Manager 1,Product,228000,"San Francisco, CA ",2022-01-10,2 , 7,178000 , 30000 , 20000
Amazon,Senior Product Manager,Product,300000,"Seattle, WA ",2022-01-07,7 , 7,140000 , 160000 , N/A
Olo,L5,Enterprise,182000,"New York, NY ",2021-12-29,3 , 7,160000 , 22000 , N/A
Google,L4,Product,365000,"Mountain View, CA ",2021-12-29,2 , 7,254000 , 81000 , 30000
Thermo Fisher Scientific,Band 7,Product,138000,"South San Francisco, CA ",2021-12-27,7 , 7,120000 , N/A , 18000
Facebook,L5 Product Manager,Product,335000,"Menlo Park, CA ",2021-12-26,0 , 7,205000 , 100000 , 30000
Instacart,L6,Technical,437000,"Seattle, WA ",2021-12-23,0 , 7,207000 , 230000 , N/A
Robinhood,L5,Infrastructure,388000,"Seattle, WA ",2021-12-23,0 , 7,205000 , 163000 , 21000
Google,L4,Technical,271000,"San Francisco, CA ",2021-12-23,0 , 7,170000 , 75000 , 26000
Amazon,L6,Technical,325000,"Seattle, WA ",2021-12-22,0 , 7,152000 , 97000 , 76000
Amazon,L6,Technical,210000,"Seattle, WA ",2021-12-22,3 , 7,128000 , 47000 , 35000
PayPal,T25,Product,160000,"San Francisco, CA ",2021-12-20,2 , 7,145000 , 15000 , N/A
Google,L4,Product,263000,"Sunnyvale, CA ",2021-12-18,1 , 7,152000 , 83000 , 28000
PayPal,T26,Product,350000,"San Jose, CA ",2021-12-14,5 , 7,200000 , 120000 , 30000
Walgreens Boots Alliance,L5,Product,200000,"Chicago, IL ",2021-12-14,1 , 7,180000 , N/A , 20000
Amazon,L6,Product,236000,"Los Angeles, CA ",2021-12-12,0 , 7,160000 , 43000 , 33000
Uber,L4,Analytic,291000,"San Francisco, CA ",2021-12-09,0 , 7,173000 , 95000 , 23000
Facebook,L5 Product Manager,Product,400000,"San Francisco, CA ",2021-12-05,3 , 7,200000 , 150000 , 50000
Box,Senior Product Manager,Enterprise,345000,"Redwood City, CA ",2021-12-03,3 , 7,210000 , 135000 , N/A
Google,L4,Product,225000,"Seattle, WA ",2021-12-03,0 , 7,142000 , 62000 , 21000
IBM,Principal Offering Manager,Analytic,211000,"New York, NY ",2021-12-03,7 , 7,210000 , N/A , 1000
Qualtrics,L6,Product,333000,"Seattle, WA ",2021-12-01,0 , 7,195000 , 100000 , 38000
Disney,PMII,Product,267000,"New York, NY ",2021-11-28,0 , 7,175000 , 57000 , 35000
Uber,L5A,Product,385000,"New York, NY ",2021-11-23,0 , 7,199000 , 151000 , 35000
Google,L5,Product,337000,"Seattle, WA ",2021-11-23,0 , 7,179000 , 131000 , 27000
ADP,N/A,HR system,165000,"New York, NY ",2021-11-22,1 , 7,160000 , N/A , 5000
Amazon,L5,na,190000,"New York, NY ",2021-11-21,0 , 7,142000 , 23000 , 25000
Amazon,L6,Consumer,213000,"Seattle, WA ",2021-11-20,3 , 7,145000 , 68000 , N/A
Facebook,L5 Product Manager,Product,324000,"Seattle, WA ",2021-11-18,0 , 7,190000 , 105000 , 29000
Wayfair,L4,Product,285000,"Boston, MA ",2021-11-18,2 , 7,160000 , 100000 , 25000
Snap,L4,ML/AI,371000,"Seattle, WA ",2021-11-16,0 , 7,175000 , 178000 , 18000
Cisco,Grade 10,Product,210000,"San Jose, CA ",2021-11-15,1 , 7,170000 , 20000 , 20000
Amazon,L6,Product,225000,"Seattle, WA ",2021-11-15,5 , 7,136000 , 89000 , N/A
Amazon,L7,Product,278000,"Seattle, WA ",2021-11-12,7 , 7,144000 , 134000 , N/A
Zoom,L3,User Journey,245000,"New York, NY ",2021-11-12,0 , 7,172000 , 60000 , 13000
Walmart,X6,Consumer,303000,"San Bruno, CA ",2021-11-11,4 , 7,203000 , 50000 , 50000
Walmart,X5,Product,193000,"San Francisco, CA ",2021-11-11,2 , 7,168000 , 10000 , 15000
Facebook,L6 Product Manager,Product,470000,"Menlo Park, CA ",2021-11-10,0 , 7,220000 , 210000 , 40000
AppDynamics,G10,Product,222000,"San Francisco, CA ",2021-11-10,0 , 7,167000 , 30000 , 25000
Amazon,L6,Product,248000,"New York, NY ",2021-11-09,0 , 7,167000 , 46000 , 36000
Amazon,L6,Technical,290000,"Los Angeles, CA ",2021-11-09,0 , 7,155000 , 80000 , 55000
Amazon,L6,Technical,210000,"Seattle, WA ",2021-11-06,1 , 7,144000 , 66000 , N/A
Uber,L5A,Technical,410000,"New York, NY ",2021-11-02,0 , 7,203000 , 172000 , 35000
Virtusa,L3,Product,112000,"Newark, NJ ",2021-10-31,1 , 7,110000 , N/A , 2000
Intuit,PM 2,Product,233000,"San Francisco, CA ",2021-10-29,0 , 7,155000 , 26000 , 52000
Walmart Global Tech,Group Product Manager,Product,355000,"Sunnyvale, CA ",2021-10-27,3 , 7,205000 , 100000 , 50000
Grubhub,L3,Product,165000,"Chicago, IL ",2021-10-26,5 , 7,135000 , 30000 , N/A
Google,L5,Product,306000,"Mountain View, CA ",2021-10-25,3 , 7,176000 , 100000 , 30000
Intuit,Senior PM,Product,290000,"San Francisco, CA ",2021-10-24,0 , 7,185000 , 68000 , 37000
Accenture,9,Product,125000,"Seattle, WA ",2021-10-21,4 , 7,120000 , N/A , 5000
Dropbox,IC3,Consumer,260000,"San Francisco, CA ",2021-10-21,3 , 7,180000 , 53000 , 27000
Wayfair,L4,Enterprise,251000,"Boston, MA ",2021-10-21,3 , 7,140000 , 90000 , 21000
Etsy,L4,Technical,396000,"New York, NY ",2021-10-20,0 , 7,220000 , 143000 , 33000
Adyen,Sr. Product Manager,Product,246000,"San Francisco, CA ",2021-10-19,2 , 7,186000 , N/A , 60000
Laserfiche,L3,Product,121000,"Long Beach, CA ",2021-10-17,7 , 7,119000 , N/A , 2000
Microsoft,64,Product,234000,"Redmond, WA ",2021-10-16,7 , 7,178000 , 26000 , 30000
Uber,L5A,Product,410000,"New York, NY ",2021-10-15,0 , 7,203000 , 172000 , 35000
Uber,L5A,Technical,411000,"New York, NY ",2021-10-12,0 , 7,203000 , 173000 , 35000
eBay,T25,Technical,217000,"New York, NY ",2021-10-11,5 , 7,167000 , 33000 , 17000
Amazon,L5,Product,151000,"Bellevue, WA ",2021-10-07,0 , 7,123000 , 19000 , 9000
Microsoft,62,Trust & Safety,165000,"Redmond, WA ",2021-10-04,6 , 7,137000 , 16000 , 12000
Salesforce,4,Product,168000,"Seattle, WA ",2021-09-30,7 , 7,121000 , 35000 , 12000
Experian,L3,Product,160000,"Costa Mesa, CA ",2021-09-30,3 , 7,140000 , N/A , 20000
DigitalOcean,IC3,Product,183000,"New York, NY ",2021-09-24,1 , 7,150000 , 18000 , 15000
Amazon,L6,Product,254000,"Seattle, WA ",2021-09-20,0 , 7,144000 , 65000 , 46000
