Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Uber,5b,,650000,"San Francisco, CA ",2022-03-08,3 , 7,225000 , 375000 , 50000
Aetna,P4,,198000,"New York, NY ",2022-03-07,1 , 7,180000 , N/A , 18000
Microsoft,64,,250000,"Redmond, WA ",2022-03-07,3 , 7,180000 , 40000 , 30000
T-Mobile,T3,data analysis,159000,"Bellevue, WA ",2022-03-01,6 , 7,130000 , 10000 , 19000
Deloitte,Senior consultant,data science,167000,"Santa Clara, CA ",2022-02-28,0 , 7,157000 , N/A , 10000
Nordstrom,L5,NA,265000,"Seattle, WA ",2022-02-27,3 , 7,205000 , N/A , 60000
iHerb,D5,Data Science,184000,"Irvine, CA ",2022-02-22,4 , 7,174000 , N/A , 10000
Bloomberg,L3,Machine Learning,180000,"New York, NY ",2022-02-22,3 , 7,160000 , N/A , 20000
Zillow,P4,Experimentation,308000,"Seattle, WA ",2022-02-17,3 , 7,161000 , 147000 , N/A
Gartner,Data Scientist,general,151000,"Stamford, CT ",2022-02-17,3 , 7,137000 , N/A , 14000
Amazon,L5,General,293000,"Seattle, WA ",2022-02-12,2 , 7,189000 , 51000 , 53000
Robinhood,L3,DS,440000,"Menlo Park, CA ",2022-02-09,0 , 7,210000 , 175000 , 55000
Apple,ICT4,General,500000,"San Francisco, CA ",2022-02-08,2 , 7,225000 , 243000 , 32000
Snap,L4,Product,371000,"Seattle, WA ",2022-02-07,0 , 7,175000 , 178000 , 18000
ByteDance,2,Product,250000,"Mountain View, CA ",2022-02-07,1 , 7,178000 , 50000 , 22000
Zillow,P3,General,240000,"Seattle, WA ",2022-02-02,1 , 7,150000 , 55000 , 35000
Stripe,L3,Risk,288000,"New York, NY ",2022-01-26,0 , 7,190000 , 70000 , 28000
Amazon,L6,General,301000,"Seattle, WA ",2022-01-26,7 , 7,133000 , 168000 , N/A
,Senior,Machine Learning,145000,"New York, NY ",2022-01-25,1 , 7,130000 , N/A , 15000
Microsoft,62,Customer experience,180000,"Seattle, WA ",2022-01-21,4 , 7,152000 , 19000 , 9000
The Climate Corporation,Manager,ML/AI,202000,"Seattle, WA ",2022-01-21,7 , 7,182000 , 10000 , 9000
Citi,C13,General,190000,"New York, NY ",2022-01-19,0 , 7,160000 , N/A , 30000
Amazon,L5,Machine Learning,245000,"Seattle, WA ",2022-01-19,3 , 7,150000 , 95000 , N/A
Zillow,P5,General,261000,"Seattle, WA ",2022-01-14,3 , 7,181000 , 80000 , N/A
Zoox,L5,General,334000,"Foster City, CA ",2022-01-10,0 , 7,234000 , 60000 , 40000
Twitch,L6,Operations,310000,"San Francisco, CA ",2022-01-02,3 , 7,165000 , 135000 , 10000
Amazon,L6,Product,270000,"Seattle, WA ",2022-01-01,4 , 7,160000 , 110000 , N/A
Microsoft,65,general,294000,"Redmond, WA ",2021-12-20,7 , 7,196000 , 63000 , 35000
Apple,ICT4,Data engineering,345000,"Cupertino, CA ",2021-12-16,1 , 7,200000 , 125000 , 20000
Google,L5,Business,250000,"Mountain View, CA ",2021-12-14,3 , 7,190000 , 30000 , 30000
Facebook,IC5,Product Analytics,330000,"Menlo Park, CA ",2021-12-14,0 , 7,200000 , 100000 , 30000
Indeed,L3,General,383000,"San Francisco, CA ",2021-12-08,7 , 7,230000 , 130000 , 23000
Uber,L5B,General,525000,"San Francisco, CA ",2021-12-08,0 , 7,200000 , 290000 , 35000
Intuit,L4,AI/ML,277000,"San Francisco, CA ",2021-12-03,2 , 7,180000 , 70000 , 27000
Starbucks,27,AI/ML,166000,"Seattle, WA ",2021-12-02,7 , 7,140000 , 12000 , 14000
Atlassian,P5,Product Analytics,301000,"New York, NY ",2021-11-30,0 , 7,180000 , 94000 , 27000
LTI,P3,General,100000,"Edison, NJ ",2021-11-28,7 , 7,100000 , N/A , N/A
Microsoft,63,ds,201000,"Los Angeles, CA ",2021-11-23,0 , 7,172000 , 29000 , N/A
Zillow,P4,General,204000,"Seattle, WA ",2021-11-22,5 , 7,155000 , 49000 , N/A
LinkedIn,Senior Software Engineer,ML,347000,"Sunnyvale, CA ",2021-11-20,3 , 7,170000 , 160000 , 17000
Amazon,L5,AWS,221000,"Seattle, WA ",2021-11-16,2 , 7,150000 , 71000 , N/A
Facebook,E5,Analytics,275000,"Menlo Park, CA ",2021-11-16,5 , 7,187000 , 60000 , 28000
Facebook,E5,Product Analytics,300000,"Denver, CO ",2021-11-11,0 , 7,175000 , 80000 , 45000
Amazon,L6,General,420000,"Seattle, WA ",2021-11-10,7 , 7,160000 , 260000 , N/A
Amazon,L5,ML,198000,"Seattle, WA ",2021-11-09,2 , 7,148000 , 50000 , N/A
Microsoft,IC2,General,155000,"Seattle, WA ",2021-11-06,3 , 7,130000 , 11000 , 14000
Amazon,L5,Transportation,212000,"Seattle, WA ",2021-11-02,4 , 7,133000 , 79000 , N/A
Facebook,E5,Ads experimentation,350000,"Menlo Park, CA ",2021-10-22,0 , 7,195000 , 125000 , 30000
Microsoft,63,Machine Learning,218000,"Redmond, WA ",2021-10-20,0 , 7,167000 , 26000 , 25000
,L3,General,200000,"San Francisco, CA ",2021-10-12,7 , 7,170000 , 30000 , N/A
Twitter,L6,Data/ML,316000,"Boston, MA ",2021-09-29,0 , 7,180000 , 100000 , 36000
Oracle,IC-4,NLP,270000,"Seattle, WA ",2021-09-24,3 , 7,160000 , 110000 , N/A
Shopify,L6,Data Science,175000,"Boston, MA ",2021-09-22,1 , 7,135000 , 40000 , N/A
Amazon,L4,NLP,185000,"Boston, MA ",2021-09-17,1 , 7,135000 , 25000 , 25000
WePay,602,Analytics,170000,"Redwood City, CA ",2021-09-15,0 , 7,150000 , N/A , 20000
Visa,L5,Analytics,207000,"Foster City, CA ",2021-09-15,7 , 7,163000 , 24000 , 20000
,PG8,General,149000,"Chicago, IL ",2021-09-09,1 , 7,135000 , N/A , 14000
Microsoft,66,Manager,452000,"Redmond, WA ",2021-09-07,0 , 7,220000 , 188000 , 44000
Intel,Grade 7,machine learning,205000,"Santa Clara, CA ",2021-09-07,2 , 7,160000 , 20000 , 25000
Discovery,L5,ML,223000,"Seattle, WA ",2021-09-02,1 , 7,194000 , N/A , 29000
Twitter,l4,,0,"Chicago, IL ",2021-08-31,0 , 7,,,
QuantumBlack,Senior Principal,General,402000,"Chicago, IL ",2021-08-31,5 , 7,232000 , N/A , 170000
Amazon,L6,General,320000,"Palo Alto, CA ",2021-08-25,4 , 7,180000 , 140000 , N/A
McKinsey,Associate,general,180000,"Boston, MA ",2021-08-22,5 , 7,160000 , N/A , 20000
Microsoft,62,Azure,210000,"Seattle, WA ",2021-08-15,2 , 7,145000 , 50000 , 15000
Discovery,L3,General,223000,"Seattle, WA ",2021-08-11,1 , 7,194000 , N/A , 29000
Affirm,L5,product analytics,158000,"San Francisco, CA ",2021-07-30,2 , 7,145000 , 13000 , N/A
Virgin Hyperloop,5,General,130000,"Los Angeles, CA ",2021-07-26,1 , 7,130000 , N/A , N/A
Snap,L4,Product analytics,375000,"New York, NY ",2021-07-21,1 , 7,175000 , 180000 , 20000
Facebook,IC5,General,357000,"San Francisco, CA ",2021-07-21,3 , 7,180000 , 150000 , 27000
Aetna,data scientist,data,130000,"Chicago, IL ",2021-07-19,1 , 7,120000 , N/A , 10000
Facebook,L5,DS,300000,"San Francisco, CA ",2021-07-14,0 , 7,190000 , 81000 , 29000
Amazon,L5,Consumer Product,172000,"Los Angeles, CA ",2021-07-02,1 , 7,126000 , 32000 , 15000
Amazon,L6,AWS,192000,"Seattle, WA ",2021-07-02,1 , 7,150000 , 23000 , 20000
eBay,25,Analytics,260000,"Seattle, WA ",2021-06-27,7 , 7,162000 , 81000 , 17000
Stripe,L3,General,463000,"San Francisco, CA ",2021-06-21,0 , 7,216000 , 214000 , 33000
Apple,ICT4,Analytics,227000,"Cupertino, CA ",2021-06-19,0 , 7,170000 , 40000 , 17000
PwC,Director,Data & Tech,276000,"San Francisco, CA ",2021-06-13,4 , 7,205000 , 60000 , 12000
Twitch,L5,Operations,200000,"San Francisco, CA ",2021-06-11,3 , 7,140000 , 60000 , N/A
JLL,P4,Analytics,180000,"Chicago, IL ",2021-06-03,3 , 7,150000 , N/A , 30000
Adobe,L4,General,350000,"San Francisco, CA ",2021-05-31,4 , 7,160000 , 150000 , 40000
Goldman Sachs,Vice President,Personalization,235000,"New York, NY ",2021-05-23,7 , 7,185000 , N/A , 50000
Amazon,L5,Security,266000,"New York, NY ",2021-05-11,1 , 7,185000 , 48000 , 34000
Amazon,L5,General,340000,"San Francisco, CA ",2021-05-07,0 , 7,175000 , 90000 , 75000
Facebook,IC6,General,360000,"Menlo Park, CA ",2021-04-30,7 , 7,220000 , 100000 , 40000
Amazon,L6,ML/AI,283000,"Seattle, WA ",2021-04-15,4 , 7,160000 , 123000 , N/A
Microsoft,64,ML/AI,323000,"Redmond, WA ",2021-04-15,2 , 7,188000 , 110000 , 25000
Facebook,IC5,ML/AI,367000,"San Francisco, CA ",2021-04-15,4 , 7,197000 , 144000 , 26000
LinkedIn,Senior Software Engineer,General,300000,"Mountain View, CA ",2021-04-12,2 , 7,175000 , 107000 , 18000
Atlassian,P5,Statistics,320000,"San Francisco, CA ",2021-04-07,0 , 7,190000 , 30000 , 100000
Microsoft,64,Product Analytics,345000,"Seattle, WA ",2021-03-26,0 , 7,179000 , 110000 , 56000
Shutterstock,5,Analytics,195000,"New York, NY ",2021-03-25,1 , 7,164000 , 15000 , 16000
Facebook,IC6,AI,420000,"New York, NY ",2021-03-19,3 , 7,220000 , 156000 , 44000
Lam Research,L5,Manager,217000,"San Francisco, CA ",2021-03-18,5 , 7,173000 , 10000 , 34000
Genentech,E5,Commercial Analytics,260000,"South San Francisco, CA ",2021-03-13,4 , 7,187000 , 45000 , 30000
Asana,L5,data analytics,350000,"San Francisco, CA ",2021-03-12,1 , 7,200000 , 150000 , N/A
QuantumBlack,Principal,General,313000,"Chicago, IL ",2021-03-09,5 , 7,196000 , N/A , 117000
Apple,L4,Experimentation,450000,"Cupertino, CA ",2021-03-01,2 , 7,185000 , 250000 , 15000
Google,L4,General,205000,"Mountain View, CA ",2021-03-01,3 , 7,123000 , 58000 , 24000
Microsoft,63,General,182000,"Redmond, WA ",2021-03-01,7 , 7,148000 , 17000 , 17000
Airtable,L4,Finance,275000,"San Francisco, CA ",2021-02-02,0 , 7,200000 , 55000 , 20000
Liberty Mutual,?,predictive modeling,204000,"Boston, MA ",2021-02-01,7 , 7,170000 , N/A , 34000
Uber,L5A,ML / AI,517000,"Seattle, WA ",2021-01-27,0 , 7,207000 , 275000 , 35000
Glassdoor,32,ML / AI,209000,"Mill Valley, CA ",2021-01-05,6 , 7,181000 , 9000 , 16000
microsoft,62,Data,176000,"Seattle, WA ",2021-01-02,2 , 7,141000 , 20000 , 15000
Google,L4,Data,236000,"Mountain View, CA ",2020-12-26,2 , 7,169000 , 42000 , 25000
Convoy,L6,Data,169000,"Seattle, WA ",2020-12-18,1 , 7,150000 , 19000 , N/A
Walmart Global Tech,x3,ML / AI,195000,"Sunnyvale, CA ",2020-12-14,1 , 7,142000 , 25000 , 28000
Microsoft,62,Data,182000,"Redmond, WA ",2020-12-10,7 , 7,143000 , 18000 , 22000
Amazon,L5,ML / AI,180000,"Seattle, WA ",2020-12-08,4 , 7,123000 , 57000 , N/A
Morgan Stanley,Executive Director,Quant,453000,"New York, NY ",2020-11-29,2 , 7,250000 , 28000 , 175000
Snap,L5,ML / AI,728000,"Santa Monica, CA ",2020-11-20,4 , 7,210000 , 500000 , 18000
Facebook,L4,Data,225000,"San Francisco, CA ",2020-11-14,3 , 7,150000 , 55000 , 20000
Facebook,IC4,Data,220000,"Seattle, WA ",2020-11-06,4 , 7,152000 , 52000 , 16000
Microsoft,65,ML / AI,290000,"Redmond, WA ",2020-11-05,7 , 7,193000 , 46000 , 46000
