Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,Principal Product Manager,Product,315000,"Seattle, WA ",2022-03-01,6 , 9,140000 , 175000 , N/A
Infineon Technologies,13,Product,283000,"San Jose, CA ",2022-03-01,1 , 9,208000 , 25000 , 50000
Verizon,Senior Product Manager,Product,253000,"San Jose, CA ",2022-02-23,2 , 9,202000 , 10000 , 41000
Microsoft,64,Product,227000,"Seattle, WA ",2022-02-22,2 , 9,163000 , 36000 , 28000
Amazon,Senior Product Manager,Product,207000,"Seattle, WA ",2022-02-15,4 , 9,127000 , 70000 , 10000
Amazon,Senior Product Manager,Product,195000,"Seattle, WA ",2022-02-13,3 , 9,132000 , 32000 , 31000
Facebook,Director,Consumer,1397000,"Seattle, WA ",2022-02-12,5 , 9,307000 , 1M , 90000
Facebook,L5 Product Manager,Consumer,270000,"Menlo Park, CA ",2022-02-11,5 , 9,180000 , 70000 , 20000
Facebook,L6 Product Manager,Growth,485000,"San Francisco, CA ",2022-02-10,5 , 9,225000 , 220000 , 40000
LinkedIn,Principal Product Manager,Product,630000,"Sunnyvale, CA ",2022-02-09,4 , 9,290000 , 280000 , 60000
Amazon,Senior Product Manager,Technical,395000,"New York, NY ",2022-02-08,0 , 9,190000 , 18000 , 187000
Amazon,Senior Product Manager,Product,209000,"Seattle, WA ",2022-02-08,1 , 9,144000 , 41000 , 24000
Amazon,Senior Product Manager,Consumer,309000,"Palo Alto, CA ",2022-02-08,1 , 9,175000 , 73000 , 61000
Salesforce,Director,Product,334000,"Seattle, WA ",2022-02-05,4 , 9,220000 , 70000 , 44000
Amazon,Senior Product Manager,Product,242000,"Seattle, WA ",2022-02-02,8 , 9,127000 , 115000 , N/A
Wayfair,L6,Operations,678000,"Boston, MA ",2022-02-01,3 , 9,190000 , 450000 , 38000
Goldman Sachs,Vice President,Product,280000,"New York, NY ",2022-01-31,4 , 9,180000 , N/A , 100000
Facebook,L6 Product Manager,Product,557000,"New York, NY ",2022-01-28,1 , 9,235000 , 275000 , 47000
DoorDash,E4,Consumer,370000,"San Francisco, CA ",2022-01-28,3 , 9,220000 , 150000 , N/A
Amazon,Principal Product Manager,Product,280000,"Seattle, WA ",2022-01-28,4 , 9,146000 , 134000 , N/A
Square,L6,Dev,655000,"New York, NY ",2022-01-19,1 , 9,230000 , 225000 , 200000
Amazon,Senior Product Manager,User Journey,189000,"Seattle, WA ",2022-01-19,9 , 9,138000 , 51000 , N/A
Amazon,Senior Product Manager,Technical,307000,"Palo Alto, CA ",2022-01-19,0 , 9,175000 , 71000 , 61000
Cisco,G10,Product,202000,"San Francisco, CA ",2022-01-16,0 , 9,172000 , 10000 , 20000
Goldman Sachs,Vice President,Product,270000,"New York, NY ",2022-01-15,1 , 9,186000 , N/A , 84000
Amazon,Senior Product Manager,Product,225000,"Seattle, WA ",2022-01-14,4 , 9,134000 , 91000 , N/A
Amazon,Senior Product Manager,Technical,315000,"San Jose, CA ",2022-01-05,0 , 9,180000 , 65000 , 70000
Facebook,L5,Product,283000,"New York, NY ",2021-12-31,0 , 9,210000 , 33000 , 40000
IQVIA,Director,Technical,198000,"Iselin, NJ ",2021-12-30,0 , 9,165000 , N/A , 33000
PayPal,T25,Technical,175000,"Austin, TX ",2021-12-26,1 , 9,135000 , 30000 , 10000
Amazon,L6,Technical,219000,"Seattle, WA ",2021-12-22,0 , 9,144000 , 45000 , 30000
Accolade,N/A,Consumer,175000,"San Francisco, CA ",2021-12-21,2 , 9,153000 , 22000 , N/A
Amazon,L6,Technical,320000,"Seattle, WA ",2021-12-18,0 , 9,160000 , 100000 , 60000
JPMorgan Chase,Vice President,Product,210000,"Chicago, IL ",2021-12-18,4 , 9,142000 , 40000 , 28000
