Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
fuboTV,l3,DevOps,328000,"Chicago, IL ",2022-03-04,1 , 8,182000 , 125000 , 21000
Braze,L9,Data,465000,"New York, NY ",2022-03-03,4 , 8,315000 , 120000 , 30000
Facebook,M1,Mobile (iOS + Android),910000,"New York, NY ",2022-03-03,6 , 8,290000 , 550000 , 70000
Vroom,L3,Production,208000,"Austin, TX ",2022-02-28,1 , 8,160000 , 33000 , 15000
Tonal,L6,Full Stack,393000,"San Francisco, CA ",2022-02-26,4 , 8,273000 , 120000 , N/A
Amazon,L6 SDM,Full Stack,330000,"Seattle, WA ",2022-02-24,5 , 8,207000 , 123000 , N/A
Microsoft,Principal EM,Full Stack,275000,"Seattle, WA ",2022-02-23,8 , 8,187000 , 48000 , 40000
Amazon,L6 SDM,Distributed Systems (Back-End),340000,"Seattle, WA ",2022-02-21,8 , 8,160000 , 180000 , N/A
Amazon,L6 SDM,Distributed Systems (Back-End),358000,"Seattle, WA ",2022-02-17,6 , 8,158000 , 200000 , N/A
Spotify,L2,Data,220000,"New York, NY ",2022-02-16,6 , 8,210000 , 10000 , N/A
Adobe,3,ML / AI,540000,"Seattle, WA ",2022-02-15,5 , 8,190000 , 325000 , 25000
Amazon,L6 SDM,Data,330000,"San Francisco, CA ",2022-01-30,8 , 8,185000 , 145000 , N/A
Amazon,L6 SDM,Full Stack,300000,"Seattle, WA ",2022-01-29,5 , 8,160000 , 140000 , N/A
JD.com,L8,Full Stack,380000,"Mountain View, CA ",2022-01-27,3 , 8,210000 , 150000 , 20000
Amazon,L6 SDM,Full Stack,316000,"Seattle, WA ",2022-01-27,5 , 8,160000 , 156000 , N/A
Microsoft,Principal EM,Full Stack,302000,"Redmond, WA ",2022-01-25,8 , 8,181000 , 79000 , 42000
Johnson & Johnson,30,DevOps,220000,"Redwood City, CA ",2022-01-23,0 , 8,192000 , N/A , 28000
Pinterest,L6,ML / AI,800000,"San Francisco, CA ",2022-01-18,2 , 8,250000 , 550000 , N/A
Gopuff,EM,API Development (Back-End),559000,"San Francisco, CA ",2022-01-05,0 , 8,260000 , 260000 , 39000
Wayfair,L3,Distributed Systems (Back-End),235000,"Boston, MA ",2022-01-04,5 , 8,150000 , 70000 , 15000
Interactive Brokers,NA,Distributed Systems (Back-End),387000,"Greenwich, CT ",2022-01-02,5 , 8,240000 , 75000 , 72000
Microsoft,63,Mobile (iOS + Android),196000,"Redmond, WA ",2021-12-28,3 , 8,159000 , 19000 , 17000
Peloton,L6,Web Development (Front-End),285000,"New York, NY ",2021-12-16,4 , 8,200000 , 85000 , N/A
PayPal,T26,Full Stack,256000,"Austin, TX ",2021-12-11,2 , 8,175000 , 55000 , 26000
Wayfair,L4,API Development (Back-End),299000,"Boston, MA ",2021-12-09,5 , 8,153000 , 123000 , 23000
Amazon,L6 SDM,Distributed Systems (Back-End),352000,"Palo Alto, CA ",2021-11-07,8 , 8,177000 , 175000 , N/A
Microsoft,66,Web Development (Front-End),337000,"Redmond, WA ",2021-11-03,8 , 8,212000 , 70000 , 55000
Amazon,L6 SDM,Web Development (Front-End),350000,"Boston, MA ",2021-11-03,1 , 8,160000 , 115000 , 75000
Spotify,EM 1,Distributed Systems (Back-End),255000,"New York, NY ",2021-10-28,0 , 8,205000 , 50000 , N/A
The New York Times Company,Engineering Manager,iOS,203000,"New York, NY ",2021-10-27,2 , 8,175000 , 10000 , 18000
Amazon,L6 SDM,Distributed Systems (Back-End),450000,"Seattle, WA ",2021-10-26,8 , 8,160000 , 290000 , N/A
Rapid7,8,Distributed Systems (Back-End),280000,"Boston, MA ",2021-10-16,3 , 8,190000 , 90000 , N/A
LinkedIn,Senior Software Engineer,Data,400000,"Sunnyvale, CA ",2021-10-14,4 , 8,172000 , 212000 , 16000
Apple,M2,Full Stack,620000,"Cupertino, CA ",2021-10-11,6 , 8,215000 , 375000 , 30000
Zulily,Software engineering manager,Software engineering manager,290000,"Seattle, WA ",2021-10-02,1 , 8,200000 , 70000 , 20000
Expedia,M,Full Stack,235000,"Seattle, WA ",2021-09-14,5 , 8,190000 , 45000 , N/A
TripAdvisor,Technical manager,Web Development (Front-End),332000,"Needham, MA ",2021-09-07,5 , 8,180000 , 125000 , 27000
Microsoft,65,Web Development (Front-End),275000,"Bellevue, WA ",2021-09-01,8 , 8,187000 , 48000 , 40000
Wealthfront,EM3,Full Stack,357000,"San Francisco, CA ",2021-08-26,2 , 8,227000 , 130000 , N/A
Chainalysis,L6,Full Stack,231000,"New York, NY ",2021-08-25,0 , 8,201000 , N/A , 30000
Chainalysis,L6,Full Stack,252000,"New York, NY ",2021-08-12,0 , 8,201000 , 21000 , 30000
Aurora,M8,Full Stack,392000,"Mountain View, CA ",2021-08-10,1 , 8,232000 , 125000 , 35000
Wayfair,L3,API Development (Back-End),232000,"Boston, MA ",2021-08-06,2 , 8,155000 , 62000 , 15000
Apple,M2,iOS,436000,"Cupertino, CA ",2021-08-04,4 , 8,206000 , 200000 , 30000
PayPal,T25,Full Stack,218000,"San Jose, CA ",2021-07-23,3 , 8,175000 , 25000 , 18000
Microsoft,65,Production,536000,"Redmond, WA ",2021-07-20,0 , 8,230000 , 160000 , 146000
Bazaarvoice,M8,Full Stack,256000,"Seattle, WA ",2021-07-19,5 , 8,216000 , N/A , 40000
Adobe,M3,Security,299000,"San Jose, CA ",2021-07-11,2 , 8,185000 , 86000 , 28000
The New York Times Company,Director,Full Stack,255000,"New York, NY ",2021-06-25,0 , 8,200000 , 20000 , 35000
,M3,"data engineering, analytics engineering, data operations",206000,"San Mateo, CA ",2021-06-22,3 , 8,160000 , N/A , 45000
Carta,L5,Full Stack,340000,"New York, NY ",2021-06-17,0 , 8,240000 , 100000 , N/A
Disney,M2,Full Stack,225000,"Burbank, CA ",2021-06-16,8 , 8,165000 , 35000 , 25000
Palo Alto Networks,T09,Testing (SDET),330000,"Santa Clara, CA ",2021-06-10,3 , 8,210000 , 80000 , 40000
Amazon,L5 SDM,Full Stack,289000,"New York, NY ",2021-06-07,3 , 8,175000 , 86000 , 28000
Facebook,M1,Full Stack,480000,"Austin, TX ",2021-05-25,5 , 8,200000 , 235000 , 45000
Microsoft,65,Full Stack,232000,"Redmond, WA ",2021-05-04,8 , 8,174000 , 25000 , 33000
Rescale,L4,Full Stack,190000,"San Francisco, CA ",2021-05-04,3 , 8,180000 , 10000 , N/A
Pinterest,L6,Web Development (Front-End),765000,"San Francisco, CA ",2021-04-15,2 , 8,265000 , 500000 , N/A
Amazon,L6,Full Stack,385000,"Seattle, WA ",2021-04-05,7 , 8,160000 , 225000 , N/A
Guild Education,L2,Full Stack,165000,"Denver, CO ",2021-03-23,1 , 8,165000 , N/A , N/A
Twitter,L6,Site Reliability (SRE),437000,"San Francisco, CA ",2021-03-22,8 , 8,202000 , 195000 , 40000
Zillow,M3,ML / AI,393000,"Seattle, WA ",2021-03-15,0 , 8,204000 , 108000 , 80000
Amazon,L5 SDM,Full Stack,226000,"Austin, TX ",2021-03-10,6 , 8,156000 , 70000 , N/A
Amazon,L6,Full Stack,378000,"Seattle, WA ",2021-03-09,8 , 8,160000 , 218000 , N/A
Facebook,E6,Full Stack,656000,"Seattle, WA ",2021-03-03,5 , 8,235000 , 374000 , 47000
Shutterstock,L5,Full Stack,290000,"New York, NY ",2021-02-18,6 , 8,187000 , 76000 , 28000
Amazon,L5,Android,192000,"Irvine, CA ",2021-02-10,6 , 8,152000 , 40000 , N/A
Accenture,L8,Data,180000,"New York, NY ",2021-02-10,1 , 8,170000 , N/A , 10000
Google,L6,Distributed Systems (Back-End),428000,"Los Angeles, CA ",2021-01-29,5 , 8,194000 , 192000 , 43000
Dropbox,M3,Capacity Strategy and Operations,361000,"San Francisco, CA ",2021-01-18,2 , 8,176000 , 160000 , 25000
Glu Mobile,L1,Mobile (iOS + Android),225000,"San Francisco, CA ",2021-01-15,5 , 8,175000 , 20000 , 30000
Compass,M4,Full Stack,192000,"New York, NY ",2021-01-14,5 , 8,192000 , N/A , N/A
apple,M2,ML / AI,440000,"Cupertino, CA ",2021-01-13,0 , 8,230000 , 175000 , 35000
Chewy,L6,Data,250000,"Boston, MA ",2021-01-12,2 , 8,170000 , 80000 , 5000
Amazon,L5 SDM,API Development (Back-End),275000,"Seattle, WA ",2021-01-03,0 , 8,160000 , 13000 , 102000
LinkedIn,Senior Staff Software Engineer,Full Stack,650000,"San Francisco, CA ",2020-12-23,4 , 8,250000 , 350000 , 50000
Facebook,M1,Full Stack,700000,"New York, NY ",2020-12-21,5 , 8,230000 , 400000 , 70000
Netflix,Manager,API Development (Back-End),800000,"Los Gatos, CA ",2020-12-16,3 , 8,800000 , N/A , N/A
Facebook,M1,ML / AI,688000,"Menlo Park, CA ",2020-12-08,1 , 8,240000 , 400000 , 48000
Comcast,L4,API Development (Back-End),150000,"Austin, TX ",2020-11-12,3 , 8,128000 , 5000 , 15000
Facebook,M1,Full Stack,594000,"New York, NY ",2020-11-11,0 , 8,245000 , 300000 , 49000
Snap,L6,iOS,865000,"Los Angeles, CA ",2020-11-10,4 , 8,230000 , 600000 , 35000
DoorDash,E6,Full Stack,535000,"San Francisco, CA ",2020-11-03,2 , 8,235000 , 300000 , N/A
Flatiron Health,E5,Data,262000,"New York, NY ",2020-10-23,5 , 8,205000 , 15000 , 43000
Unity Technologies,M7,ML / AI,345000,"San Francisco, CA ",2020-10-17,1 , 8,200000 , 120000 , 25000
Comcast,L4,API Development (Back-End),150000,"Austin, TX ",2020-10-14,3 , 8,128000 , 8000 , 15000
Zillow,M4,Data,450000,"Seattle, WA ",2020-10-07,1 , 8,220000 , 120000 , 110000
Evernote,E4,Mobile (iOS + Android),260000,"Seattle, WA ",2020-10-01,0 , 8,195000 , 50000 , 15000
,M1,ML / AI,172000,"San Francisco, CA ",2020-09-20,4 , 8,167000 , N/A , 5000
Zillow,M3,IT,281000,"Seattle, WA ",2020-09-16,6 , 8,161000 , 120000 , N/A
Amazon,L6 SDM,ML / AI,410000,"Bellevue, WA ",2020-09-06,0 , 8,160000 , 210000 , 40000
Amount,Platform Engineering Manager,API Development (Back-End),105000,"Chicago, IL ",2020-09-03,3 , 8,105000 , N/A , N/A
Microsoft,64,Distributed Systems (Back-End),326000,"Redmond, WA ",2020-09-01,8 , 8,183000 , 96000 , 46000
Facebook,M1,Embedded Software / Consumer Electronics,580000,"Menlo Park, CA ",2020-08-18,2 , 8,240000 , 280000 , 60000
Wayfair,L3,API Development (Back-End),210000,"Boston, MA ",2020-08-17,3 , 8,133000 , 60000 , 13000
Amazon,L6,API Development (Back-End),350000,"Seattle, WA ",2020-08-17,8 , 8,160000 , 190000 , N/A
LinkedIn,Staff Software Engineer,Distributed Systems (Back-End),450000,"San Francisco, CA ",2020-08-11,4 , 8,190000 , 233000 , 27000
Coinbase,L6,ML / AI,410000,"San Francisco, CA ",2020-07-20,4 , 8,230000 , 180000 , N/A
Intuit,Senior DS manager,ML / AI,350000,"Mountain View, CA ",2020-07-11,1 , 8,220000 , 85000 , 44000
Facebook,M1,Distributed Systems (Back-End),588000,"Menlo Park, CA ",2020-07-02,4 , 8,240000 , 300000 , 48000
Twitter,L6,Distributed Systems (Back-End),438000,"San Francisco, CA ",2020-06-29,0 , 8,230000 , 162000 , 46000
Wayfair,L3,API Development (Back-End),191000,"Boston, MA ",2020-06-19,3 , 8,133000 , 45000 , 13000
Boeing,K,Full Stack,222000,"Bellevue, WA ",2020-06-19,6 , 8,185000 , N/A , 37000
Amazon,L6,Distributed Systems (Back-End),300000,"Seattle, WA ",2020-06-17,8 , 8,145000 , 155000 , N/A
Amazon,L6 SDM,ML / AI,270000,"Seattle, WA ",2020-06-16,8 , 8,164000 , 106000 , N/A
Uber,L5A,ML / AI,370000,"San Francisco, CA ",2020-06-15,5 , 8,180000 , 150000 , 40000
Microsoft,64,Web Development (Front-End),285000,"Bellevue, WA ",2020-05-28,8 , 8,165000 , 90000 , 30000
Google,L4,Testing (SDET),259000,"Sunnyvale, CA ",2020-05-26,0 , 8,147000 , 90000 , 22000
Uber,L5A,Distributed Systems (Back-End),356000,"San Francisco, CA ",2020-05-22,4 , 8,195000 , 126000 , 34000
