Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Moveworks,L4,Distributed Systems (Back-End),220000,"Mountain View, CA ",2022-02-19,2 , 20,180000 , 40000 , N/A
Google,L7,API Development (Back-End),740000,"Seattle, WA ",2022-02-19,13 , 20,240000 , 430000 , 70000
Facebook,E5,DevOps,313000,"Seattle, WA ",2022-02-18,2 , 20,185000 , 100000 , 28000
Liberty Mutual,17,API Development (Back-End),144000,"Seattle, WA ",2022-02-17,5 , 20,132000 , N/A , 12000
Amazon,SDE III,Distributed Systems (Back-End),550000,"Cupertino, CA ",2022-02-17,1 , 20,185000 , 220000 , 145000
Microsoft,66,API Development (Back-End),462000,"Longmont, CO ",2022-02-17,15 , 20,225000 , 160000 , 77000
Amazon,SDE III,Full Stack,290000,"Seattle, WA ",2022-02-16,7 , 20,160000 , 130000 , N/A
Zynga,L2,API Development (Back-End),200000,"Austin, TX ",2022-02-16,3 , 20,182000 , N/A , 18000
Apple,ICT4,Distributed Systems (Back-End),257000,"Austin, TX ",2022-02-15,1 , 20,170000 , 70000 , 17000
Google,L5,Distributed Systems (Back-End),432000,"Seattle, WA ",2022-02-15,11 , 20,202000 , 179000 , 51000
Amazon,L5,Web services,220000,"Austin, TX ",2022-02-15,5 , 20,157000 , 63000 , N/A
Twilio,IC5,DevOps,286000,"Denver, CO ",2022-02-15,4 , 20,186000 , 100000 , N/A
Boeing,L5,Full Stack,192000,"Seattle, WA ",2022-02-14,20 , 20,192000 , N/A , N/A
,SDE III,Full Stack,374000,"Seattle, WA ",2022-02-12,1 , 20,160000 , 126000 , 88000
Cisco,Principal Engineer,Security,405000,"San Jose, CA ",2022-02-10,10 , 20,225000 , 90000 , 90000
Motional,l6,Distributed Systems (Back-End),332000,"Boston, MA ",2022-02-10,0 , 20,230000 , 56000 , 46000
Microsoft,Senior SDE,Full Stack,179000,"Chicago, IL ",2022-02-10,3 , 20,139000 , 22000 , 18000
ServiceNow,IC3,API Development (Back-End),250000,"Santa Clara, CA ",2022-02-09,5 , 20,170000 , 63000 , 17000
Microsoft,67,Distributed Systems (Back-End),444000,"Redmond, WA ",2022-02-09,14 , 20,212000 , 168000 , 64000
SAP Concur,L5,Full Stack,215000,"Bellevue, WA ",2022-02-09,11 , 20,190000 , N/A , 25000
Affirm,L8,Distributed Systems (Back-End),460000,"San Francisco, CA ",2022-02-09,1 , 20,260000 , 200000 , N/A
Intel,Grade 9,Distributed Systems (Back-End),369000,"Boulder, CO ",2022-02-08,18 , 20,200000 , 100000 , 69000
Autodesk,Principal Engineer,DevOps,222000,"San Francisco, CA ",2022-02-07,7 , 20,176000 , 25000 , 21000
IBM,Senior Engineer,Systems,196000,"Poughkeepsie, NY ",2022-02-07,19 , 20,196000 , N/A , N/A
Netflix,Senior Software Engineer,Networking,731000,"Los Gatos, CA ",2022-02-07,4 , 20,694000 , 37000 , N/A
JPMorgan Chase,Vice President,Web Development (Front-End),190000,"New York, NY ",2022-02-05,8 , 20,177000 , N/A , 13000
Morgan Stanley,VP,HFT,350000,"New York, NY ",2022-02-04,0 , 20,200000 , N/A , 150000
Cisco,Technical Leader 2,Networking,340000,"San Jose, CA ",2022-02-03,4 , 20,200000 , 80000 , 60000
,G11,Distributed Systems (Back-End),315000,"San Francisco, CA ",2022-02-03,2 , 20,225000 , 57000 , 33000
Apple,Distinguished Engineer,iOS,2160000,"Cupertino, CA ",2022-01-31,16 , 20,440000 , 1.5M , 220000
Broadcom,ICB 5,Networking,400000,"San Jose, CA ",2022-01-31,14 , 20,175000 , 175000 , 50000
DocuSign,P5,Distributed Systems (Back-End),451000,"Seattle, WA ",2022-01-31,0 , 20,230000 , 186000 , 35000
Microsoft,66,Distributed Systems (Back-End),415000,"Redmond, WA ",2022-01-31,20 , 20,235000 , 130000 , 50000
,Contractor,Distributed Systems (Back-End),240000,"New York, NY ",2022-01-30,1 , 20,240000 , N/A , N/A
Microsoft,66,Distributed Systems (Back-End),390000,"Seattle, WA ",2022-01-27,7 , 20,240000 , 100000 , 50000
Slack,Senior Engineer,Data,368000,"Seattle, WA ",2022-01-27,0 , 20,203000 , 115000 , 50000
PayPal,T27,Distributed Systems (Back-End),353000,"Denver, CO ",2022-01-26,2 , 20,211000 , 100000 , 42000
IBM,Senior Engineer,Distributed Systems (Back-End),289000,"San Jose, CA ",2022-01-25,20 , 20,250000 , 20000 , 19000
Abbott,20,ML / AI,270000,"Los Angeles, CA ",2022-01-25,19 , 20,210000 , 20000 , 40000
Google,L5,ML / AI,342000,"Mountain View, CA ",2022-01-25,8 , 20,206000 , 100000 , 36000
Citi,C14,Distributed Systems (Back-End),390000,"Jersey City, NJ ",2022-01-25,13 , 20,250000 , 35000 , 105000
Indeed,L3,Distributed Systems (Back-End),317000,"Austin, TX ",2022-01-24,5 , 20,178000 , 122000 , 18000
Netflix,N/A,Distributed Systems (Back-End),850000,"Los Gatos, CA ",2022-01-24,0 , 20,850000 , N/A , N/A
Activision,L4,Distributed Systems (Back-End),136000,"San Francisco, CA ",2022-01-23,3 , 20,118000 , N/A , 18000
IBM,Senior Engineer,Distributed Systems (Back-End),209000,"New York, NY ",2022-01-23,4 , 20,209000 , N/A , N/A
Google,L8,Security,1273000,"Mountain View, CA ",2022-01-21,8 , 20,340000 , 794000 , 139000
Splunk,L5,Distributed Systems (Back-End),501000,"San Francisco, CA ",2022-01-21,0 , 20,275000 , 170000 , 56000
Wikimedia Foundation,IC7,Distributed Systems (Back-End),175000,"San Francisco, CA ",2022-01-21,8 , 20,175000 , N/A , N/A
Salesforce,Lead MTS,Distributed Systems (Back-End),210000,"Boston, MA ",2022-01-20,8 , 20,180000 , 5000 , 25000
Microsoft,64,Distributed Systems (Back-End),356000,"Redmond, WA ",2022-01-19,8 , 20,194000 , 124000 , 38000
Chewy,C07,Distributed Systems (Back-End),400000,"Seattle, WA ",2022-01-19,1 , 20,200000 , 180000 , 20000
IBM,Senior Engineer,API Development (Back-End),190000,"Chicago, IL ",2022-01-19,1 , 20,187000 , N/A , 3000
Microsoft,Principal SDE,Site Reliability (SRE),329000,"Seattle, WA ",2022-01-19,12 , 20,225000 , 54000 , 49000
,65,Distributed Systems (Back-End),300000,"Redmond, WA ",2022-01-17,14 , 20,185000 , 54000 , 61000
Intel,Grade 10,hardware,475000,"San Francisco, CA ",2022-01-17,1 , 20,270000 , 125000 , 80000
Microsoft,Principal SDE,ML / AI,440000,"Seattle, WA ",2022-01-17,7 , 20,225000 , 175000 , 40000
LinkedIn,Distinguished Engineer,Production,2190000,"Sunnyvale, CA ",2022-01-17,4 , 20,300000 , 1.8M , 90000
Barclays,Vice President,Distributed Systems (Back-End),199000,"New York, NY ",2022-01-16,4 , 20,195000 , N/A , 4000
Palo Alto Networks,L8,Distributed Systems (Back-End),438000,"San Jose, CA ",2022-01-15,0 , 20,275000 , 108000 , 55000
Amazon,SDE III,Cross-platform native client side engineering,530000,"Seattle, WA ",2022-01-15,6 , 20,160000 , 370000 , N/A
Twitter,Staff SWE,Distributed Systems (Back-End),450000,"Boulder, CO ",2022-01-13,8 , 20,200000 , 200000 , 50000
Oracle,IC,API Development (Back-End),390000,"San Francisco, CA ",2022-01-13,2 , 20,215000 , 175000 , N/A
Bloomberg,Senior Software Engineer,Full Stack,224000,"New York, NY ",2022-01-12,6 , 20,190000 , N/A , 34000
Articulate,Senior Engineer II,Distributed Systems (Back-End),201000,"New York, NY ",2022-01-12,1 , 20,183000 , N/A , 18000
Amazon,SDE III,ML / AI,400000,"Boston, MA ",2022-01-11,3 , 20,160000 , 240000 , N/A
Facebook,M1,Distributed Systems (Back-End),658000,"Los Angeles, CA ",2022-01-10,1 , 20,240000 , 275000 , 143000
Shipt,L5,Distributed Systems (Back-End),200000,"San Francisco, CA ",2022-01-10,1 , 20,182000 , N/A , 18000
Google,L6,Web Development (Front-End),441000,"Seattle, WA ",2022-01-09,11 , 20,219000 , 175000 , 47000
Google,L6,Web Development (Front-End),410000,"Seattle, WA ",2022-01-09,11 , 20,219000 , 144000 , 47000
Oracle,IC,OCI,327000,"Austin, TX ",2022-01-06,1 , 20,247000 , 80000 , N/A
Apple,ICT4,Distributed Systems (Back-End),267000,"Austin, TX ",2022-01-05,12 , 20,167000 , 80000 , 20000
Pure Storage,L5,Networking,400000,"Mountain View, CA ",2022-01-04,2 , 20,200000 , 170000 , 30000
Google,L5,DevOps,319000,"Sunnyvale, CA ",2022-01-02,2 , 20,179000 , 110000 , 30000
Google,L7,Android,666000,"San Francisco, CA ",2021-12-31,12 , 20,272000 , 310000 , 84000
Sony,L5,Distributed Systems (Back-End),147000,"New York, NY ",2021-12-31,12 , 20,133000 , N/A , 14000
Amazon,L6,Distributed Systems (Back-End),300000,"Seattle, WA ",2021-12-30,7 , 20,160000 , 140000 , N/A
Veeva Systems,Principal Software Engineer,Distributed Systems (Back-End),288000,"Pleasanton, CA ",2021-12-30,4 , 20,230000 , 58000 , N/A
Akamai,Principal Software Engineer,Distributed Systems (Back-End),289000,"Cambridge, MA ",2021-12-30,8 , 20,204000 , 40000 , 45000
Google,L6,Distributed Systems (Back-End),480000,"Sunnyvale, CA ",2021-12-29,4 , 20,230000 , 200000 , 50000
HPE,Master,Distributed Systems (Back-End),222000,"Denver, CO ",2021-12-27,5 , 20,175000 , 30000 , 17000
Splunk,L4,Distributed Systems (Back-End),325000,"San Jose, CA ",2021-12-22,3 , 20,195000 , 100000 , 29000
Google,L6,Networking,446000,"Seattle, WA ",2021-12-20,4 , 20,226000 , 170000 , 50000
Roku,L6,Distributed Systems (Back-End),594000,"San Jose, CA ",2021-12-17,2 , 20,532000 , 62000 , N/A
Google,L6,System Software,530000,"Mountain View, CA ",2021-12-16,0 , 20,230000 , 250000 , 50000
Amazon,L6,Full Stack,320000,"Seattle, WA ",2021-12-13,3 , 20,160000 , 160000 , N/A
Disney,Staff Software Engineer,Powerbuilder / SQL,176000,"Los Angeles, CA ",2021-12-12,3 , 20,160000 , N/A , 16000
ServiceNow,IC3,Full Stack,237000,"Santa Clara, CA ",2021-12-10,6 , 20,170000 , 50000 , 17000
Google,L6,ML / AI,538000,"Seattle, WA ",2021-12-10,10 , 20,237000 , 240000 , 61000
Google,L5,Full Stack,349000,"Mountain View, CA ",2021-12-10,6 , 20,200000 , 113000 , 36000
GitHub,Staff Software Engineer,Data,480000,"Denver, CO ",2021-12-09,2 , 20,200000 , 240000 , 40000
Commvault,e5,API Development (Back-End),165000,"Eatontown, NJ ",2021-12-08,12 , 20,136000 , 15000 , 14000
IBM,Advisory Engineer,ML / AI,210000,"San Francisco, CA ",2021-12-08,0 , 20,210000 , N/A , N/A
Microsoft,64,Full Stack,276000,"Redmond, WA ",2021-12-06,15 , 20,210000 , 30000 , 36000
Salesforce,Architect,Distributed Systems (Back-End),888000,"San Francisco, CA ",2021-12-05,2 , 20,350000 , 450000 , 88000
Cisco,Grade 11,Security,218000,"Manchester, NH ",2021-12-04,5 , 20,168000 , 25000 , 25000
Salesforce,Lead MTS,API Development (Back-End),280000,"Burlington, MA ",2021-11-28,3 , 20,200000 , 50000 , 30000
Blue Origin,L4,Embedded,207000,"Kent, WA ",2021-11-25,3 , 20,207000 , N/A , N/A
Apple,ICT5,API Development (Back-End),386000,"Cupertino, CA ",2021-11-19,8 , 20,204000 , 150000 , 32000
T-Mobile,MTS,Data,265000,"Seattle, WA ",2021-11-19,3 , 20,200000 , 15000 , 50000
Microsoft,65,Data,341000,"Seattle, WA ",2021-11-18,19 , 20,206000 , 75000 , 60000
Amazon,L6,Distributed Systems (Back-End),447000,"Seattle, WA ",2021-11-17,0 , 20,160000 , 161000 , 127000
,5,Full Stack,255000,"Sunnyvale, CA ",2021-11-16,0 , 20,180000 , 45000 , 30000
Indeed,L3,DevOps,309000,"Austin, TX ",2021-11-16,1 , 20,195000 , 78000 , 36000
Northrop Grumman,T4,Embedded Software Development,155000,"Rolling Meadows, IL ",2021-11-14,3 , 20,155000 , N/A , N/A
Amazon,L6,Web Development (Front-End),297000,"Austin, TX ",2021-11-14,4 , 20,160000 , 137000 , N/A
Microsoft,L65,ML / AI,265000,"Seattle, WA ",2021-11-12,15 , 20,199000 , 32000 , 34000
Expedia,Distinguished SDE,ML / AI,393000,"Austin, TX ",2021-11-11,5 , 20,298000 , 80000 , 15000
Amazon,L6,Production,400000,"Cupertino, CA ",2021-11-11,5 , 20,180000 , 220000 , N/A
The RealReal,L3,Full Stack,183000,"New York, NY ",2021-11-09,0 , 20,150000 , 33000 , N/A
Google,L5,API Development (Back-End),290000,"Seattle, WA ",2021-11-07,8 , 20,173000 , 90000 , 27000
IBM,Band 9,Data,235000,"San Jose, CA ",2021-11-05,20 , 20,220000 , 15000 , N/A
Oracle,IC5,Distributed Systems (Back-End),340000,"Santa Clara, CA ",2021-11-05,5 , 20,205000 , 125000 , 10000
Facebook,E5,Testing (SDET),380000,"Menlo, WA ",2021-11-04,6 , 20,200000 , 150000 , 30000
F5 Networks,L5,Distributed Systems (Back-End),222000,"Seattle, WA ",2021-11-02,11 , 20,171000 , 34000 , 17000
Ciena,L3,Networking,160000,"San Jose, CA ",2021-11-01,6 , 20,150000 , 5000 , 5000
Facebook,E5,Testing (SDET),370000,"Menlo Park, CA ",2021-11-01,6 , 20,200000 , 120000 , 50000
Outreach,L4,Distributed Systems (Back-End),230000,"Seattle, WA ",2021-11-01,5 , 20,210000 , 10000 , 10000
Salesforce,Principal MTS,Web Development (Front-End),329000,"Bellevue, WA ",2021-10-31,4 , 20,215000 , 74000 , 40000
Discover,L8,Site Reliability (SRE),145000,"Deerfield, IL ",2021-10-29,8 , 20,135000 , N/A , 10000
Google,L5,Site Reliability (SRE),370000,"San Francisco, CA ",2021-10-29,4 , 20,200000 , 130000 , 40000
Intel,Grade 8,Production,187000,"Westchester, MA ",2021-10-29,0 , 20,162000 , N/A , 25000
,VP,Distributed Systems (Back-End),245000,"New York, NY ",2021-10-28,10 , 20,195000 , N/A , 50000
Okta,Principal Software Engineer,Full Stack,410000,"San Francisco, CA ",2021-10-28,1 , 20,270000 , 100000 , 40000
Intel,Grade 8,Networking,280000,"Santa Clara, CA ",2021-10-28,0 , 20,190000 , 66000 , 24000
Facebook,E5,Android,380000,"Menlo Park, CA ",2021-10-28,1 , 20,190000 , 150000 , 40000
Procore Technologies,IC4,Site Reliability (SRE),310000,"Austin, TX ",2021-10-28,2 , 20,200000 , 100000 , 10000
Teladoc Health,L4,Full Stack,276000,"Mountain View, CA ",2021-10-26,2 , 20,205000 , 50000 , 21000
Facebook,E5,Testing (SDET),415000,"Menlo Park, CA ",2021-10-24,6 , 20,200000 , 200000 , 15000
Bloomberg,Senior Software Engineer,Distributed Systems (Back-End),223000,"New York, NY ",2021-10-24,6 , 20,189000 , N/A , 34000
Oracle,IC-4,Distributed Systems (Back-End),145000,"Austin, TX ",2021-10-23,3 , 20,140000 , 4000 , 1000
Microsoft,64,OS,251000,"Redmond, WA ",2021-10-23,13 , 20,183000 , 32000 , 37000
Amazon,L6,Distributed Systems (Back-End),350000,"Seattle, WA ",2021-10-23,16 , 20,160000 , 190000 , N/A
Netflix,Senior Software Engineer,Security,849000,"Los Gatos, CA ",2021-10-20,4 , 20,849000 , N/A , N/A
Facebook,E5,Android,450000,"Menlo Park, CA ",2021-10-15,2 , 20,190000 , 30000 , 230000
Google,L5,Networking,370000,"Sunnyvale, CA ",2021-10-14,6 , 20,196000 , 134000 , 40000
JPMorgan Chase,603,Full Stack,235000,"Jersey City, NJ ",2021-10-13,8 , 20,185000 , 5000 , 45000
Amazon,L6,Distributed Systems (Back-End),380000,"Seattle, WA ",2021-10-13,4 , 20,160000 , 220000 , N/A
Amazon,L5,ML / AI,237000,"Seattle, WA ",2021-10-12,2 , 20,145000 , 65000 , 27000
JPMorgan Chase,VP 603,Testing (SDET),157000,"Chicago, IL ",2021-10-11,16 , 20,137000 , N/A , 20000
Coursera,Senior Software Engineer,Web Development (Front-End),269000,"San Francisco, CA ",2021-10-10,0 , 20,190000 , 60000 , 19000
Netflix,Senior Software Engineer,Data,650000,"San Jose, CA ",2021-10-08,4 , 20,650000 , N/A , N/A
Apple,ICT4,Site Reliability (SRE),257000,"Austin, TX ",2021-10-07,1 , 20,170000 , 70000 , 17000
Oracle,IC-5,Distributed Systems (Back-End),525000,"Redwood City, CA ",2021-10-06,1 , 20,221000 , 274000 , 30000
Apple,ICT5,ML / AI,435000,"Seattle, WA ",2021-10-06,1 , 20,235000 , 150000 , 50000
Oracle,IC-4,Site Reliability (SRE),101000,"Redwood City, CA ",2021-10-06,20 , 20,101000 , N/A , N/A
Oracle,L4,Networking,160000,"San Francisco, CA ",2021-10-05,5 , 20,155000 , 5000 , N/A
Netskope,L4,Web Development (Front-End),445000,"Santa Clara, CA ",2021-10-04,0 , 20,230000 , 180000 , 35000
BlackLine,L3,Testing (SDET),176000,"Los Angeles, CA ",2021-10-04,7 , 20,164000 , N/A , 12000
Root Insurance,Staff Software Engineer,Full Stack,255000,"Chicago, IL ",2021-10-04,2 , 20,210000 , 45000 , N/A
Philips,L3,Full Stack,185000,"Cambridge, MA ",2021-10-04,5 , 20,160000 , 5000 , 20000
SpaceX,Senior Software Engineer,Web Development (Front-End),269000,"Hawthorne, CA ",2021-10-02,1 , 20,180000 , 84000 , 5000
LinkedIn,Senior Software Engineer,Site Reliability (SRE),350000,"Sunnyvale, CA ",2021-10-02,1 , 20,190000 , 141000 , 19000
Workday,P5,Distributed Systems (Back-End),305000,"Pleasanton, CA ",2021-10-02,0 , 20,200000 , 85000 , 20000
Hippo,Tech Lead,Data,215000,"Palo Alto, CA ",2021-10-01,1 , 20,215000 , N/A , N/A
Google,L5,Full Stack,350000,"Mountain View, CA ",2021-09-30,11 , 20,195000 , 135000 , 20000
Raytheon,P4,Linux Embedded IoT,123000,"Norwood, MA ",2021-09-29,14 , 20,123000 , N/A , N/A
Apple,ICT5,ML / AI,580000,"Cupertino, CA ",2021-09-27,2 , 20,260000 , 265000 , 55000
Affirm,Senior Software Engineer,API Development (Back-End),200000,"San Francisco, CA ",2021-09-27,1 , 20,175000 , 25000 , N/A
Human Interest,Staff,Full Stack,190000,"San Francisco, CA ",2021-09-22,2 , 20,190000 , N/A , N/A
Unity Technologies,Tech IC8,Site Reliability (SRE),246000,"Bellevue, WA ",2021-09-21,4 , 20,186000 , 60000 , N/A
Disney,Senior Staff Software Engineer,API Development (Back-End),250000,"Glendale, CA ",2021-09-20,3 , 20,185000 , 28000 , 37000
Microsoft,64,API Development (Back-End),270000,"Redmond, WA ",2021-09-16,0 , 20,190000 , 40000 , 40000
Dell Technologies,L9,Distributed Systems (Back-End),203000,"Boston, MA ",2021-09-16,16 , 20,170000 , 7000 , 26000
Intel,Grade 9,Data,254000,"Boulder, CO ",2021-09-13,19 , 20,174000 , 35000 , 45000
FactSet,Principle,Web Development (Front-End),205000,"San Francisco, CA ",2021-09-09,20 , 20,185000 , N/A , 20000
Dell Technologies,M11,Full Stack,500000,"Austin, TX ",2021-09-05,10 , 20,260000 , 175000 , 65000
Salesforce,Principal MTS,Testing (SDET),303000,"Burlington, MA ",2021-09-02,4 , 20,215000 , 45000 , 43000
Apple,ICT4,Firmware,300000,"Austin, TX ",2021-09-01,3 , 20,150000 , 135000 , 15000
Zillow,P5,iOS,350000,"San Francisco, CA ",2021-08-29,3 , 20,220000 , 130000 , N/A
GoDaddy,L4,Distributed Systems (Back-End),220000,"Santa Clara, CA ",2021-08-29,1 , 20,180000 , 30000 , 10000
Microsoft,64,Distributed Systems (Back-End),293000,"Redmond, WA ",2021-08-27,12 , 20,198000 , 55000 , 40000
Amazon,L6,Security,430000,"Los Angeles, CA ",2021-08-26,3 , 20,160000 , 260000 , 10000
Amazon,L7,Distributed Systems (Back-End),550000,"Boston, MA ",2021-08-25,8 , 20,160000 , 390000 , N/A
Netflix,Senior Software Engineer,Data,630000,"Los Gatos, CA ",2021-08-25,7 , 20,630000 , N/A , N/A
Luxoft,Senior,Web Development (Front-End),100000,"Union City, NJ ",2021-08-25,8 , 20,100000 , N/A , N/A
Apple,ICT4,Full Stack,266000,"Cupertino, CA ",2021-08-23,5 , 20,186000 , 60000 , 20000
Palo Alto Networks,L5,Data,480000,"San Jose, CA ",2021-08-23,2 , 20,235000 , 210000 , 35000
Google,Staff SWE,Distributed Systems (Back-End),430000,"Seattle, WA ",2021-08-21,11 , 20,205000 , 195000 , 30000
Hippo,Tech lead,API Development (Back-End),200000,"Palo Alto, CA ",2021-08-20,1 , 20,200000 , N/A , N/A
Oscar Health,E3,Site Reliability (SRE),330000,"New York, NY ",2021-08-19,5 , 20,200000 , 100000 , 30000
Netflix,Senior Software Engineer,Distributed Systems (Back-End),918000,"Los Gatos, CA ",2021-08-17,5 , 20,918000 , N/A , N/A
Apple,ICT4,iOS,365000,"Cupertino, CA ",2021-08-16,9 , 20,220000 , 120000 , 25000
Google,L5,Full Stack,377000,"Sunnyvale, CA ",2021-08-14,0 , 20,197000 , 150000 , 30000
NI,IC4,Application,148000,"Austin, TX ",2021-08-13,20 , 20,135000 , 8000 , 5000
Dassault Systèmes,L5,Full Stack,148000,"Boston, MA ",2021-08-11,7 , 20,142000 , N/A , 6000
Charles Schwab,58,Full Stack,127000,"Austin, TX ",2021-08-10,10 , 20,117000 , N/A , 10000
Microsoft,66,Full Stack,350000,"Redmond, WA ",2021-08-06,9 , 20,216000 , 78000 , 56000
Google,L5,API Development (Back-End),361000,"Mountain View, CA ",2021-08-05,2 , 20,201000 , 125000 , 35000
Microsoft,63,Distributed Systems (Back-End),204000,"Redmond, WA ",2021-08-04,3 , 20,154000 , 50000 , N/A
Apple,ICT3,iOS,189000,"Cupertino, CA ",2021-08-04,3 , 20,138000 , 42000 , 9000
Apple,ICT4,iOS,233000,"Cupertino, CA ",2021-08-04,11 , 20,161000 , 60000 , 12000
IBM,Band 9,Testing (SDET),185000,"Littleton, MA ",2021-08-04,1 , 20,185000 , N/A , N/A
Google,L5,API Development (Back-End),393000,"Mountain View, CA ",2021-08-04,14 , 20,207000 , 150000 , 36000
Salesforce,Lead SWE,Distributed Systems (Back-End),391000,"San Francisco, CA ",2021-08-03,2 , 20,230000 , 127000 , 34000
,P3,Distributed Systems (Back-End),180000,"Seattle, WA ",2021-08-02,4 , 20,145000 , 25000 , 10000
Visa,L7,API Development (Back-End),239000,"San Mateo, CA ",2021-08-01,10 , 20,179000 , 30000 , 30000
Dell Technologies,L10,Na,268000,"Boston, MA ",2021-07-31,2 , 20,216000 , N/A , 52000
Intel,E7,Embedded software engineer,210000,"Santa Clara, CA ",2021-07-30,2 , 20,170000 , 20000 , 20000
Oracle,IC-5,Security,289000,"Bellevue, WA ",2021-07-29,2 , 20,200000 , 89000 , N/A
Oracle,IC-6,DevOps,510000,"Santa Clara, CA ",2021-07-28,6 , 20,200000 , 300000 , 10000
Blizzard Entertainment,Mid,API Development (Back-End),119000,"Austin, TX ",2021-07-27,8 , 20,119000 , N/A , N/A
Cisco,Grade 12,Networking,335000,"San Jose, CA ",2021-07-26,11 , 20,190000 , 80000 , 65000
Wayfair,L4,ML / AI,374000,"Boston, MA ",2021-07-25,0 , 20,185000 , 150000 , 39000
Coupa Software,L7,Distributed Systems (Back-End),503000,"San Mateo, CA ",2021-07-22,5 , 20,230000 , 250000 , 23000
Advantest,L6,Production,230000,"San Jose, CA ",2021-07-22,15 , 20,170000 , N/A , 60000
Autodesk,Sr. Principal Engineer / SW Architect,API Development (Back-End),500000,"San Francisco, CA ",2021-07-21,10 , 20,230000 , 200000 , 70000
Oracle,L5,Data,365000,"Seattle, WA ",2021-07-20,1 , 20,210000 , 150000 , 5000
Synopsys,69,EDA,250000,"San Jose, CA ",2021-07-20,20 , 20,200000 , 10000 , 40000
Dell Technologies,Technical Staff,Production,291000,"Round Rock, TX ",2021-07-17,6 , 20,216000 , 25000 , 50000
Moody's,L4,Full Stack,201000,"New York, NY ",2021-07-16,10 , 20,166000 , N/A , 35000
Expeditors,L3,Distributed Systems (Back-End),130000,"Seattle, WA ",2021-07-15,5 , 20,125000 , N/A , 5000
Moody's,L5,Full Stack,201000,"New York, NY ",2021-07-14,10 , 20,166000 , N/A , 35000
Cisco,Technical Leader 2,Production,365000,"Seattle, WA ",2021-07-13,10 , 20,215000 , 100000 , 50000
Atlassian,P7,architecture,420000,"Mountain View, CA ",2021-07-12,4 , 20,200000 , 200000 , 20000
Google,L4,Distributed Systems (Back-End),304000,"Sunnyvale, CA ",2021-07-08,1 , 20,162000 , 122000 , 20000
Facebook,E5,Site Reliability (SRE),513000,"Menlo Park, CA ",2021-07-07,2 , 20,211000 , 270000 , 32000
VMware,Staff Engineer 2,Full Stack,293000,"Boston, MA ",2021-07-07,3 , 20,227000 , 20000 , 46000
Microsoft,63,Distributed Systems (Back-End),155000,"Redmond, WA ",2021-07-06,3 , 20,155000 , N/A , N/A
Synopsys,100,Compiler,410000,"Mountain View, CA ",2021-07-03,16 , 20,235000 , 100000 , 75000
Netflix,Senior Software Engineer,Full Stack,840000,"Los Gatos, CA ",2021-07-02,6 , 20,840000 , N/A , N/A
Amazon,L6,Full Stack,385000,"New York, NY ",2021-07-01,0 , 20,185000 , 115000 , 85000
Amazon,L6,Networking,375000,"Austin, TX ",2021-06-30,0 , 20,160000 , 20000 , 195000
Amazon,L5,DevOps,189000,"Seattle, WA ",2021-06-30,6 , 20,149000 , 40000 , N/A
Oracle,IC-3,DevOps,175000,"Pleasanton, CA ",2021-06-29,10 , 20,167000 , 8000 , N/A
