Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Box,Director,Product,795000,"San Francisco, CA ",2022-03-03,4 , 16,350000 , 400000 , 45000
Microsoft,64,Product,250000,"Redmond, WA ",2022-03-01,11 , 16,174000 , 55000 , 21000
Cognizant,L4,Product,112000,"San Francisco, CA ",2022-02-23,16 , 16,108000 , N/A , 4000
CloudKitchens,L5,Product,450000,"New York, NY ",2022-02-21,0 , 16,220000 , 230000 , N/A
Wells Fargo,L5,Product,270000,"San Francisco, CA ",2022-02-17,10 , 16,200000 , 20000 , 50000
Amazon,Principal Product Manager,Product,488000,"San Francisco, CA ",2022-02-09,6 , 16,180000 , 308000 , N/A
Cisco,G12,Product,321000,"San Jose, CA ",2022-02-06,16 , 16,191000 , 80000 , 50000
Cisco,G12,Networking,306000,"San Jose, CA ",2022-02-04,15 , 16,181000 , 80000 , 45000
Amazon,Senior Product Manager,Technical,430000,"Irvine, CA ",2022-02-02,5 , 16,155000 , 275000 , N/A
Google,Director,Consumer,1000000,"Seattle, WA ",2022-02-01,13 , 16,300000 , 500000 , 200000
Microsoft,64,Internal,209000,"Redmond, WA ",2022-01-28,14 , 16,171000 , 18000 , 20000
VMware,P5,Technical,305000,"Palo Alto, CA ",2022-01-28,1 , 16,225000 , 40000 , 40000
Staples,39,Product,256000,"Framingham, MA ",2022-01-27,8 , 16,185000 , 35000 , 36000
Amazon,Principal Product Manager,Product,315000,"Seattle, WA ",2022-01-23,8 , 16,160000 , 155000 , N/A
Google,Product Manager 3,Enterprise,434000,"New York, NY ",2022-01-21,7 , 16,204000 , 187000 , 43000
Amazon,Principal Product Manager,Consumer,497000,"Sunnyvale, CA ",2022-01-11,8 , 16,180000 , 317000 , N/A
AT&T,L3,Technical,183000,"Los Angeles, CA ",2022-01-04,5 , 16,165000 , N/A , 18000
Amazon,L7,Technical,400000,"Seattle, WA ",2021-12-18,4 , 16,160000 , 240000 , N/A
Thomson Reuters,3,Product,340000,"New York, NY ",2021-12-09,11 , 16,220000 , 45000 , 75000
BlackRock,Director,Enterprise,262000,"San Francisco, CA ",2021-11-28,8 , 16,216000 , N/A , 46000
Amazon,L7,Consumer,650000,"Seattle, WA ",2021-11-15,7 , 16,160000 , 490000 , N/A
Splunk,Senior Director,Product,735000,"Seattle, WA ",2021-11-11,0 , 16,285000 , 360000 , 90000
KKR & Co,Vice President,Technical,250000,"New York, NY ",2021-10-24,1 , 16,185000 , 15000 , 50000
Microsoft,64,Product,280000,"Redmond, WA ",2021-09-30,14 , 16,221000 , 26000 , 33000
Uber,L7,Product,1300000,"San Francisco, CA ",2021-09-21,4 , 16,325000 , 900000 , 75000
Amazon,L7,Product,300000,"Seattle, WA ",2021-09-18,7 , 16,157000 , 143000 , N/A
