Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Lyft,T6,,510000,"San Francisco, CA ",2022-03-04,3 , 1,235000 , 275000 , N/A
JPMorgan Chase,Associate,General,115000,"New York, NY ",2022-02-28,1 , 1,105000 , N/A , 10000
Optiver,L2,General,215000,"Chicago, IL ",2022-02-28,1 , 1,115000 , N/A , 100000
Microsoft,60,General,154000,"Seattle, WA ",2022-02-26,0 , 1,121000 , 33000 , N/A
Facebook,IC3,Data,170000,"Menlo Park, CA ",2022-02-24,0 , 1,130000 , 30000 , 10000
Walmart Global Tech,L2,Data,220000,"Sunnyvale, CA ",2022-02-24,0 , 1,145000 , 45000 , 30000
Thermo Fisher Scientific,L6,BA,105000,"Tewksbury, MA ",2022-02-23,1 , 1,95000 , N/A , 10000
Microsoft Corporation,62,Applied and data science,265000,"Bellevue, WA ",2022-02-20,1 , 1,145000 , 50000 , 70000
Walmart Global Tech,L2,Data,219000,"Sunnyvale, CA ",2022-02-20,0 , 1,145000 , 45000 , 29000
Meta,L4,General,205000,"New York, NY ",2022-02-18,1 , 1,160000 , 25000 , 20000
Microsoft,61,Bing Ads,189000,"Bellevue, WA ",2022-02-14,1 , 1,136000 , 38000 , 15000
eBay,L3,Marketing,150000,"Seattle, WA ",2022-02-11,1 , 1,100000 , 40000 , 10000
Santander Bank,L4,Customer Analytics,142000,"Boston, MA ",2022-02-08,0 , 1,130000 , N/A , 12000
Amazon,L4,Robotics,157000,"Boston, MA ",2022-02-08,0 , 1,130000 , 16000 , 11000
Amazon,L5,General,183000,"Bellevue, WA ",2022-02-08,1 , 1,154000 , 20000 , 9000
Ernst and Young,Staff 2,Data Analytics,95000,"New York, NY ",2022-02-07,1 , 1,90000 , N/A , 5000
CVS Health,Senior,Optimization/ML,127000,"Chicago, IL ",2022-01-29,1 , 1,115000 , N/A , 12000
