Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,L7,ML / AI,535000,"Seattle, WA ",2020-12-22,2 , 15,160000 , 375000 , N/A
Cisco,Grade 13,ML / AI,270000,"San Francisco, CA ",2020-12-16,3 , 15,170000 , 50000 , 50000
Barclays,Director,Data,250000,"New York, NY ",2020-11-13,10 , 15,220000 , N/A , 30000
Microsoft,66,Security,292000,"Redmond, WA ",2020-11-10,0 , 15,200000 , 75000 , 17000
,l3,ML / AI,400000,"Sunnyvale, CA ",2020-09-13,4 , 15,300000 , 70000 , 30000
Microsoft,64,Data,248000,"Redmond, WA ",2020-09-03,5 , 15,179000 , 34000 , 35000
Cisco,Grade 12,ML / AI,325000,"San Francisco, CA ",2020-09-02,1 , 15,195000 , 80000 , 50000
IBM,Band 10,Data Science,260000,"San Francisco, CA ",2020-09-01,2 , 15,260000 , N/A , N/A
Microsoft,64,ML / AI,257000,"Seattle, WA ",2020-08-27,9 , 15,187000 , 33000 , 37000
Synchrony,L14,Data,240000,"Stamford, CT ",2020-08-22,2 , 15,200000 , 10000 , 30000
Netflix,Senior Analytical Engineer,Data,473000,"Los Angeles, CA ",2020-08-12,5 , 15,450000 , 23000 , N/A
Apple,ICT5,Data,292000,"Cupertino, CA ",2020-08-08,2 , 15,195000 , 67000 , 30000
Ebay,MTS2,ML / AI,290000,"Campbell, CA ",2020-07-29,5 , 15,200000 , 40000 , 50000
Facebook,IC6,product,321000,"Menlo Park, CA ",2020-07-21,5 , 15,205000 , 80000 , 40000
Convoy,L6,Distributed Systems (Back-End),190000,"Seattle, WA ",2020-04-18,0 , 15,150000 , 30000 , 10000
Microsoft,60,machine learning,132000,"Cambridge, MA ",2020-03-19,1 , 15,119000 , 3000 , 10000
paypal,T27,ML / AI,420000,"San Jose, CA ",2020-02-08,6 , 15,205000 , 160000 , 55000
Microsoft,65,ML / AI,281000,"Redmond, WA ",2020-01-20,6 , 15,204000 , 36000 , 41000
Facebook,E6,ML / AI,570000,"Menlo Park, CA ",2019-12-08,2 , 15,225000 , 300000 , 45000
Capital One,Manager,ML / AI,222000,"New York, NY ",2019-10-11,0 , 15,160000 , 50000 , 12000
Microsoft,64,ML / AI,269000,"San Jose, CA ",2019-09-20,7 , 15,214000 , 24000 , 31000
Boeing,L5,ML / AI,170000,"Seattle, WA ",2019-09-17,3 , 15,160000 , N/A , 10000
Netflix,Senior,ML / AI,525000,"Los Angeles, CA ",2019-07-26,4 , 15,525000 , N/A , N/A
Microsoft,66,ML / AI,350000,"Redmond, WA ",2019-06-22,3 , 15,210000 , 90000 , 50000
Facebook,E6,Data Scientist,395000,"Seattle, WA ",2019-04-14,3.5 , 15,208000 , 135000 , 52000
Microsoft,L64,ML / AI,216000,"Redmond, WA ",2018-10-04,1 , 15,166000 , 25000 , 25000
Salesforce,Principal SWE,ML / AI,315000,"San Francisco, CA ",2018-09-28,3 , 15,225000 , 50000 , 40000
