Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Microsoft,60,Xbox,153000,"Seattle, WA ",2022-03-01,2 , 2,124000 , 12000 , 17000
JPMorgan Chase,Associate,General,115000,"New York, NY ",2022-02-07,0 , 2,100000 , N/A , 15000
Amazon,L4,General,118000,"Seattle, WA ",2022-01-27,2 , 2,95000 , 15000 , 8000
Facebook,IC4,Design Validation,150000,"Seattle, WA ",2022-01-21,0 , 2,150000 , N/A , N/A
Nvidia,IC2,Data Center GPU,195000,"Santa Clara, CA ",2022-01-12,1 , 2,140000 , 30000 , 25000
Apple,ICT2,iPhone TechOps,178000,"Cupertino, CA ",2022-01-11,2 , 2,131000 , 40000 , 7000
Starry,PM1,R&D,120000,"Boston, MA ",2021-12-30,0 , 2,110000 , 5000 , 5000
Microsoft,61,Software Engineer,160000,"Seattle, WA ",2021-12-10,1 , 2,135000 , 10000 , 15000
Google,L3,Search,169000,"New York, NY ",2021-12-08,2 , 2,113000 , 31000 , 25000
T-Mobile,L9,Product management,102000,"Bellevue, WA ",2021-10-31,2 , 2,90000 , 3000 , 9000
Google,L3,general,150000,"San Francisco, CA ",2021-10-26,1 , 2,100000 , 40000 , 10000
Yahoo,IC4,General,219000,"New York, NY ",2021-10-18,2 , 2,160000 , 37000 , 22000
Coinbase,L6,Customer Experience,271000,"San Francisco, CA ",2021-10-12,0 , 2,165000 , 90000 , 16000
Enfusion,L2,Product Analyst,78000,"Chicago, IL ",2021-10-11,2 , 2,64000 , N/A , 14000
Hulu,L4,Engineering,132000,"Santa Monica, CA ",2021-09-07,0 , 2,132000 , N/A , N/A
Amazon,L5,General,193000,"Seattle, WA ",2021-09-01,2 , 2,120000 , 73000 , N/A
HashiCorp,L3,enablement,125000,"San Jose, CA ",2021-08-23,2 , 2,125000 , N/A , N/A
Microsoft,61,General,178000,"Redmond, WA ",2021-08-16,2 , 2,132000 , 24000 , 22000
Microsoft,61,Business Intelligence,150000,"Los Angeles, CA ",2021-08-06,2 , 2,129000 , 11000 , 10000
Netflix,Senior Software Engineer,creative tech,305000,"Los Angeles, CA ",2021-07-01,2 , 2,275000 , 14000 , 16000
Apple,IC3,Hardware,165000,"Santa Clara, CA ",2021-05-27,2 , 2,130000 , 25000 , 10000
Google,L4,SRE,271000,"Sunnyvale, CA ",2021-04-08,2 , 2,147000 , 95000 , 29000
Microsoft,59,technical,131000,"Redmond, WA ",2021-03-12,0 , 2,108000 , 13000 , 10000
Google,L3,SRE,170000,"Sunnyvale, CA ",2021-02-18,2 , 2,118000 , 30000 , 23000
Oracle,IC-2,DevOps,152000,"Seattle, WA ",2021-01-09,0 , 2,115000 , 32000 , 5000
Oracle,IC-2,Operations,125000,"Seattle, WA ",2020-12-17,1 , 2,110000 , 15000 , N/A
Google,L4,Site Reliability (SRE),210000,"Sunnyvale, CA ",2020-12-09,2 , 2,137000 , 52000 , 21000
T-Mobile,L7,Telecommunications,162000,"San Francisco, CA ",2020-11-12,2 , 2,132000 , 10000 , 20000
Salesforce,L5,Cloud computing,155000,"San Francisco, CA ",2020-11-01,1 , 2,130000 , 13000 , 13000
Apple,ICT3,Hardware,220000,"Cupertino, CA ",2020-09-25,2 , 2,146000 , 74000 , N/A
Uber,L5A,Full Stack,290000,"San Francisco, CA ",2020-09-04,2 , 2,180000 , 77000 , 33000
Microsoft,PM 1,Full Stack,163000,"Redmond, WA ",2020-08-13,0 , 2,110000 , 31000 , 20000
Microsoft,59,Web Development (Front-End),138000,"Redmond, WA ",2020-06-21,1 , 2,110000 , 20000 , 8000
Verily,L3,Full Stack,178000,"San Francisco, CA ",2020-06-13,2 , 2,117000 , 20000 , 41000
Microsoft,60,OS Compatibility,132000,"Redmond, WA ",2020-05-21,2 , 2,120000 , 4000 , 12000
ibm,3,DevOps,85000,"Austin, TX ",2020-05-17,2 , 2,50000 , 20000 , 15000
Deloitte,BA,Consulting,87000,"New York, NY ",2020-05-04,2 , 2,87000 , N/A , N/A
Microsoft,60,Windows,154000,"Redmond, WA ",2020-04-08,0 , 2,115000 , 16000 , 23000
Google,L4,Privacy,230000,"Sunnyvale, CA ",2020-04-02,1 , 2,142000 , 63000 , 25000
