Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Verily,L4,,288000,"South San Francisco, CA ",2022-03-04,3 , 6,173000 , 85000 , 30000
Facebook,IC4,payments,184000,"Seattle, WA ",2022-03-01,3 , 6,134000 , 35000 , 15000
Stitch Fix,L5,General,409000,"Chicago, IL ",2022-02-26,0 , 6,244000 , 165000 , N/A
Fidelity Investments,L7,General,255000,"Boston, MA ",2022-02-24,3 , 6,175000 , 40000 , 40000
Facebook,IC4,Data Pipelines,253000,"Menlo Park, CA ",2022-02-23,0 , 6,168000 , 60000 , 25000
Google,L5,General,363000,"San Francisco, CA ",2022-02-22,6 , 6,200000 , 123000 , 40000
Disney,L4,Data science,270000,"Los Angeles, CA ",2022-02-21,0 , 6,175000 , 60000 , 35000
IBM,L4,Data Science,150000,"New York, NY ",2022-02-21,2 , 6,150000 , N/A , N/A
Bank of America Merrill Lynch,sr quant analyst,Other,200000,"New York, NY ",2022-02-18,5 , 6,175000 , N/A , 25000
Twilio,L4,General,356000,"San Francisco, CA ",2022-02-15,3 , 6,193000 , 150000 , 13000
Levi Strauss & Co.,II,General,217000,"San Francisco, CA ",2022-02-14,0 , 6,170000 , 13000 , 34000
Atlassian,P5,Data Science,287000,"San Francisco, CA ",2022-02-13,3 , 6,180000 , 80000 , 27000
Lyft,T5,Algorithms,400000,"New York, NY ",2022-02-11,3 , 6,200000 , 200000 , N/A
LinkedIn,IC3,Data,205000,"Sunnyvale, CA ",2022-02-11,4 , 6,157000 , 32000 , 16000
Shopify,L6,General,202000,"Seattle, WA ",2022-02-10,1 , 6,160000 , 42000 , N/A
IBM,Band 8,Digital Sales,191000,"New York, NY ",2022-02-04,2 , 6,191000 , N/A , N/A
Amazon,L5,ML Engineering,202000,"Seattle, WA ",2022-02-03,2 , 6,145000 , 57000 , N/A
Citadel,NA,None,240000,"Chicago, IL ",2022-02-01,0 , 6,165000 , N/A , 75000
Bank of America,H5,General,148000,"New York, NY ",2022-01-31,6 , 6,135000 , 5000 , 8000
Facebook,IC5,Product,365000,"Menlo Park, CA ",2022-01-30,0 , 6,210000 , 125000 , 30000
JPMorgan Chase,Vice President,Data Science,215000,"New York, NY ",2022-01-28,2 , 6,170000 , N/A , 45000
Amazon,L5,Machine Learning,244000,"Seattle, WA ",2022-01-27,2 , 6,156000 , 63000 , 25000
Slalom,Principal,General,173000,"New York, NY ",2022-01-27,5 , 6,155000 , N/A , 18000
Snorkel AI,L1,General,210000,"Palo Alto, CA ",2022-01-26,1 , 6,155000 , 35000 , 20000
Grubhub,L3,General,150000,"Chicago, IL ",2022-01-26,1 , 6,140000 , 10000 , N/A
Synchrony,L3,Analytics,165000,"Stamford, CT ",2022-01-22,1 , 6,150000 , N/A , 15000
PayPal,T24,Risk,174000,"San Jose, CA ",2022-01-18,2 , 6,140000 , 20000 , 14000
Nestlé,L4,General,165000,"Stamford, CT ",2022-01-16,2 , 6,130000 , N/A , 35000
NBCUniversal,Principal,General,194000,"New York, NY ",2022-01-14,5 , 6,185000 , N/A , 9000
Facebook,IC4,Product Analytics,226000,"New York, NY ",2022-01-13,0 , 6,160000 , 50000 , 16000
Amazon,L6,General,400000,"Seattle, WA ",2022-01-10,6 , 6,160000 , 240000 , N/A
Udemy,L5,Reco,168000,"San Francisco, CA ",2022-01-04,6 , 6,168000 , N/A , N/A
Microsoft,62,Machine learning,140000,"Redmond, WA ",2021-12-31,4 , 6,126000 , 10000 , 4000
Roku,5,Data,260000,"Los Angeles, CA ",2021-12-25,0 , 6,200000 , 60000 , N/A
Walmart,L6,Marketing,287000,"San Francisco, CA ",2021-12-25,1 , 6,175000 , 60000 , 52000
Capital One,Manager,General,216000,"New York, NY ",2021-12-24,6 , 6,191000 , 15000 , 10000
Lyft,T4,Decisions,320000,"San Francisco, CA ",2021-12-18,4 , 6,160000 , 160000 , N/A
Lyft,T5,Decisions,320000,"San Francisco, CA ",2021-12-18,4 , 6,160000 , 160000 , N/A
Bose,L4,Corporate Data Science,160000,"Boston, MA ",2021-12-10,3 , 6,145000 , N/A , 15000
Marqeta,Senior,Analytics,262000,"Oakland, CA ",2021-12-08,3 , 6,143000 , 98000 , 21000
NBCUniversal,Director,Machine Learning,260000,"New York, NY ",2021-12-07,0 , 6,230000 , 5000 , 25000
Charter,L5,BI,146000,"Stamford, CT ",2021-12-05,2 , 6,133000 , N/A , 13000
American Express,B35,Risk Analytics,124000,"New York, NY ",2021-12-04,5 , 6,108000 , N/A , 16000
ASML,9,ML,216000,"San Jose, CA ",2021-12-02,0 , 6,170000 , 20000 , 26000
Stitch Fix,L3,General,268000,"San Francisco, CA ",2021-11-19,1 , 6,190000 , 78000 , N/A
CVS Health,L4,Data science,180000,"New York, NY ",2021-11-17,1 , 6,150000 , 15000 , 15000
