Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Apple,M3,Operating Systems,788000,"Cupertino, CA ",2022-03-05,10 , 17,268000 , 450000 , 70000
Marqeta,L6,Distributed Systems (Back-End),470000,"Oakland, CA ",2022-03-05,1 , 17,235000 , 188000 , 47000
Amazon,Senior SDM,Distributed Systems (Back-End),769000,"New York, NY ",2022-02-26,0 , 17,187000 , 317000 , 265000
Amazon,Senior SDM,Web Development (Front-End),500000,"Seattle, WA ",2022-02-24,6 , 17,160000 , 340000 , N/A
Slalom Build,L7,Full Stack,289000,"Chicago, IL ",2022-02-16,10 , 17,214000 , N/A , 75000
Morgan Stanley,Executive Director,Full Stack,515000,"New York, NY ",2022-02-16,10 , 17,240000 , 40000 , 235000
Amazon,L6 SDM,ML / AI,550000,"Sunnyvale, CA ",2022-02-14,3 , 17,220000 , 264000 , 66000
Avanade,Group Manager,Distributed Systems (Back-End),200000,"New York, NY ",2022-02-14,10 , 17,185000 , N/A , 15000
Esri,L5,Management,251000,"Redlands, CA ",2022-02-04,15 , 17,213000 , 25000 , 13000
SAP Concur,T4,Mobile (iOS + Android),250000,"Bellevue, WA ",2022-02-04,9 , 17,170000 , 50000 , 30000
Spotify,1,Full Stack,213000,"New York, NY ",2022-02-04,5 , 17,203000 , 10000 , N/A
Amazon,L6 SDM,Full Stack,400000,"Cambridge, MA ",2022-01-31,9 , 17,160000 , 240000 , N/A
Morgan Stanley,Executive Director,Full Stack,320000,"New York, NY ",2022-01-30,11 , 17,200000 , N/A , 120000
ViacomCBS,L2,Web Development (Front-End),231000,"New York, NY ",2022-01-27,7 , 17,180000 , 15000 , 36000
Esri,L5,API Development (Back-End),250000,"Redlands, CA ",2022-01-22,15 , 17,230000 , N/A , 20000
Amazon,L6 SDM,Distributed Systems (Back-End),425000,"Seattle, WA ",2022-01-21,4 , 17,160000 , 265000 , N/A
Citi,C14,Full Stack,201000,"Jersey City, NJ ",2022-01-19,6 , 17,191000 , N/A , 10000
