Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
PepsiCo,C06,,130000,"New York, NY ",2022-03-07,1 , 4,130000 , N/A , N/A
Peloton,L6,,190000,"New York, NY ",2022-03-05,3 , 4,140000 , 40000 , 10000
ByteDance,2-1,Data,100000,"Los Angeles, CA ",2022-03-02,2 , 4,100000 , N/A , N/A
Amazon,L5,SCOT,309000,"New York, NY ",2022-02-28,0 , 4,175000 , 75000 , 59000
Quantiphi,L1,Data Science,108000,"Marlborough, MA ",2022-02-28,1 , 4,95000 , N/A , 13000
Facebook,IC4,General,251000,"Burlingame, CA ",2022-02-25,1 , 4,163000 , 64000 , 24000
,Senior,Data Science,150000,"San Francisco, CA ",2022-02-23,2 , 4,135000 , N/A , 15000
Microsoft,62,General,180000,"Redmond, WA ",2022-02-20,0 , 4,149000 , 16000 , 15000
PayPal,T24,General,220000,"San Francisco, CA ",2022-02-19,4 , 4,150000 , 50000 , 20000
Uber,4,General,263000,"San Francisco, CA ",2022-02-18,0 , 4,160000 , 80000 , 23000
IBM,Band 7,Data Scientist,140000,"Somerset, NJ ",2022-02-17,1 , 4,140000 , N/A , N/A
NerdWallet,L3,Machine Learning,250000,"New York, NY ",2022-02-16,2 , 4,200000 , 50000 , N/A
Amazon,L5,Alexa,335000,"San Francisco, CA ",2022-02-15,4 , 4,173000 , 157000 , 5000
General Motors,L7,Data,120000,"Ontario, CA ",2022-02-15,4 , 4,104000 , N/A , 16000
AT&T,L6,data,185000,"Seattle, WA ",2022-02-12,4 , 4,145000 , N/A , 40000
Uber,3,hi,146000,"San Francisco, CA ",2022-02-11,0 , 4,125000 , 10000 , 11000
Microsoft,62,Advertising,186000,"Bellevue, WA ",2022-02-11,1 , 4,136000 , 38000 , 12000
Capital One,Principal Associate,Risk Modeling,173000,"New York, NY ",2022-02-10,2 , 4,164000 , N/A , 9000
Zillow,P4,ML,267000,"Seattle, WA ",2022-02-09,4 , 4,180000 , 87000 , N/A
Verizon,7,General,119000,"Basking Ridge, NJ ",2022-02-09,4 , 4,101000 , 5000 , 13000
Intuit,Senior DS,AI/ML,234000,"Mountain View, CA ",2022-02-08,0 , 4,160000 , 50000 , 24000
Charles Schwab,58,Data Science,160000,"San Francisco, CA ",2022-02-08,2 , 4,146000 , N/A , 14000
LinkedIn,L3,marketing,197000,"Sunnyvale, CA ",2022-02-08,3 , 4,150000 , 37000 , 10000
Discover,L5,General,129000,"Chicago, IL ",2022-02-07,0 , 4,120000 , N/A , 9000
Amazon,L6,General,270000,"Seattle, WA ",2022-02-06,4 , 4,160000 , 110000 , N/A
Fast,L4,ML,350000,"San Francisco, CA ",2022-02-02,0 , 4,170000 , 150000 , 30000
Stitch Fix,L5,Data,480000,"New York, NY ",2022-02-02,4 , 4,220000 , 260000 , N/A
Ernst and Young,Manager/Asst Director,"Predictive modelling, NLP",160000,"San Jose, CA ",2022-02-01,4 , 4,155000 , N/A , 5000
Ernst and Young,Senior,DS / AI,167000,"New York, NY ",2022-01-29,0 , 4,147000 , N/A , 20000
Walmart Global Tech,X4,ML,250000,"Sunnyvale, CA ",2022-01-27,1 , 4,175000 , 40000 , 35000
Nielsen,L3,Meta Data,156000,"Emeryville, CA ",2022-01-27,2 , 4,142000 , N/A , 14000
realtor.com,T2,Analytics,139000,"Santa Clara, CA ",2022-01-22,1 , 4,133000 , 5000 , 500
JPMorgan Chase,602,Analytics,148000,"New York, NY ",2022-01-21,2 , 4,130000 , N/A , 18000
Spotify,Mid level,Promotion,185000,"New York, NY ",2022-01-19,2 , 4,150000 , 35000 , N/A
Amazon,L5,General,195000,"Seattle, WA ",2022-01-18,2 , 4,140000 , 30000 , 25000
Goldman Sachs,Senior Analyst,CWM,124000,"Chicago, IL ",2022-01-18,2 , 4,113000 , N/A , 11000
Gopuff,L6,General,210000,"New York, NY ",2022-01-13,0 , 4,150000 , 38000 , 23000
Premera Blue Cross,4,DATA,169000,"Seattle, WA ",2022-01-13,3 , 4,147000 , N/A , 22000
Lyft,T4,PRODUCT,345000,"New York, NY ",2022-01-12,1 , 4,170000 , 130000 , 45000
Thermo Fisher Scientific,L5,General,120000,"Cambridge, MA ",2022-01-11,1 , 4,100000 , N/A , 20000
Discover,pg7,General,120000,"Chicago, IL ",2022-01-09,2 , 4,113000 , N/A , 7000
Deloitte,Senior Consultant,Analytics and Cognitive,158000,"Boston, MA ",2022-01-08,4 , 4,143000 , N/A , 15000
Amazon,L5,ML,349000,"Seattle, WA ",2022-01-07,0 , 4,149000 , 50000 , 150000
Etsy,IC2,Finance,127000,"New York, NY ",2022-01-07,2 , 4,115000 , N/A , 12000
Microsoft,62,Azure,202000,"Seattle, WA ",2022-01-07,2 , 4,158000 , 21000 , 23000
Amazon,L4,DS,160000,"Bellevue, WA ",2022-01-04,0 , 4,120000 , 4000 , 36000
Google,L5,analytics,355000,"New York, NY ",2022-01-04,3 , 4,192000 , 123000 , 40000
Amazon,L5,Forecasting,233000,"Seattle, WA ",2022-01-02,0 , 4,152000 , 50000 , 32000
Goldman Sachs,Vice President,risk models,220000,"New York, NY ",2021-12-31,4 , 4,170000 , N/A , 50000
Two Sigma,L3,ML,320000,"New York, NY ",2021-12-28,2 , 4,190000 , N/A , 130000
Barclays,Vice President,Data science,260000,"New York, NY ",2021-12-26,0 , 4,210000 , N/A , 50000
Amazon,L5,Maching learning,280000,"Seattle, WA ",2021-12-26,4 , 4,140000 , 140000 , N/A
Google,L5,General,344000,"Mountain View, CA ",2021-12-24,3 , 4,190000 , 120000 , 34000
Genentech,L3,General,150000,"South San Francisco, CA ",2021-12-16,3 , 4,120000 , 10000 , 20000
Optum,28,Actuarial Science,138000,"New York, NY ",2021-12-15,1 , 4,125000 , N/A , 13000
Splunk,Senior Software Engineer,ML,340000,"San Francisco, CA ",2021-12-14,2 , 4,225000 , 100000 , 15000
Amazon,L5,economics,260000,"Seattle, WA ",2021-12-12,2 , 4,150000 , 50000 , 60000
Amazon,L4,General,152000,"Seattle, WA ",2021-12-11,2 , 4,132000 , 20000 , N/A
PayPal,T24,Risk,135000,"Chicago, IL ",2021-12-11,0 , 4,95000 , 30000 , 10000
Amazon,L5,Devices,295000,"San Francisco, CA ",2021-12-09,2 , 4,175000 , 120000 , N/A
Discover,PG06,General,107000,"Chicago, IL ",2021-12-09,1 , 4,102000 , N/A , 5000
Spotify,2,General,174000,"Boston, MA ",2021-12-07,1 , 4,135000 , 39000 , N/A
Albertsons,Senior,ML,220000,"Pleasanton, CA ",2021-11-28,1 , 4,200000 , N/A , 20000
Verizon,Band 7,Data Science,119000,"Basking Ridge, NJ ",2021-11-28,4 , 4,101000 , 5000 , 13000
IBM,Band 8,Marketing,190000,"New York, NY ",2021-11-26,3 , 4,180000 , 5000 , 5000
Uber,L4,MLE - AI,325000,"San Francisco, CA ",2021-11-19,0 , 4,165000 , 125000 , 35000
Amazon,L5,ML,400000,"Palo Alto, CA ",2021-11-19,0 , 4,185000 , 115000 , 100000
IBM,Band 7,NLP,192000,"New York, NY ",2021-11-19,4 , 4,192000 , N/A , N/A
Wolters Kluwer,T3,Machine Learning,160000,"Waltham, MA ",2021-11-16,2 , 4,145000 , N/A , 15000
Liberty Mutual,16,General,140000,"Boston, MA ",2021-11-16,2 , 4,125000 , N/A , 15000
Facebook,L5,Analytics,302000,"Menlo Park, CA ",2021-11-15,1 , 4,185000 , 90000 , 27000
Snorkel AI,L4,General,355000,"San Francisco, CA ",2021-11-15,0 , 4,180000 , 175000 , N/A
CVS Health,L3,Behavior Change,160000,"New York, NY ",2021-11-10,2 , 4,149000 , N/A , 11000
Discover,Pg7,Credit risk,122000,"Chicago, IL ",2021-11-02,2 , 4,113000 , N/A , 9000
Amazon,L4,machine learning,175000,"Seattle, WA ",2021-10-29,2 , 4,140000 , 10000 , 25000
PathAI,L3,General,210000,"Boston, MA ",2021-10-26,1 , 4,150000 , 60000 , N/A
OpenTable,Senior,NLP,245000,"San Francisco, CA ",2021-10-25,3 , 4,180000 , 40000 , 25000
Amazon,L4,Data Science,117000,"Seattle, WA ",2021-10-24,2 , 4,103000 , 9000 , 5000
Facebook,L4,Product Analytics,231000,"Menlo Park, CA ",2021-10-23,0 , 4,160000 , 55000 , 16000
Synaptics,L4,"Deep learning, Machine larning",240000,"San Jose, CA ",2021-10-23,4 , 4,180000 , 42000 , 18000
Visa,L6.5,Research,250000,"Palo Alto, CA ",2021-10-22,4 , 4,193000 , 28000 , 29000
Discord,L2,Growth,218000,"San Francisco, CA ",2021-10-22,1 , 4,170000 , 48000 , N/A
Discord,Senior Data Scientist,Growth,315000,"San Francisco, CA ",2021-10-19,1 , 4,200000 , 115000 , N/A
Uber,L4,Research,217000,"San Francisco, CA ",2021-10-14,2 , 4,146000 , 62000 , 9000
Amazon,L5,Data Science,200000,"Seattle, WA ",2021-10-11,2 , 4,146000 , 40000 , 14000
Facebook,E4,Analytics,192000,"Austin, TX ",2021-10-11,0 , 4,138000 , 40000 , 14000
Natera,L4,general,172000,"San Francisco, CA ",2021-10-09,1 , 4,150000 , 15000 , 7000
Intuit,L4,Product,231000,"Mountain View, CA ",2021-10-09,2 , 4,145000 , 65000 , 21000
Facebook,IC4,Research,250000,"Menlo Park, CA ",2021-10-07,1 , 4,155000 , 80000 , 15000
Facebook,IC4,Research,250000,"Menlo Park, CA ",2021-10-07,1 , 4,155000 , 80000 , 15000
Uber,L4,General,238000,"San Francisco, CA ",2021-10-05,3 , 4,145000 , 70000 , 23000
Google,L4,Finance,199000,"San Jose, CA ",2021-10-04,1 , 4,138000 , 35000 , 26000
Amazon,L5,General,240000,"Seattle, WA ",2021-10-02,1 , 4,155000 , 45000 , 40000
JPMorgan Chase,Senior Associate,Data Science,105000,"Chicago, IL ",2021-10-01,2 , 4,95000 , N/A , 10000
Apple,ICT4,General,362000,"Cupertino, CA ",2021-09-28,2 , 4,190000 , 150000 , 22000
Tapestry,L4,Data Science,143000,"New York, NY ",2021-09-26,1 , 4,128000 , N/A , 15000
Square,L5,General,251000,"San Francisco, CA ",2021-09-25,0 , 4,160000 , 75000 , 16000
Microsoft,62,ML,199000,"Seattle, WA ",2021-09-20,2 , 4,146000 , 37000 , 16000
American Express,B40,ML / AI,150000,"New York, NY ",2021-09-18,3 , 4,136000 , N/A , 14000
FabFitFun,L3,"Exploratory Analysis, AB Testing",136000,"Los Angeles, CA ",2021-09-16,2 , 4,133000 , 3000 , N/A
BCG,Associate,General,174000,"Chicago, IL ",2021-09-15,2 , 4,144000 , N/A , 30000
Verizon,7,Data,145000,"New York, NY ",2021-09-15,0 , 4,125000 , 5000 , 15000
Square,L5,financial services,270000,"San Francisco, CA ",2021-09-13,2 , 4,170000 , 100000 , N/A
CVS Health,P2,General,142000,"New York, NY ",2021-09-13,2 , 4,132000 , N/A , 10000
Microsoft,63,ML Data Scientist,207000,"Seattle, WA ",2021-09-13,4 , 4,161000 , 24000 , 22000
,Senior Data Scientist,General,198000,"New York, NY ",2021-09-09,2 , 4,160000 , 18000 , 20000
Tiger Analytics,L3,ML/Stats,200000,"Jersey City, NJ ",2021-09-09,0 , 4,175000 , N/A , 25000
Tiger Analytics,L3,ML/Stats,200000,"Jersey City, NJ ",2021-09-09,0 , 4,175000 , N/A , 25000
Tiger Analytics,L3,ML/Stats,200000,"Jersey City, NJ ",2021-09-09,0 , 4,175000 , N/A , 25000
Netflix,Senior Software Engineer,Research,450000,"Los Gatos, CA ",2021-09-09,0 , 4,450000 , N/A , N/A
Cigna,Band 4,Data,173000,"New York, NY ",2021-09-08,0 , 4,150000 , N/A , 23000
Microsoft,61,ML/AI,204000,"Seattle, WA ",2021-09-05,4 , 4,136000 , 51000 , 18000
Google,L5,ML/AI,434000,"Mountain View, CA ",2021-09-01,4 , 4,182000 , 211000 , 41000
Nextdoor,L3,,186000,"San Francisco, CA ",2021-08-31,0 , 4,165000 , 21000 , N/A
Google,L4,Finance,206000,"Sunnyvale, CA ",2021-08-31,1 , 4,138000 , 40000 , 28000
Capital One,Principal Associate,General,173000,"New York, NY ",2021-08-20,0 , 4,155000 , N/A , 18000
Facebook,IC4,General,203000,"San Francisco, CA ",2021-08-19,3 , 4,147000 , 40000 , 16000
Google,4,Finance,213000,"Sunnyvale, CA ",2021-08-18,1 , 4,138000 , 50000 , 25000
Rivian,R5,Demand Forecasting,191000,"Irvine, CA ",2021-08-18,0 , 4,163000 , 28000 , N/A
Facebook,L5,General,334000,"New York, NY ",2021-08-12,2 , 4,182000 , 125000 , 27000
IBM,Band 7,AI/ML,133000,"San Francisco, CA ",2021-08-12,4 , 4,132000 , N/A , 1000
Ernst and Young,L3,NLP,120000,"Chicago, IL ",2021-08-11,2 , 4,112000 , N/A , 8000
Spotify,Senior Engineer,Advertising,237000,"New York, NY ",2021-08-10,1 , 4,178000 , 59000 , N/A
Netflix,Senior Data Scientist,General,400000,"Los Gatos, CA ",2021-08-07,0 , 4,400000 , N/A , N/A
Grubhub,2,Data Engineering,172000,"New York, NY ",2021-08-06,0 , 4,140000 , 32000 , N/A
Merck,P3,Data Scientist,148000,"San Francisco, CA ",2021-08-01,2 , 4,122000 , N/A , 27000
Waymo,L5,Product,268000,"San Francisco, CA ",2021-07-23,2 , 4,190000 , 40000 , 38000
Ibotta,N/A,Product analytics,90000,"Denver, CO ",2021-07-23,2 , 4,90000 , N/A , N/A
Microsoft,62,E + D,200000,"Seattle, WA ",2021-07-21,4 , 4,150000 , 30000 , 20000
Moveworks,L3,Presales,115000,"Austin, TX ",2021-07-21,1 , 4,105000 , 3000 , 8000
Shopify,L6,Data,220000,"Boston, MA ",2021-07-20,0 , 4,180000 , 40000 , N/A
Capital One,Principal Associate,Machine Learning,139000,"New York, NY ",2021-07-19,2 , 4,130000 , N/A , 9000
Cisco,Grade 8,Big data,200000,"Milpitas, CA ",2021-07-16,0 , 4,155000 , 25000 , 20000
Cisco,Grade 10,Security,245000,"New York, NY ",2021-07-13,0 , 4,195000 , 25000 , 25000
Amazon,L5,General,180000,"Seattle, WA ",2021-07-09,2 , 4,128000 , 40000 , 12000
Vectra AI,Entry,Cyber security,180000,"San Jose, CA ",2021-06-29,3 , 4,150000 , 30000 , N/A
Microsoft,62,ML/AI,256000,"San Francisco, CA ",2021-06-26,0 , 4,160000 , 56000 , 40000
Walmart Global Tech,X5,ML/AI,332000,"Sunnyvale, CA ",2021-06-24,2 , 4,186000 , 100000 , 41000
Optum,28,Engineering,140000,"Basking Ridge, NJ ",2021-06-22,4 , 4,130000 , N/A , 10000
ByteDance,2-2,Ads,283000,"Mountain View, CA ",2021-06-21,0 , 4,210000 , 48000 , 26000
Itron,L3,Research,194000,"San Francisco, CA ",2021-06-18,4 , 4,156000 , 30000 , 8000
Magic Leap,L2,General,150000,"San Francisco, CA ",2021-06-17,3 , 4,150000 , N/A , N/A
Uber,L3,General,190000,"Sunnyvale, CA ",2021-06-16,0 , 4,130000 , 35000 , 25000
Convoy,L4,Analytics,148000,"Seattle, WA ",2021-06-16,0 , 4,123000 , 25000 , N/A
BCG,Project Leader,Data Science,270000,"Los Angeles, CA ",2021-06-16,4 , 4,210000 , 10000 , 50000
Apple,L3,Analytics,225000,"Cupertino, CA ",2021-06-12,1 , 4,160000 , 50000 , 15000
Intuit,Senior Data Scientist,Analytics,190000,"Mountain View, CA ",2021-06-08,0 , 4,140000 , 30000 , 20000
Intuit,Software Engineer 2,Analytics,145000,"Mountain View, CA ",2021-06-08,1 , 4,120000 , 15000 , 10000
Poshmark,L2,"SQL, Python",170000,"Redwood City, CA ",2021-06-08,2 , 4,140000 , 30000 , N/A
Facebook,IC4,Analytics,242000,"New York, NY ",2021-06-07,0 , 4,165000 , 60000 , 17000
