Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Northrop Grumman,S02,Embedded,166000,"Redondo Beach, CA ",2022-03-08,13 , 13,166000 , N/A , N/A
Chewy,C07,Full Stack,288000,"Boston, MA ",2022-03-06,4 , 13,180000 , 90000 , 18000
Google,Manager (L6),Web Development (Front-End),524000,"Mountain View, CA ",2022-02-24,0 , 13,240000 , 236000 , 48000
Bloomberg,N/A,Full Stack,441000,"New York, NY ",2022-02-24,12 , 13,325000 , N/A , 116000
Apple,ICT5,firmware,510000,"Cupertino, CA ",2022-02-18,7 , 13,205000 , 250000 , 55000
Autodesk,M1,Data,210000,"San Francisco, CA ",2022-02-05,5 , 13,160000 , 30000 , 20000
,L1,Full Stack,200000,"Denver, CO ",2022-02-05,0 , 13,200000 , N/A , N/A
Microsoft,Principal EM,Full Stack,300000,"Redmond, WA ",2022-02-03,13 , 13,200000 , 50000 , 50000
McAfee,10,Mobile (iOS + Android),190000,"Santa Clara, CA ",2022-01-31,9 , 13,165000 , N/A , 25000
ADP,Director,Testing (SDET),260000,"Pasadena, CA ",2022-01-28,11 , 13,200000 , 10000 , 50000
Expedia,M,API Development (Back-End),230000,"Seattle, WA ",2022-01-27,9 , 13,195000 , 35000 , N/A
Google,Manager (L6),Full Stack,498000,"Mountain View, CA ",2022-01-24,3 , 13,237000 , 210000 , 51000
Goldman Sachs,Vice President,API Development (Back-End),300000,"New York, NY ",2022-01-23,13 , 13,200000 , 10000 , 90000
Yahoo,IC6,Web Development (Front-End),262000,"Sunnyvale, CA ",2022-01-16,13 , 13,220000 , 2000 , 40000
Oracle,M2,Distributed Systems (Back-End),490000,"San Francisco, CA ",2022-01-14,2 , 13,210000 , 280000 , N/A
Facebook,M2,Data,1049000,"Bellevue, WA ",2022-01-13,0 , 13,280000 , 675000 , 94000
,M2,Full Stack,192000,"San Francisco, CA ",2022-01-12,1 , 13,184000 , N/A , 8000
,L2,Full Stack,192000,"San Francisco, CA ",2022-01-12,1 , 13,184000 , N/A , 8000
Fresenius Medical Care,L4,Full Stack,145000,"Boston, MA ",2022-01-12,1 , 13,145000 , N/A , N/A
Amazon,L6 SDM,Android,452000,"Seattle, WA ",2022-01-07,1 , 13,160000 , 206000 , 86000
Google,Senior Manager,Security,872000,"Sunnyvale, CA ",2022-01-05,11 , 13,302000 , 450000 , 120000
Barclays,VP,Full Stack,202000,"Whippany, NJ ",2022-01-01,4 , 13,190000 , N/A , 12000
Amazon,L6 SDM,ML / AI,350000,"Seattle, WA ",2022-01-01,5 , 13,150000 , 200000 , N/A
Cornerstone OnDemand,Director,Full Stack,247000,"Santa Monica, CA ",2021-12-29,10 , 13,182000 , 30000 , 35000
Facebook,M1,Distributed Systems (Back-End),600000,"New York, NY ",2021-12-29,1 , 13,250000 , 300000 , 50000
Amazon,L7,API Development (Back-End),450000,"Denver, CO ",2021-12-17,5 , 13,160000 , 290000 , N/A
LinkedIn,Director,ML / AI,1250000,"Sunnyvale, CA ",2021-12-15,12 , 13,350000 , 800000 , 100000
Snap,L6,Distributed Systems (Back-End),735000,"Los Angeles, CA ",2021-12-15,0 , 13,265000 , 430000 , 40000
Oracle,M2,Networking,284000,"Seattle, WA ",2021-12-14,0 , 13,175000 , 95000 , 14000
Cruise,Engineering Manager,ML / AI,400000,"San Francisco, CA ",2021-12-07,0 , 13,225000 , 100000 , 75000
Amazon,L6 SDM,Voice,320000,"Cambridge, MA ",2021-12-04,1 , 13,208000 , 112000 , N/A
PayPal,T26,Distributed Systems (Back-End),320000,"San Jose, CA ",2021-11-27,10 , 13,180000 , 110000 , 30000
Goldman Sachs,Vice President,Full Stack,250000,"New York, NY ",2021-11-11,13 , 13,190000 , N/A , 60000
Amazon,L7,ML / AI,560000,"Seattle, WA ",2021-11-10,0 , 13,160000 , 200000 , 200000
Comcast,L6,API Development (Back-End),360000,"San Jose, CA ",2021-11-02,8 , 13,210000 , 90000 , 60000
Facebook,M2,Full Stack,1099000,"New York, NY ",2021-10-31,0 , 13,299000 , 700000 , 100000
Amazon,L6,Full Stack,294000,"Seattle, WA ",2021-10-29,11 , 13,147000 , 147000 , N/A
Bloomberg,TL,Distributed Systems (Back-End),300000,"New York, NY ",2021-10-26,5 , 13,240000 , N/A , 60000
Walmart Global Tech,x6,Web Development (Front-End),359000,"Sunnyvale, CA ",2021-10-23,3 , 13,207000 , 100000 , 52000
Apple,M2,DevOps,393000,"Sunnyvale, CA ",2021-10-19,10 , 13,223000 , 130000 , 40000
Twitter,L6,Site Reliability (SRE),330000,"San Francisco, CA ",2021-10-15,9 , 13,200000 , 90000 , 40000
Oracle,M3,Distributed Systems (Back-End),250000,"New York, NY ",2021-10-06,2 , 13,160000 , 80000 , 10000
Oracle,M3,Distributed Systems (Back-End),246000,"New York, NY ",2021-10-06,7 , 13,160000 , 76000 , 10000
Cisco,Grade 12,Networking,300000,"San Jose, CA ",2021-09-28,13 , 13,175000 , 80000 , 45000
Nordstrom,19,Data,290000,"Seattle, WA ",2021-09-25,3 , 13,200000 , 30000 , 60000
Microsoft,67,Cross Stack,591000,"Seattle, WA ",2021-09-17,13 , 13,238000 , 269000 , 84000
Upstart,Engineering Manager,Full Stack,400000,"San Mateo, CA ",2021-09-06,0 , 13,240000 , 115000 , 45000
Invitae,L6,API Development (Back-End),250000,"Boulder, CO ",2021-09-04,0 , 13,200000 , 50000 , N/A
Accenture,L7,ML / AI,220000,"San Francisco, CA ",2021-09-01,2 , 13,195000 , N/A , 25000
Cisco,Grade 11,Networking,277000,"San Jose, CA ",2021-08-29,13 , 13,162000 , 80000 , 35000
Everbridge,software engineer,Full Stack,123000,"Boston, MA ",2021-08-28,2 , 13,115000 , N/A , 8000
MathWorks,E3,Web Development (Front-End),170000,"Natick, MA ",2021-08-17,13 , 13,155000 , N/A , 15000
Bloomberg,Level,Full Stack,300000,"New York, NY ",2021-08-15,4 , 13,240000 , N/A , 60000
Amazon,L7,Distributed Systems (Back-End),630000,"Seattle, WA ",2021-08-14,9 , 13,160000 , 470000 , N/A
Amazon,L6 SDM,Distributed Systems (Back-End),280000,"Seattle, WA ",2021-08-04,5 , 13,160000 , 120000 , N/A
Facebook,M1,Site Reliability (SRE),511000,"Seattle, WA ",2021-07-29,1 , 13,211000 , 250000 , 50000
Salesforce,Engineering Manager,Full Stack,292000,"San Francisco, CA ",2021-07-19,0 , 13,210000 , 50000 , 32000
amazon,L6,Distributed Systems (Back-End),350000,"Seattle, WA ",2021-06-29,10 , 13,160000 , 190000 , N/A
Amazon,L7,Site Reliability (SRE),697000,"New York, NY ",2021-06-18,3 , 13,185000 , 385000 , 128000
Amazon,L5 SDM,Data,320000,"Seattle, WA ",2021-06-15,0 , 13,160000 , 88000 , 73000
Microsoft,66,Full Stack,380000,"Seattle, WA ",2021-06-14,8 , 13,225000 , 95000 , 60000
Google,L5,Testing (SDET),323000,"Mountain View, CA ",2021-06-11,3 , 13,169000 , 140000 , 14000
Amazon,L6 SDM,Distributed Systems (Back-End),440000,"Seattle, WA ",2021-06-02,2 , 13,160000 , 200000 , 80000
Amazon,L6,Distributed Systems (Back-End),445000,"Seattle, WA ",2021-05-19,5 , 13,160000 , 285000 , N/A
Cisco,G12,API Development (Back-End),325000,"San Jose, CA ",2021-05-12,13 , 13,185000 , 90000 , 50000
Amazon,L6 SDM,Full Stack,341000,"Seattle, WA ",2021-05-06,4 , 13,150000 , 190000 , N/A
Amazon,L6 SDM,Full Stack,393000,"Bellevue, WA ",2021-04-25,0 , 13,154000 , 140000 , 99000
Amazon,L6 SDM,Distributed Systems (Back-End),440000,"Seattle, WA ",2021-04-15,4 , 13,160000 , 280000 , N/A
Amazon,L5 SDM,Full Stack,220000,"Austin, TX ",2021-04-09,10 , 13,143000 , 77000 , N/A
Nordstrom,18,Distributed Systems (Back-End),302000,"Seattle, WA ",2021-04-06,4 , 13,232000 , N/A , 70000
Facebook,M1,ML / AI,464000,"Menlo Park, CA ",2021-03-28,8 , 13,220000 , 200000 , 44000
Adobe,ESDAM40,misc,389000,"San Jose, CA ",2021-03-22,7 , 13,220000 , 125000 , 44000
HPE,M2,Full Stack,290000,"Santa Clara, CA ",2021-03-19,6 , 13,240000 , 10000 , 40000
Google,L7,Full Stack,800000,"Mountain View, CA ",2021-03-19,3 , 13,280000 , 420000 , 100000
