Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Asana,L6,Full Stack,503000,"New York, NY ",2022-03-04,0 , 7,265000 , 218000 , 20000
Stripe,M1,Full Stack,659000,"San Francisco, CA ",2022-03-01,1 , 7,271000 , 350000 , 38000
Gopuff,L6,API Development (Back-End),288000,"New York, NY ",2022-02-26,0 , 7,185000 , 75000 , 28000
HashiCorp,M3,Production,490000,"Seattle, WA ",2022-02-25,3 , 7,220000 , 270000 , N/A
Bloomberg,Team Lead,Distributed Systems (Back-End),300000,"New York, NY ",2022-02-17,5 , 7,250000 , N/A , 50000
Bloomberg,TL,Distributed Systems (Back-End),374000,"New York, NY ",2022-02-11,7 , 7,285000 , N/A , 89000
BCG,Project Leader,Data,246000,"New York, NY ",2022-02-03,3 , 7,175000 , 18000 , 53000
CarGurus,M2,API Development (Back-End),234000,"Austin, TX ",2022-02-02,1 , 7,160000 , 50000 , 24000
Petal,L5,Full Stack,240000,"New York, NY ",2022-01-30,3 , 7,200000 , 20000 , 20000
Bloomberg,Team Lead,Full Stack,240000,"New York, NY ",2022-01-27,7 , 7,198000 , N/A , 42000
Groupon,Senior Engineering Manager,Mobile (iOS + Android),285000,"Chicago, IL ",2022-01-25,2 , 7,200000 , 35000 , 50000
Cigna,Sr.,Data,200000,"New York, NY ",2022-01-07,4 , 7,150000 , 25000 , 25000
Amazon,L6 SDM,Full Stack,447000,"Seattle, WA ",2021-12-20,0 , 7,160000 , 172000 , 115000
Sonos,M4,Distributed Systems (Back-End),273000,"Boston, MA ",2021-12-17,7 , 7,198000 , 45000 , 30000
Microsoft,64,API Development (Back-End),259000,"Redmond, WA ",2021-12-14,3 , 7,190000 , 36000 , 33000
Microsoft,63,Database Systems,314000,"Seattle, WA ",2021-12-06,6 , 7,185000 , 91000 , 38000
Amazon,L4,Full Stack,215000,"Irvine, CA ",2021-12-03,2 , 7,140000 , 52000 , 23000
Amazon,L6 SDM,Full Stack,385000,"New York, NY ",2021-11-24,6 , 7,185000 , 200000 , N/A
T-Mobile,Senior Engineer,Full Stack,188000,"Seattle, WA ",2021-11-23,4 , 7,162000 , 10000 , 16000
Autodesk,M3,"iOS, Android, Web, Backend",267000,"San Francisco, CA ",2021-11-18,5 , 7,190000 , 50000 , 27000
Yext,M1,Full Stack,370000,"New York, NY ",2021-11-15,6 , 7,190000 , 180000 , N/A
Discover,Senior Manager,ML / AI,175000,"Chicago, IL ",2021-11-13,3 , 7,152000 , N/A , 23000
JPMorgan Chase,603,Full Stack,197000,"New York, NY ",2021-11-09,7 , 7,152000 , N/A , 45000
PayPal,T26,Full Stack,256000,"Austin, TX ",2021-10-22,2 , 7,175000 , 55000 , 26000
Amazon,L6 SDM,Data,399000,"Seattle, WA ",2021-10-22,0 , 7,160000 , 136000 , 103000
Amazon,L7,Security,745000,"San Francisco, CA ",2021-10-22,6 , 7,185000 , 560000 , N/A
Expedia,M,Full Stack,230000,"Austin, TX ",2021-10-21,4 , 7,180000 , 50000 , N/A
Palo Alto Networks,Software Engineering Manager,Security,540000,"Santa Clara, CA ",2021-10-21,2 , 7,216000 , 284000 , 40000
Robinhood,L4,Distributed Systems (Back-End),648000,"Menlo Park, CA ",2021-10-09,0 , 7,255000 , 307000 , 86000
Amazon,L7,Full Stack,500000,"Seattle, WA ",2021-09-30,7 , 7,160000 , 340000 , N/A
Glossier,L4,Full Stack,365000,"New York, NY ",2021-09-30,1 , 7,235000 , 125000 , 5000
Nordstrom,L18,Full Stack,254000,"Seattle, WA ",2021-08-24,0 , 7,195000 , N/A , 59000
