Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Cruise,L5,software,443000,"San Francisco, CA ",2022-02-18,1 , 19,226000 , 150000 , 67000
Google,Manager (L6),Distributed Systems (Back-End),336000,"San Francisco, CA ",2022-02-09,3 , 19,233000 , 48000 , 55000
Amazon,Senior SDM,Data,820000,"Los Angeles, CA ",2022-02-03,0 , 19,160000 , 560000 , 100000
Visa,P3,Full Stack,350000,"Austin, TX ",2022-01-31,6 , 19,200000 , 70000 , 80000
Microsoft,Senior Director,Production,553000,"Redmond, WA ",2022-01-24,16 , 19,242000 , 235000 , 75000
Microsoft,L67,DevOps,745000,"Redmond, WA ",2022-01-18,15 , 19,219000 , 435000 , 91000
Amazon,Senior SDM,Distributed Systems (Back-End),525000,"Seattle, WA ",2022-01-10,7 , 19,160000 , 365000 , N/A
Google,Manager,Full Stack,400000,"Mountain View, CA ",2022-01-09,5 , 19,200000 , 160000 , 40000
Snap,L6,Full Stack,712000,"Mountain View, CA ",2022-01-09,0 , 19,245000 , 430000 , 37000
Morgan Stanley,Executive Director,Data,360000,"New York, NY ",2021-12-26,10 , 19,250000 , N/A , 110000
Amazon,L7,API Development (Back-End),455000,"Seattle, WA ",2021-12-17,5 , 19,160000 , 295000 , N/A
Amazon,L7,Management,476000,"Seattle, WA ",2021-12-13,9 , 19,160000 , 316000 , N/A
PayPal,T27,Distributed Systems (Back-End),380000,"San Jose, CA ",2021-11-14,1 , 19,220000 , 130000 , 30000
IBM,Band 10,Data,245000,"Austin, TX ",2021-11-11,19 , 19,205000 , 30000 , 10000
Amazon,L6,ML / AI,454000,"Seattle, WA ",2021-11-09,9 , 19,160000 , 294000 , N/A
Broadcom,Principal Engineer,Networking,565000,"San Jose, CA ",2021-07-14,10 , 19,235000 , 255000 , 75000
Microsoft,67,Full Stack,544000,"Redmond, WA ",2021-07-04,15 , 19,219000 , 235000 , 90000
Microsoft,66,Distributed Systems (Back-End),340000,"Seattle, WA ",2021-06-18,13 , 19,205000 , 90000 , 45000
Amazon,L7,Full Stack,472000,"Seattle, WA ",2021-06-17,9 , 19,160000 , 310000 , 1000
