Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Grubhub,PMII,Production,176000,"Chicago, IL ",2022-03-07,2 , 2,128000 , 48000 , N/A
Carbon,L3,Product,158000,"San Francisco, CA ",2022-03-07,4 , 2,138000 , 20000 , N/A
Capital One,Sr Associate,Enterprise,140000,"Chicago, IL ",2022-03-03,1 , 2,129000 , N/A , 11000
WePay,602,Product,154000,"Palo Alto, CA ",2022-02-28,2 , 2,144000 , N/A , 10000
Nielsen,L3,Product,72000,"New York, NY ",2022-02-27,2 , 2,72000 , N/A , N/A
SAP Concur,T1,Product,60000,"Seattle, WA ",2022-02-25,2 , 2,56000 , N/A , 4000
Atlassian,P3,User Journey,162000,"New York, NY ",2022-02-15,0 , 2,113000 , 38000 , 11000
Bain,1,Product,91000,"New York, NY ",2022-02-09,1 , 2,80000 , N/A , 11000
IBM,Associate Offering Manager,Enterprise,148000,"New York, NY ",2022-02-08,0 , 2,133000 , N/A , 15000
JPMorgan Chase,Junior,Product,90000,"New York, NY ",2022-02-08,1 , 2,85000 , N/A , 5000
Figure,L1,Product,150000,"San Francisco, CA ",2022-02-03,2 , 2,92000 , 40000 , 18000
Mediaocean,PM1,Product,110000,"New York, NY ",2022-02-03,0 , 2,100000 , N/A , 10000
Microsoft,60,Operations,161000,"San Mateo, CA ",2022-02-01,2 , 2,134000 , 10000 , 17000
Amazon,Product Manager,Product,160000,"Seattle, WA ",2022-01-31,2 , 2,125000 , 25000 , 10000
Visa,L3,Product,164000,"Foster City, CA ",2022-01-30,2 , 2,124000 , 20000 , 20000
Grubhub,PM II,Production,130000,"Chicago, IL ",2022-01-27,2 , 2,115000 , 15000 , N/A
Cepheid,P3,Product,164000,"Oakland, CA ",2022-01-27,2 , 2,140000 , 10000 , 14000
Amazon,Product Manager,Internal,157000,"Seattle, WA ",2022-01-25,0 , 2,130000 , 16000 , 11000
Amazon,Senior Product Manager,Technical,237000,"Seattle, WA ",2022-01-21,2 , 2,147000 , 90000 , N/A
Dell Technologies,L7,Product,130000,"Austin, TX ",2022-01-17,0 , 2,121000 , N/A , 9000
Cigna,1,Product,107000,"Franklin Lakes, NJ ",2022-01-14,2 , 2,97000 , N/A , 10000
Dell Technologies,L6,Product,89000,"Austin, TX ",2022-01-12,2 , 2,83000 , N/A , 6000
