Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Waymo,L5,Product,327000,"New York, NY ",2022-03-06,2 , 5,215000 , 80000 , 32000
Amazon,Product Manager,Technical,263000,"New York, NY ",2022-03-06,0 , 5,182000 , 41000 , 40000
Marqeta,Senior Product Managet,Product,475000,"Oakland, CA ",2022-03-03,0 , 5,250000 , 175000 , 50000
Amazon,L6,Product,214000,"New York, NY ",2022-03-03,5 , 5,174000 , 40000 , N/A
Datadog,L2,Distributed Systems (Back-End),245000,"New York, NY ",2022-03-01,0 , 5,150000 , 65000 , 30000
Spotify,Senior Product Manager,Product,255000,"New York, NY ",2022-02-28,1 , 5,190000 , 65000 , N/A
,L1,Product,77000,"Denver, CO ",2022-02-28,2 , 5,74000 , N/A , 3000
PwC,Manager,Enterprise,160000,"San Francisco, CA ",2022-02-28,5 , 5,150000 , N/A , 10000
Tesla,P2,Enterprise,167000,"Fremont, CA ",2022-02-28,1 , 5,137000 , 25000 , 5000
Autodesk,L3,Product,180000,"San Francisco, CA ",2022-02-26,2 , 5,140000 , 30000 , 10000
Intuit,PM 2,Operations,256000,"San Francisco, CA ",2022-02-23,1 , 5,156000 , 70000 , 30000
Amazon,Senior Product Manager,Infrastructure,220000,"Seattle, WA ",2022-02-22,1 , 5,155000 , 65000 , N/A
Microsoft,63,Product,219000,"Seattle, WA ",2022-02-21,0 , 5,164000 , 30000 , 25000
Noom,L1,Product,195000,"New York, NY ",2022-02-20,1 , 5,125000 , 70000 , N/A
Macy's,L3,Consumer,195000,"New York, NY ",2022-02-19,2 , 5,185000 , N/A , 10000
Oscar Health,E3,Infrastructure,210000,"New York, NY ",2022-02-16,3 , 5,180000 , 5000 , 25000
Amazon,Senior Product Manager,Consumer,258000,"Seattle, WA ",2022-02-16,1 , 5,170000 , 33000 , 55000
amazon,Product Manager,Growth,225000,"Seattle, WA ",2022-02-16,0 , 5,165000 , 35000 , 25000
Amazon,Senior Product Manager,Technical,290000,"Austin, TX ",2022-02-13,0 , 5,160000 , 100000 , 30000
Autodesk,l3,Product,170000,"San Francisco, CA ",2022-02-12,2 , 5,130000 , 30000 , 10000
ASML,L2,Product,121000,"Wilton, CT ",2022-02-11,5 , 5,100000 , 8000 , 13000
American Express,B35,Product,135000,"New York, NY ",2022-02-10,3 , 5,125000 , N/A , 10000
Google,Product Manager 2,Enterprise,320000,"Seattle, WA ",2022-02-10,1 , 5,170000 , 120000 , 30000
Zillow,P4,User Journey,205000,"San Francisco, CA ",2022-02-09,0 , 5,145000 , 30000 , 30000
Salesforce,Senior Product Manager,Product,300000,"San Francisco, CA ",2022-02-08,0 , 5,200000 , 70000 , 30000
Indeed,L6,Product,430000,"Seattle, WA ",2022-02-07,5 , 5,200000 , 200000 , 30000
IBM,Band7,Technical,152000,"Austin, TX ",2022-02-07,0 , 5,125000 , N/A , 27000
ByteDance,2,Product,238000,"San Francisco, CA ",2022-02-07,1 , 5,150000 , 50000 , 38000
Oracle,IC,Product,222000,"Redwood City, CA ",2022-02-06,0 , 5,135000 , 57000 , 30000
Figma,L5,Product,250000,"San Francisco, CA ",2022-02-05,1 , 5,200000 , 50000 , N/A
Unilever,L2,Product,130000,"New York, NY ",2022-02-03,5 , 5,110000 , 5000 , 15000
Amazon,Senior Product Manager,Product,165000,"Seattle, WA ",2022-02-03,1 , 5,135000 , 30000 , N/A
Lyft,T4,Consumer,380000,"San Francisco, CA ",2022-02-03,2 , 5,200000 , 180000 , N/A
Etsy,IC3,Infrastructure,276000,"New York, NY ",2022-02-02,0 , 5,178000 , 65000 , 33000
Microsoft,61,Consumer,180000,"Redmond, WA ",2022-02-02,5 , 5,135000 , 25000 , 20000
Microsoft,63,Product,267000,"Seattle, WA ",2022-02-01,3 , 5,156000 , 91000 , 20000
Chewy,7,Product,280000,"Seattle, WA ",2022-02-01,1 , 5,195000 , 80000 , 5000
Amazon,Principal Product Manager,Product,248000,"Bellevue, WA ",2022-02-01,5 , 5,128000 , 120000 , N/A
,T2,Product,135000,"Palo Alto, CA ",2022-02-01,2 , 5,125000 , N/A , 10000
Twilio,L3,Product,290000,"San Francisco, CA ",2022-02-01,0 , 5,190000 , 100000 , N/A
TrueCar,Senior Product Manager,Consumer,238000,"Austin, TX ",2022-01-31,0 , 5,186000 , 34000 , 18000
Morningstar,NA,Product,98000,"Chicago, IL ",2022-01-31,5 , 5,85000 , N/A , 13000
Oracle,IC,Product,343000,"Seattle, WA ",2022-01-30,1 , 5,188000 , 130000 , 25000
Spotify,L4,Consumer,190000,"New York, NY ",2022-01-30,1 , 5,160000 , 30000 , N/A
Google,Associate Product Manager 2,Product,216000,"San Francisco, CA ",2022-01-29,3 , 5,135000 , 55000 , 26000
Chartbeat,Senior,Product,165000,"New York, NY ",2022-01-29,0 , 5,165000 , N/A , N/A
Visa,Senior Product Manager,Product,160000,"Los Angeles, CA ",2022-01-28,0 , 5,145000 , N/A , 15000
Goldman Sachs,Associate,API Development (Back-End),240000,"New York, NY ",2022-01-28,0 , 5,182000 , N/A , 58000
eBay,L25,Product,250000,"New York, NY ",2022-01-27,2 , 5,188000 , 30000 , 32000
Credit Karma,Staff Product Manager,Consumer facing PM,700000,"San Francisco, CA ",2022-01-27,3 , 5,270000 , 380000 , 50000
Compass,IC3,Product,250000,"Seattle, WA ",2022-01-27,1 , 5,175000 , 60000 , 15000
Genesys,7,Product,147000,"San Francisco, CA ",2022-01-27,5 , 5,127000 , N/A , 20000
Affirm,L5,Product,250000,"New York, NY ",2022-01-27,0 , 5,160000 , 50000 , 40000
ViacomCBS,2,Consumer,176000,"Los Angeles, CA ",2022-01-25,1 , 5,160000 , N/A , 16000
Walmart Global Tech,x4,Technical,235000,"Sunnyvale, CA ",2022-01-25,2 , 5,170000 , 35000 , 30000
Spotify,Associate,Product,160000,"New York, NY ",2022-01-25,1 , 5,130000 , 30000 , N/A
Credit Sesame,L3,Product,301000,"San Francisco, CA ",2022-01-24,4 , 5,180000 , 85000 , 36000
Visa,L6,Product,143000,"Austin, TX ",2022-01-24,3 , 5,115000 , 10000 , 18000
Peloton,L7,Operations,223000,"New York, NY ",2022-01-24,1 , 5,187000 , 36000 , N/A
Verizon,L2,Technical,173000,"New York, NY ",2022-01-23,4 , 5,140000 , 5000 , 28000
Facebook,IC4,Consumer,255000,"San Francisco, CA ",2022-01-23,1 , 5,168000 , 70000 , 17000
Instacart,L6,Consumer,445000,"San Francisco, CA ",2022-01-23,1 , 5,210000 , 175000 , 60000
Zulily,Senior,Product,198000,"Seattle, WA ",2022-01-22,5 , 5,165000 , 17000 , 17000
Amazon,Senior Product Manager,Product,200000,"Seattle, WA ",2022-01-21,3 , 5,140000 , 60000 , N/A
Google,Product Manager 2,Consumer,376000,"San Francisco, CA ",2022-01-21,2 , 5,179000 , 165000 , 32000
Tesla,P4,Product,233000,"Palo Alto, CA ",2022-01-19,0 , 5,165000 , 68000 , N/A
Microsoft,63,Growth,245000,"Seattle, WA ",2022-01-18,0 , 5,150000 , 50000 , 45000
PayPal,T25,Enterprise,188000,"Austin, TX ",2022-01-14,2 , 5,141000 , 33000 , 14000
,X6,Product,325000,"San Francisco, CA ",2022-01-14,2 , 5,180000 , 100000 , 45000
Capital One,Manager,Product,188000,"New York, NY ",2022-01-12,0 , 5,173000 , N/A , 15000
Oracle,IC,Product,330000,"Los Angeles, CA ",2022-01-08,0 , 5,235000 , 95000 , N/A
Uber,Product Manager II,Product,181000,"San Francisco, CA ",2022-01-08,2 , 5,145000 , 13000 , 23000
Facebook,L5 Product Manager,Consumer,335000,"Menlo Park, CA ",2022-01-07,0 , 5,190000 , 100000 , 45000
Visa,L2,Product,150000,"Foster City, CA ",2022-01-05,0 , 5,145000 , 5000 , N/A
Amazon,Senior Product Manager,Technical,282000,"Seattle, WA ",2022-01-05,0 , 5,160000 , 72000 , 50000
Twilio,L2,Full Stack,165000,"New York, NY ",2022-01-04,3 , 5,120000 , 45000 , N/A
Moody's,L4,Product,130000,"New York, NY ",2022-01-04,3 , 5,116000 , 2000 , 12000
Cognizant Softvision,L2,Product,140000,"Chicago, IL ",2022-01-03,2 , 5,125000 , N/A , 15000
Amazon,Senior Product Manager,Technical,204000,"Seattle, WA ",2022-01-03,1 , 5,144000 , 40000 , 20000
ByteDance,2-2,User Journey,153000,"San Francisco, CA ",2022-01-02,1 , 5,143000 , N/A , 10000
,P4,Product,264000,"New York, NY ",2022-01-02,2 , 5,170000 , 77000 , 17000
PwC,Senior Associate,Product,138000,"Chicago, IL ",2022-01-01,1 , 5,120000 , N/A , 18000
Thermo Fisher Scientific,L4,Technical,138000,"Boston, MA ",2022-01-01,0 , 5,125000 , N/A , 13000
Microsoft,61,Product,160000,"Seattle, WA ",2021-12-30,3 , 5,135000 , 12000 , 13000
