Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Twilio,L3,API Development (Back-End),210000,"Irvine, CA ",2022-03-08,1 , 6,160000 , 50000 , N/A
Amazon,Product Manager,Consumer,163000,"Los Angeles, CA ",2022-03-08,0 , 6,140000 , 15000 , 8000
Airbnb,l6,Product,601000,"San Francisco, CA ",2022-03-05,6 , 6,241000 , 300000 , 60000
DoubleVerify,None,Analytic,193000,"New York, NY ",2022-02-28,3 , 6,130000 , 50000 , 13000
Pure Storage,L4,Product,250000,"Cupertino, CA ",2022-02-28,1 , 6,170000 , 55000 , 25000
Optum,Director,Product,225000,"New York, NY ",2022-02-27,2 , 6,170000 , 20000 , 35000
Zendesk,Zen4,Product,280000,"San Francisco, CA ",2022-02-27,5 , 6,207000 , 53000 , 20000
LinkedIn,Associate Product Manager,Product,215000,"San Francisco, CA ",2022-02-25,4 , 6,143000 , 58000 , 14000
PayPal,T26,Product,300000,"San Jose, CA ",2022-02-25,2 , 6,200000 , 70000 , 30000
Wayfair,L4,Consumer,269000,"Boston, MA ",2022-02-24,2 , 6,156000 , 90000 , 23000
Box,Staff Product Manager,Enterprise,300000,"Redwood City, CA ",2022-02-22,0 , 6,220000 , 70000 , 10000
Amazon,Senior Product Manager,Product,230000,"Seattle, WA ",2022-02-21,6 , 6,128000 , 92000 , 10000
BlackRock,l6,Product,175000,"New York, NY ",2022-02-18,6 , 6,135000 , 15000 , 25000
Amazon,Senior Product Manager,Advertising,222000,"New York, NY ",2022-02-17,1 , 6,180000 , N/A , 42000
Microsoft,63,Product,199000,"Seattle, WA ",2022-02-17,6 , 6,154000 , 30000 , 15000
Amazon,Senior Product Manager,Product,183000,"Seattle, WA ",2022-02-16,1 , 6,130000 , 35000 , 18000
System1,L5,Consumer,228000,"Los Angeles, CA ",2022-02-15,3 , 6,132000 , 80000 , 16000
System1,L4,Consumer,228000,"Los Angeles, CA ",2022-02-15,3 , 6,132000 , 80000 , 16000
Bank of America,B5,Product,175000,"Los Angeles, CA ",2022-02-08,2 , 6,145000 , 15000 , 15000
Publicis Sapient,Senior Associate,Product,90000,"Denver, CO ",2022-02-07,4 , 6,90000 , N/A , N/A
Capgemini,B2,Internal,90000,"Austin, TX ",2022-02-06,6 , 6,90000 , N/A , N/A
