Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,L6,UX Design,185000,"Seattle, WA ",2022-02-09,3 , 12,124000 , 61000 , N/A
Google,L4,Operations,150000,"Mountain View, CA ",2022-01-16,0 , 12,150000 , N/A , N/A
Facebook,IC5,University,200000,"Seattle, WA ",2021-12-01,1 , 12,150000 , 25000 , 25000
Zillow,M3,Technical,180000,"Los Angeles, CA ",2021-11-22,4 , 12,160000 , 20000 , N/A
Amazon,L5,Technical,120000,"San Francisco, CA ",2021-09-21,0 , 12,120000 , N/A , N/A
Amazon,L5,Technical,150000,"Los Angeles, CA ",2021-08-17,3 , 12,95000 , 55000 , N/A
Google,L4,Technical,165000,"Mountain View, CA ",2021-08-03,0 , 12,125000 , 21000 , 19000
Zillow,P4,Technical,147000,"Seattle, WA ",2021-07-21,3 , 12,131000 , 16000 , N/A
Facebook,L5,Technical,260000,"New York, NY ",2021-07-13,2 , 12,160000 , 60000 , 40000
Google,Manager (L6),Technical,340000,"Mountain View, CA ",2021-01-19,3 , 12,220000 , 68000 , 55000
Facebook,E4,Distributed Systems (Back-End),208000,"Menlo Park, CA ",2020-10-14,2 , 12,140000 , 40000 , 28000
Pinterest,L6,Technical,320000,"San Francisco, CA ",2020-09-13,3 , 12,195000 , 125000 , N/A
Amazon,L7,ML / AI,350000,"San Francisco, CA ",2020-09-11,2 , 12,185000 , 165000 , N/A
Amazon,L6,Technical,157000,"Seattle, WA ",2020-08-19,1 , 12,137000 , 20000 , N/A
Expedia,L3,Technology recruitment,135000,"Seattle, WA ",2020-08-18,1 , 12,135000 , N/A , N/A
eBay,27,Technical,190000,"San Jose, CA ",2020-08-07,1 , 12,190000 , N/A , N/A
Microsoft,62,General,150000,"Seattle, WA ",2020-07-07,3 , 12,130000 , 9000 , 16000
