Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Goldman Sachs,Analyst,Finance,150000,"New York, NY ",2021-03-22,2 , 2,110000 , N/A , 40000
Accenture,12,Data Science,54000,"Boston, MA ",2021-03-20,0 , 2,54000 , N/A , N/A
Epsilon,Senior,Decision Science,150000,"Chicago, IL ",2021-03-18,2 , 2,136000 , N/A , 14000
IBM,Band 7,General,115000,"Austin, TX ",2021-03-17,2 , 2,98000 , N/A , 17000
SeatGeek,Associate,General,130000,"New York, NY ",2021-03-16,1 , 2,115000 , 10000 , 5000
Facebook,IC4,Analytics,210000,"Seattle, WA ",2021-03-12,0 , 2,150000 , 45000 , 15000
Grubhub,2,Experiments,150000,"Chicago, IL ",2021-03-12,1 , 2,120000 , 30000 , N/A
Uber,L5A,General,311000,"San Francisco, CA ",2021-03-12,2 , 2,171000 , 105000 , 35000
Aetna,P3,General,142000,"New York, NY ",2021-03-10,2 , 2,131000 , N/A , 10000
Zillow,P3,General,159000,"Seattle, WA ",2021-03-09,2 , 2,124000 , 20000 , 15000
AT&T,L2,Research,185000,"New York, NY ",2021-03-08,2 , 2,160000 , N/A , 25000
Facebook,IC5,Product,297000,"New York, NY ",2021-03-07,2 , 2,183000 , 86000 , 28000
Airbnb,L4,Analytics,254000,"San Francisco, CA ",2021-03-05,2 , 2,164000 , 79000 , 12000
Uber,L5A,Data Engineering,372000,"San Francisco, CA ",2021-03-04,2 , 2,171000 , 162000 , 39000
Wayfair,L2,GENERAL,185000,"Boston, MA ",2021-03-03,1 , 2,125000 , 45000 , 15000
Addepar,IC2,Data,121000,"New York, NY ",2021-02-28,1 , 2,110000 , N/A , 11000
Amazon,L5,AI/NLP,237000,"Cambridge, MA ",2021-02-27,1 , 2,150000 , 62000 , 25000
,Grade 8,Data science,92000,"New York, NY ",2021-02-25,1 , 2,87000 , N/A , 5000
Twitter,DS 1,Revenue,176000,"Austin, TX ",2021-02-20,0 , 2,126000 , 38000 , 13000
Facebook,L5,Modeling,327000,"Menlo Park, CA ",2021-02-19,0 , 2,197000 , 100000 , 30000
eBay,SE 2,general,176000,"San Jose, CA ",2021-02-15,0 , 2,133000 , 13000 , 30000
Visa,L3,Analytics,142000,"Foster City, CA ",2021-02-04,2 , 2,120000 , 10000 , 12000
Expedia,J,NLP,182000,"Seattle, WA ",2021-02-03,0 , 2,132000 , 25000 , 25000
Zynga,Data Analyst 2,Analyst,140000,"Austin, TX ",2021-01-31,1 , 2,110000 , 19000 , 11000
Microsoft,60,Data,173000,"Redmond, WA ",2021-01-25,0 , 2,130000 , 13000 , 30000
Lyft,T4,Data,323000,"San Francisco, CA ",2021-01-24,0 , 2,170000 , 118000 , 35000
Walmart Global Tech,L4,ML / AI,220000,"San Francisco, CA ",2021-01-16,2 , 2,160000 , 30000 , 30000
Facebook,IC4,Data,233000,"New York, NY ",2021-01-12,2 , 2,162000 , 55000 , 16000
Apple,ICT3,ML / AI,185000,"Cupertino, CA ",2021-01-07,2 , 2,150000 , 25000 , 10000
Walmart Global Tech,L4,Data,215000,"Sunnyvale, CA ",2021-01-07,2 , 2,150000 , 40000 , 25000
Capital Group,Data Science Analyst,ML / AI,130000,"Los Angeles, CA ",2021-01-07,0 , 2,110000 , N/A , 20000
Glassdoor,Software Engineer,Data,150000,"San Francisco, CA ",2021-01-05,2 , 2,125000 , 10000 , 13000
Google,L5,Data,319000,"Mountain View, CA ",2021-01-02,2 , 2,174000 , 110000 , 35000
Adobe,L3,ML / AI,262000,"San Francisco, CA ",2020-12-29,2 , 2,150000 , 90000 , 22000
Wish,L4,Data,205000,"San Francisco, CA ",2020-12-25,1 , 2,150000 , 55000 , N/A
Credit Karma,II,Data,183000,"San Francisco, CA ",2020-12-18,2 , 2,138000 , 45000 , N/A
ServiceNow,IC2,ML / AI,223000,"Santa Clara, CA ",2020-12-17,0 , 2,130000 , 80000 , 13000
Google,L5,Cloud - Technical Infrastructure,291000,"Sunnyvale, CA ",2020-12-14,2 , 2,175000 , 82000 , 34000
Genentech,E3,Full Stack,183000,"South San Francisco, CA ",2020-12-10,2 , 2,150000 , 15000 , 18000
PayPal,T22,Data,116000,"Los Angeles, CA ",2020-12-04,1 , 2,100000 , 6000 , 10000
Google,L4,Production,250000,"Mountain View, CA ",2020-11-29,2 , 2,150000 , 75000 , 25000
Moveworks,L4,Data,130000,"Mountain View, CA ",2020-11-18,1 , 2,130000 , N/A , N/A
Adobe,IC3,Marketing,222000,"San Jose, CA ",2020-11-18,0 , 2,152000 , 47000 , 23000
Apple,L3,iOS,198000,"San Francisco, CA ",2020-11-13,1 , 2,148000 , 41000 , 10000
Facebook,IC3,Data,180000,"Menlo Park, CA ",2020-11-10,2 , 2,130000 , 40000 , 10000
LinkedIn,L4,Data,190000,"Sunnyvale, CA ",2020-11-10,2 , 2,140000 , 35000 , 14000
Walmart Global Tech,L3,Data,188000,"Sunnyvale, CA ",2020-11-05,2 , 2,139000 , 25000 , 24000
Facebook,IC3,Data,164000,"Menlo Park, CA ",2020-11-02,0 , 2,124000 , 28000 , 12000
Facebook,IC3,Data,186000,"Menlo Park, CA ",2020-11-01,2 , 2,130000 , 46000 , 10000
Facebook,IC3,Data,190000,"Menlo Park, CA ",2020-10-29,2 , 2,130000 , 50000 , 10000
Turo,L2,ML / AI,150000,"San Francisco, CA ",2020-10-28,2 , 2,150000 , N/A , N/A
Amazon,L5,Data,220000,"Los Angeles, CA ",2020-10-27,2 , 2,145000 , 75000 , N/A
Tesla,P2,Production,210000,"Fremont, CA ",2020-10-26,2 , 2,160000 , 45000 , 5000
Wayfair,L2,ML / AI,168000,"Boston, MA ",2020-10-26,1 , 2,122000 , 34000 , 12000
Microsoft,61,ML / AI,182000,"Bellevue, WA ",2020-10-19,0 , 2,134000 , 35000 , 13000
BlackRock,Analyst,ML / AI,120000,"New York, NY ",2020-10-18,2 , 2,110000 , N/A , 10000
Airbnb,L5,Data,229000,"San Francisco, CA ",2020-10-14,2 , 2,181000 , 40000 , 8000
