Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Intuit,Staff Software Engineer,API Development (Back-End),446000,"Mountain View, CA ",2022-03-08,0 , 16,230000 , 120000 , 96000
Stash,L6,,227000,"New York, NY ",2022-03-07,2 , 16,218000 , 9000 , N/A
Stash,L5,Distributed Systems (Back-End),198000,"New York, NY ",2022-03-07,2 , 16,198000 , N/A , N/A
Box,Senior Software Engineer,Desktop,321000,"Redwood City, CA ",2022-03-01,4 , 16,196000 , 125000 , N/A
Amazon,SDE III,Networking,526000,"Cupertino, CA ",2022-03-01,2 , 16,185000 , 225000 , 116000
Lyft,T6,Other,653000,"New York, NY ",2022-03-01,4 , 16,230000 , 423000 , N/A
Nutanix,Staff Engineer,Full Stack,450000,"Seattle, WA ",2022-02-26,8 , 16,250000 , 200000 , N/A
Bloomberg,Senior Software Engineer,Full Stack,281000,"New York, NY ",2022-02-25,8 , 16,227000 , N/A , 54000
Apple,ICT5,iOS,454000,"Cupertino, CA ",2022-02-24,7 , 16,224000 , 200000 , 30000
eBay,MTS 2,Web Development (Front-End),352000,"San Jose, CA ",2022-02-23,2 , 16,215000 , 94000 , 43000
PayPal,T27,Security,373000,"San Jose, CA ",2022-02-17,11 , 16,203000 , 130000 , 40000
Facebook,E5,Production,469000,"Menlo Park, CA ",2022-02-15,10 , 16,215000 , 224000 , 30000
Arm,Grade 6,ML / AI,365000,"San Francisco, CA ",2022-02-13,6 , 16,240000 , 75000 , 50000
Credit Suisse,L6,API Development (Back-End),153000,"New York, NY ",2022-02-10,10 , 16,147000 , N/A , 6000
Nutanix,Senior Staff Engineer,Distributed Systems (Back-End),595000,"Seattle, WA ",2022-02-09,5 , 16,320000 , 270000 , 5000
Amazon,Principal SDE,Data,334000,"Boston, MA ",2022-02-07,3 , 16,160000 , 174000 , N/A
,L3,API Development (Back-End),178000,"New York, NY ",2022-02-07,3 , 16,165000 , N/A , 13000
Spreetail,L5,Full Stack,165000,"Austin, TX ",2022-02-07,2 , 16,145000 , 5000 , 15000
Salesforce,Principal MTS,Full Stack,390000,"San Francisco, CA ",2022-02-04,7 , 16,250000 , 90000 , 50000
Amazon,SDE III,API Development (Back-End),410000,"Austin, TX ",2022-02-04,0 , 16,160000 , 195000 , 55000
