Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Microsoft,64,software engineering,234000,"Redmond, WA ",2022-02-16,13 , 17,180000 , 30000 , 24000
Amazon,L6,Data,234000,"Seattle, WA ",2022-02-14,4 , 17,152000 , 82000 , N/A
Facebook,IC5,General,350000,"New York, NY ",2022-02-12,0 , 17,200000 , 110000 , 40000
Mercury Systems,L6,General,179000,"Torrance, CA ",2022-01-31,2 , 17,164000 , N/A , 15000
Amazon,L6,General,240000,"Seattle, WA ",2022-01-09,5 , 17,156000 , 84000 , N/A
Nvidia,IC5,Hardware,300000,"Santa Clara, CA ",2021-12-25,10 , 17,200000 , 100000 , N/A
KPMG,Senior Manager,Tax,223000,"Denver, CO ",2021-12-20,9 , 17,220000 , N/A , 3000
Microsoft,64,Kernel,218000,"Redmond, WA ",2021-11-24,13 , 17,175000 , 20000 , 23000
Amazon,L6,General,292000,"New York, NY ",2021-10-02,1 , 17,180000 , 62000 , 50000
Netflix,No levels,General,440000,"Los Gatos, CA ",2021-09-10,11 , 17,440000 , N/A , N/A
,65,"Azure, Networking",324000,"Redmond, WA ",2021-09-04,8 , 17,197000 , 72000 , 55000
Microsoft,63,Security,205000,"Redmond, WA ",2021-08-07,5 , 17,156000 , 24000 , 26000
Facebook,E6,Infrastructure,450000,"Seattle, WA ",2021-08-06,0 , 17,225000 , 180000 , 45000
Amazon,L6,REST API development,215000,"Seattle, WA ",2021-08-05,4 , 17,160000 , 55000 , N/A
Amazon,L6,Ads,299000,"Jersey City, NJ ",2021-07-12,0 , 17,185000 , 70000 , 44000
Amazon,L6,Wireless,330000,"Sunnyvale, CA ",2021-06-17,1 , 17,185000 , 145000 , N/A
Google,L6,Cloud,444000,"Sunnyvale, CA ",2021-06-06,6 , 17,218000 , 164000 , 62000
Citi,SVP,Software Development,250000,"New York, NY ",2021-05-25,5 , 17,200000 , N/A , 50000
Twitter,9,Advertising technology,520000,"New York, NY ",2021-03-26,7 , 17,265000 , 200000 , 50000
Facebook,L5,Technical Program Management,340000,"Menlo Park, CA ",2021-02-16,0 , 17,200000 , 110000 , 30000
Salesforce,L6,TPM,208000,"Bellevue, WA ",2021-02-12,2 , 17,168000 , 15000 , 25000
Apple,ITC4,Hardware R&D,300000,"Cupertino, CA ",2021-01-30,3 , 17,180000 , 100000 , 20000
Amazon,L6,Distributed Systems (Back-End),265000,"New York, NY ",2021-01-21,1 , 17,185000 , 80000 , 5000
Verily,L7,Biotech,460000,"South San Francisco, CA ",2021-01-17,6 , 17,228000 , 180000 , 52000
Amazon,L5,API Development (Back-End),187000,"Seattle, WA ",2021-01-03,0 , 17,145000 , 23000 , 19000
Apple,ICT4,Data,216000,"Cupertino, CA ",2020-12-11,0 , 17,176000 , 40000 , N/A
Microsoft,65,Data,300000,"Seattle, WA ",2020-10-15,15 , 17,195000 , 50000 , 55000
Microsoft,65,Data,260000,"Redmond, WA ",2020-09-04,5 , 17,190000 , 36000 , 35000
Amazon,L6,Distributed Systems (Back-End),228000,"Austin, TX ",2020-08-26,0 , 17,158000 , 10000 , 60000
Airbnb,G9,Full Stack,370000,"San Francisco, CA ",2020-07-31,1 , 17,205000 , 150000 , 20000
Amazon,L6,Full Stack,197000,"Seattle, WA ",2020-07-21,2 , 17,160000 , 37000 , N/A
Linkedin,Senior,ML / AI,274000,"San Francisco, CA ",2020-06-19,2 , 17,190000 , 65000 , 19000
Amazon,L6,API Development (Back-End),283000,"Seattle, WA ",2020-06-10,0 , 17,152000 , 26000 , 105000
Microsoft,64,Full Stack,241000,"Redmond, WA ",2020-05-14,9 , 17,173000 , 28000 , 40000
VMWare,Senior,TPM,264000,"Palo Alto, CA ",2020-04-20,1 , 17,200000 , 30000 , 34000
