Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Coinbase,IC5,Technical,255000,"New York, NY ",2022-03-09,2 , 9,150000 , 90000 , 15000
Dropbox,IC4,Technical,259000,"San Francisco, CA ",2022-02-04,4 , 9,195000 , 25000 , 39000
Facebook,IC5,Leadership,205000,"Austin, TX ",2022-01-20,4 , 9,144000 , 32000 , 29000
Facebook,IC5,Technical,208000,"Seattle, WA ",2021-12-31,3 , 9,145000 , 35000 , 28000
Salesforce,L4,Technical,108000,"Seattle, WA ",2021-11-09,0 , 9,108000 , N/A , N/A
Google,L5,Technical,216000,"San Jose, CA ",2021-11-04,4 , 9,135000 , 52000 , 30000
Google,L5,Technical,230000,"New York, NY ",2021-11-04,0 , 9,167000 , 38000 , 25000
Dropbox,L4,Recruiting,275000,"San Francisco, CA ",2021-09-28,4 , 9,184000 , 51000 , 40000
Uber,L4,Technical,144000,"Austin, TX ",2021-08-20,5 , 9,116000 , 18000 , 10000
Amazon,L5,Technical,68000,"Chicago, IL ",2021-07-29,1 , 9,68000 , N/A , N/A
PlayVS,IC5,General,150000,"Los Angeles, CA ",2021-07-19,1 , 9,135000 , 15000 , N/A
Facebook,IC5,Product,179000,"Austin, TX ",2021-07-17,1 , 9,138000 , 20000 , 21000
Facebook,L4,Operations,136000,"Austin, TX ",2021-07-02,2 , 9,113000 , 12000 , 11000
Amazon,L6,Technical,190000,"Seattle, WA ",2021-06-07,2 , 9,123000 , 67000 , N/A
Facebook,L4,Technical,153000,"Los Angeles, CA ",2021-04-14,0 , 9,123000 , 17000 , 12000
Amazon,L6,Other,136000,"Seattle, WA ",2021-02-26,1 , 9,136000 , N/A , N/A
,Sr. Recruiter,Operations,115000,"Burbank, CA ",2021-01-29,3 , 9,115000 , N/A , N/A
Google,L4,People Operations,196000,"Austin, TX ",2020-12-23,3 , 9,113000 , 54000 , 30000
Stripe,L3,Engineering,208000,"Seattle, WA ",2020-11-06,2 , 9,138000 , 50000 , 20000
Knotch,L3,Technical,90000,"New York, NY ",2020-10-28,3 , 9,90000 , N/A , N/A
Amazon,L6,Networking,358000,"Seattle, WA ",2020-10-27,3 , 9,152000 , 206000 , N/A
Facebook,E5,Technical,203000,"Seattle, WA ",2020-10-07,0 , 9,155000 , 25000 , 23000
,Lead,Tech,100000,"San Francisco, CA ",2020-09-28,2 , 9,100000 , N/A , N/A
Netflix,Senior,other,300000,"San Francisco, CA ",2020-09-22,4 , 9,300000 , N/A , N/A
Gemini,L5,Technical,213000,"New York, NY ",2020-09-02,2 , 9,185000 , N/A , 28000
Twilio,M3,Finance,190000,"Denver, CO ",2020-08-27,6 , 9,130000 , 60000 , N/A
McKinsey,Executive recruiter,EP,160000,"San Francisco, CA ",2020-07-30,4 , 9,143000 , 17000 , N/A
