Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Facebook,IC4,,145000,"Chicago, IL ",2022-03-09,3 , 5,117000 , N/A , 28000
Anduril Industries,L3,Proposals,277000,"Costa Mesa, CA ",2022-02-28,3 , 5,135000 , 140000 , 2000
Google,L4,"Agency, HiPo",190000,"Los Angeles, CA ",2022-02-27,0 , 5,120000 , 22000 , 48000
Google,L3,Ads,179000,"San Francisco, CA ",2022-02-23,3 , 5,100000 , 25000 , 54000
Facebook,IC5,in-market,246000,"New York, NY ",2022-02-23,5 , 5,170000 , 20000 , 56000
Amazon,L4,AWS Sales,165000,"Seattle, WA ",2022-02-22,0 , 5,100000 , 20000 , 45000
Facebook,IC4,csm,182000,"New York, NY ",2022-02-22,5 , 5,122000 , 20000 , 40000
LinkedIn,RM1,Account Management,200000,"San Francisco, CA ",2022-02-09,0 , 5,95000 , 5000 , 100000
Salesforce,L7,General,240000,"Chicago, IL ",2022-02-04,0 , 5,161000 , 10000 , 69000
Salesforce,L5,Education,164000,"New York, NY ",2022-02-04,3 , 5,82000 , N/A , 82000
Laserfiche,1,Customer Service,97000,"Long Beach, CA ",2022-02-03,3 , 5,65000 , N/A , 32000
Google,L5,Cloud Sales Engineering,268000,"San Francisco, CA ",2022-02-03,2 , 5,162000 , 37000 , 69000
Oracle,IC,Client Services,109000,"Chicago, IL ",2022-02-01,3 , 5,72000 , 12000 , 25000
Amazon,L5,General,218000,"New York, NY ",2022-01-27,4 , 5,104000 , 50000 , 64000
Amazon,L5,AWS,308000,"San Francisco, CA ",2022-01-27,3 , 5,104000 , 100000 , 104000
IBM,Band 8,"Pre-sales consulting, IBM Software",197000,"Austin, TX ",2022-01-26,0 , 5,137000 , 60000 , N/A
Google,L4,Sales,236000,"New York, NY ",2022-01-21,5 , 5,140000 , 40000 , 56000
Salesforce,L4,General,250000,"San Francisco, CA ",2022-01-10,3 , 5,75000 , N/A , 175000
LinkedIn,L3,,80000,"New York, NY ",2021-12-31,0 , 5,80000 , N/A , N/A
Red Hat,L2,Ansible Automation,300000,"New York, NY ",2021-12-28,2 , 5,150000 , N/A , 150000
Mastercard,L6,USMD,182000,"Purchase, NY ",2021-12-20,5 , 5,125000 , 20000 , 37000
Google,L4,Sales Operations,179000,"New York, NY ",2021-12-13,3 , 5,125000 , 34000 , 20000
Cisco,9,General,185000,"New York, NY ",2021-12-08,5 , 5,185000 , N/A , N/A
Yahoo,IC4,General,187000,"New York, NY ",2021-12-06,4 , 5,107000 , N/A , 80000
Apple,ICT2,Retail,42000,"New York, NY ",2021-11-23,4 , 5,40000 , 1000 , 1000
Adobe,P40,Solutions Consultant,183000,"New York, NY ",2021-11-21,3 , 5,130000 , N/A , 53000
