Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Intuit,Senior PM,Product,232000,"Mountain View, CA ",2021-02-02,2 , 4,168000 , 30000 , 34000
Adobe,L4,Operations,251000,"San Jose, CA ",2021-01-25,1 , 4,165000 , 60000 , 26000
Compass,L2,Product,170000,"New York, NY ",2021-01-19,1 , 4,145000 , 25000 , N/A
Amazon,L5,Technical,210000,"Seattle, WA ",2021-01-16,2 , 4,155000 , 29000 , 25000
Cisco,grade 9,cloud and compute,207000,"San Jose, CA ",2021-01-08,0 , 4,160000 , 17000 , 30000
Olo,L4,Product,133000,"New York, NY ",2021-01-04,1 , 4,133000 , N/A , N/A
Uber,L3,Product,160000,"San Francisco, CA ",2020-12-21,0 , 4,130000 , 17000 , 13000
Blizzard Entertainment,Mid,Technical,78000,"Austin, TX ",2020-12-17,4 , 4,78000 , N/A , N/A
Amobee,L5,Product,165000,"San Francisco, CA ",2020-12-11,4 , 4,145000 , 20000 , 5000
Uber,L4,Technical,229000,"San Francisco, CA ",2020-12-10,1 , 4,146000 , 60000 , 23000
Google,L4,Enterprise,199000,"Seattle, WA ",2020-12-09,0 , 4,139000 , 40000 , 20000
Amazon,L5,Consumer,215000,"Seattle, WA ",2020-12-04,0 , 4,150000 , 33000 , 33000
Amazon,L6,Product,226000,"Seattle, WA ",2020-12-04,1 , 4,150000 , 53000 , 23000
Salesforce,Senior Director,Product,325000,"San Francisco, CA ",2020-12-02,4 , 4,240000 , 25000 , 60000
,X4,Product,228000,"Sunnyvale, CA ",2020-12-02,1 , 4,153000 , 45000 , 30000
Amazon,L5,Consumer,134000,"Seattle, WA ",2020-11-30,3 , 4,101000 , 33000 , N/A
Apple,ICT3,Analytic,175000,"Cupertino, CA ",2020-11-13,2 , 4,125000 , 40000 , 10000
Discover,PM,Data,130000,"Chicago, IL ",2020-11-09,4 , 4,110000 , N/A , 20000
Amazon,L5,Product,191000,"Seattle, WA ",2020-11-03,1 , 4,151000 , 20000 , 20000
RingCentral,11,Product,214000,"Belmont, CA ",2020-10-30,1 , 4,158000 , 33000 , 23000
,L4,Product,190000,"New York, NY ",2020-10-30,4 , 4,180000 , N/A , 10000
Goldman Sachs,Associate,Consumer,130000,"New York, NY ",2020-10-30,3 , 4,100000 , N/A , 30000
Intuit,Product Manager2,Product,244000,"Mountain View, CA ",2020-10-23,0 , 4,170000 , 46000 , 26000
Sauce Labs,Senior,Product,237000,"San Francisco, CA ",2020-10-15,0 , 4,187000 , 50000 , N/A
Uber,Product Manager II,Product,228000,"San Francisco, CA ",2020-10-12,1 , 4,145000 , 60000 , 24000
Uber,L4,Product,228000,"San Francisco, CA ",2020-10-11,3 , 4,153000 , 50000 , 25000
VMware,L3,Hybrid Cloud,190000,"Palo Alto, CA ",2020-10-02,0 , 4,153000 , 20000 , 18000
Twitter,PM I,Ads,152000,"San Francisco, CA ",2020-09-28,1 , 4,130000 , 12000 , 10000
Twitter,PM I,Enterprise,186000,"San Francisco, CA ",2020-09-24,0 , 4,145000 , 25000 , 15000
Microsoft,61,Growth,164000,"Oakland, CA ",2020-09-24,4 , 4,142000 , 8000 , 15000
Amazon,L5,Technical,205000,"Seattle, WA ",2020-09-21,0 , 4,145000 , 36000 , 24000
Amazon,L5,Product,150000,"Seattle, WA ",2020-09-18,0 , 4,125000 , N/A , 20000
Workday,P4,Technical,274000,"Pleasanton, CA ",2020-09-12,4 , 4,162000 , 100000 , 12000
Twitter,PM I,Enterprise,185000,"San Francisco, CA ",2020-08-28,0 , 4,145000 , 25000 , 15000
Microsoft,62,Product,227000,"Redmond, WA ",2020-08-27,4 , 4,144000 , 61000 , 22000
eBay,24,Consumer,210000,"San Jose, CA ",2020-08-25,2 , 4,152000 , 42000 , 16000
Walmart,L4,Technical,202000,"San Bruno, CA ",2020-08-24,1 , 4,162000 , 10000 , 30000
Microsoft,62,Product,225000,"Redmond, WA ",2020-08-21,4 , 4,152000 , 53000 , 20000
Microsoft,63,Infrastructure,208000,"Redmond, WA ",2020-08-20,4 , 4,158000 , 25000 , 25000
Apple,ICT4,Analytic,335000,"Cupertino, CA ",2020-08-19,0 , 4,180000 , 105000 , 50000
Wayfair,L1,Product,76000,"Boston, MA ",2020-08-19,2 , 4,69000 , N/A , 7000
ByteDance,2-2,Enterprise,335000,"Mountain View, CA ",2020-08-14,1 , 4,160000 , 135000 , 40000
Apple,ICT4,Consumer,310000,"Cupertino, CA ",2020-08-10,4 , 4,166000 , 110000 , 34000
NBCUniversal,1,Product,138000,"Los Angeles, CA ",2020-08-10,1 , 4,125000 , N/A , 13000
Walmart,X4,Product,162000,"San Francisco, CA ",2020-07-29,1 , 4,140000 , 2000 , 20000
Disney,Product Manager,Distributed Systems (Back-End),202000,"New York, NY ",2020-07-28,2 , 4,150000 , 40000 , 12000
Bloomberg,Director,Web Development (Front-End),140000,"Boston, MA ",2020-07-28,2 , 4,140000 , N/A , N/A
United Airlines,Manager,Airline,95000,"Chicago, IL ",2020-07-27,1 , 4,95000 , N/A , N/A
Disney,Product Manager,Distributed Systems (Back-End),146000,"New York, NY ",2020-07-27,2 , 4,130000 , 6000 , 10000
Intuit,PM 2,Customer Facing - Web & Mobile,200000,"Mountain View, CA ",2020-07-21,4 , 4,145000 , 35000 , 20000
T-Mobile,L8,Mobile (iOS + Android),157000,"Bellevue, WA ",2020-07-18,1 , 4,134000 , 3000 , 20000
Groupon,L2,Web Development (Front-End),103000,"Chicago, IL ",2020-07-07,4 , 4,90000 , 5000 , 4000
Wayfair,L3,Full Stack,135000,"Boston, MA ",2020-07-02,4 , 4,105000 , 20000 , 10000
VMWare,M3,Security,216000,"Boston, MA ",2020-06-30,2 , 4,151000 , 40000 , 25000
Amazon,L5,Expansion,185000,"Seattle, WA ",2020-06-29,2 , 4,131000 , 50000 , N/A
Microsoft,62,Mobile (iOS + Android),185000,"Seattle, WA ",2020-06-29,3 , 4,155000 , 13000 , 17000
,Supervising Associate,ML / AI,148000,"San Francisco, CA ",2020-06-23,1 , 4,135000 , N/A , 13000
Synopsys,Senior,Security,196000,"San Francisco, CA ",2020-06-14,0 , 4,175000 , N/A , 21000
Workday,p4,Web Development (Front-End),182000,"Pleasanton, CA ",2020-06-10,4 , 4,162000 , 20000 , N/A
Intuit,PM 2,Android,180000,"Mountain View, CA ",2020-06-08,0 , 4,140000 , 30000 , 10000
Audible,L5,Product,171000,"Newark, NJ ",2020-06-07,1 , 4,130000 , 41000 , N/A
Facebook,IC5,Mobile,320000,"Menlo Park, CA ",2020-06-05,2 , 4,190000 , 100000 , 30000
Facebook,L4 Product Manager,ML / AI,185000,"Seattle, WA ",2020-06-02,1 , 4,155000 , 15000 , 15000
Glu Mobile,Senior,Mobile (iOS + Android),225000,"San Francisco, CA ",2020-05-16,2 , 4,160000 , 45000 , 20000
Goldman Sachs,Associate,Full Stack,125000,"New York, NY ",2020-05-09,2 , 4,105000 , N/A , 20000
Google,L5,Web Development (Front-End),385000,"San Francisco, CA ",2020-05-07,1 , 4,185000 , 160000 , 40000
Microsoft,62,Full Stack,210000,"Seattle, WA ",2020-05-06,4 , 4,145000 , 50000 , 15000
Google,L5,Cloud,276000,"San Francisco, CA ",2020-05-03,0 , 4,160000 , 92000 , 24000
Microsoft,PM 2,Distributed Systems (Back-End),200000,"Seattle, WA ",2020-04-24,4 , 4,145000 , 25000 , 30000
Apple,ICT4,ML / AI,310000,"Cupertino, CA ",2020-04-17,0 , 4,180000 , 100000 , 30000
Facebook,L4 Product Manager,Full Stack,285000,"San Francisco, CA ",2020-04-16,1 , 4,160000 , 100000 , 25000
T-Mobile,L08,PM for IOT,156000,"Bellevue, WA ",2020-04-13,1 , 4,133000 , 3000 , 20000
Disney,Product Manager,Mobile (iOS + Android),105000,"Burbank, CA ",2020-04-07,2 , 4,105000 , N/A , N/A
Workday,P1,Tools,126000,"Pleasanton, CA ",2020-04-06,0 , 4,110000 , 16000 , N/A
Amazon,L6,Web Development (Front-End),250000,"Seattle, WA ",2020-04-05,1 , 4,155000 , 10000 , 85000
Adobe,40,ML / AI,175000,"Austin, TX ",2020-03-31,1 , 4,123000 , 32000 , 20000
Redfin,Senior,PM,270000,"San Francisco, CA ",2020-03-30,0 , 4,180000 , 72000 , 18000
Amazon,L6,Networking,205000,"Seattle, WA ",2020-03-27,0 , 4,144000 , 41000 , 20000
Wayfair,L1,Distributed Systems (Back-End),73000,"Boston, MA ",2020-02-27,5 , 4,64000 , N/A , 6000
PayPal,T24,Product,156000,"San Jose, CA ",2020-02-19,4 , 4,131000 , 12000 , 13000
Wayfair,L3,Storefront,135000,"Boston, MA ",2020-02-19,1 , 4,95000 , 28000 , 12000
Microsoft,61,Languages,190000,"Redmond, WA ",2020-02-17,0 , 4,136000 , 25000 , 30000
Zynga,Senior,Mobile (iOS + Android),213000,"San Francisco, CA ",2020-02-14,1 , 4,155000 , 35000 , 23000
Microsoft,62,Web Development (Front-End),169000,"Redmond, WA ",2020-02-14,4 , 4,136000 , 13000 , 20000
Amazon,L6,Marketplace,174000,"Seattle, WA ",2020-02-11,0 , 4,139000 , 35000 , N/A
Amazon,L6,ML / AI,220000,"Seattle, WA ",2020-02-05,2 , 4,146000 , 76000 , N/A
Apple,ICT3,Analytics and Big data,285000,"Cupertino, CA ",2020-01-31,0 , 4,150000 , 105000 , 30000
,Senior,Product development,150000,"San Francisco, CA ",2020-01-29,1 , 4,150000 , N/A , N/A
Amazon,L6,Full Stack,250000,"Seattle, WA ",2020-01-26,1 , 4,150000 , 9000 , 91000
Amazon,L6,Product,237000,"Seattle, WA ",2020-01-22,0 , 4,144000 , 45000 , 48000
Amazon,L6,Mobile (iOS + Android),210000,"Seattle, WA ",2020-01-22,2 , 4,141000 , 69000 , N/A
Audible,L5,"Product Management, Internal Tools",170000,"Newark, NJ ",2020-01-19,0 , 4,130000 , 40000 , N/A
Microsoft,63,Distributed Systems (Back-End),224000,"Seattle, WA ",2020-01-17,4 , 4,165000 , 22000 , 37000
