Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,L6 SDM,Distributed Systems (Back-End),310000,"Seattle, WA ",2021-11-15,9 , 11,150000 , 160000 , N/A
HPE,L6,Data,260000,"San Jose, CA ",2021-11-10,6 , 11,204000 , 26000 , 30000
Amazon,L6,Full Stack,350000,"Seattle, WA ",2021-11-08,9 , 11,160000 , 190000 , N/A
Google,Manager (L6),ML / AI,565000,"Mountain View, CA ",2021-10-29,3 , 11,250000 , 250000 , 65000
Amazon,L6 SDM,Distributed Systems (Back-End),310000,"Seattle, WA ",2021-10-26,11 , 11,148000 , 162000 , N/A
Uber,L5B,Systems,305000,"San Francisco, CA ",2021-10-22,5 , 11,187000 , 87000 , 31000
Microsoft,67,Distributed Systems (Back-End),560000,"Bellevue, WA ",2021-10-16,11 , 11,240000 , 210000 , 110000
Apple,M2,ML / AI,385000,"Cupertino, CA ",2021-10-05,6 , 11,231000 , 120000 , 34000
WeWork,Director,API Development (Back-End),381000,"San Francisco, CA ",2021-10-01,1 , 11,285000 , 25000 , 71000
NortonLifeLock,L6,Full Stack,390000,"Mountain View, CA ",2021-09-25,11 , 11,236000 , 90000 , 64000
Stamps.com,L3,API Development (Back-End),265000,"Austin, TX ",2021-09-25,5 , 11,187000 , 50000 , 28000
Apple,Manager 2,Developer Tools,600000,"Cupertino, CA ",2021-09-15,6 , 11,200000 , 370000 , 30000
Workday,M2,Testing (SDET),235000,"Pleasanton, CA ",2021-09-13,4 , 11,155000 , 80000 , N/A
Amazon,L6 SDM,API Development (Back-End),335000,"Seattle, WA ",2021-09-09,8 , 11,160000 , 175000 , N/A
Cruise,L5,Full Stack,719000,"San Francisco, CA ",2021-08-27,2 , 11,230000 , 420000 , 69000
Outreach,Director,API Development (Back-End),720000,"Seattle, WA ",2021-08-22,1 , 11,250000 , 420000 , 50000
Niantic,L6,Distributed Systems (Back-End),580000,"San Francisco, CA ",2021-08-21,2 , 11,215000 , 300000 , 65000
Oracle,M3,Distributed Systems (Back-End),696000,"Seattle, WA ",2021-08-11,2 , 11,223000 , 459000 , 14000
edX,Manager,Full Stack,173000,"Cambridge, MA ",2021-07-24,1 , 11,157000 , N/A , 16000
Amazon,L6 SDM,Full Stack,365000,"Sunnyvale, CA ",2021-07-20,1 , 11,170000 , 164000 , 31000
DoorDash,M1,N/A,485000,"San Francisco, CA ",2021-07-13,0 , 11,210000 , 275000 , N/A
Cisco,Grade 11,API Development (Back-End),323000,"Milpitas, CA ",2021-07-07,6 , 11,198000 , 95000 , 30000
WorkFusion,L5,ML / AI,195000,"New York, NY ",2021-07-07,7 , 11,165000 , N/A , 30000
Amazon,L6 SDM,Full Stack,360000,"Seattle, WA ",2021-06-18,10 , 11,160000 , 200000 , N/A
Namely,Engineering Manager,Distributed Systems (Back-End),210000,"New York, NY ",2021-06-18,5 , 11,200000 , 8000 , N/A
Axon,L9,Full Stack,419000,"Seattle, WA ",2021-06-16,2 , 11,185000 , 215000 , 19000
Squarespace,L5,Distributed Systems (Back-End),310000,"New York, NY ",2021-06-16,3 , 11,220000 , 90000 , N/A
Amazon,L6 SDM,API Development (Back-End),370000,"Seattle, WA ",2021-06-10,6 , 11,160000 , 210000 , N/A
Amazon,L6,Data,260000,"Seattle, WA ",2021-05-21,4 , 11,140000 , 120000 , N/A
Johnson & Johnson,40,Full Stack,310000,"New Brunswick, NJ ",2021-05-12,3 , 11,210000 , 50000 , 50000
Sony,EM2,API Development (Back-End),355000,"San Francisco, CA ",2021-04-23,4 , 11,220000 , N/A , 135000
Amazon,L6 SDM,Full Stack,400000,"Seattle, WA ",2021-04-21,11 , 11,160000 , 240000 , N/A
Expedia,N,Data,310000,"Austin, TX ",2021-04-16,5 , 11,250000 , 60000 , N/A
Discord,M3,ML / AI,457000,"San Francisco, CA ",2021-04-14,0 , 11,235000 , 220000 , N/A
Amazon,L6,Full Stack,380000,"Seattle, WA ",2021-04-10,9 , 11,160000 , 220000 , N/A
Netflix,Manager,Distributed Systems (Back-End),620000,"Los Gatos, CA ",2021-03-13,1 , 11,620000 , N/A , N/A
Amazon,L6 SDM,Full Stack,224000,"Seattle, WA ",2021-03-08,3 , 11,154000 , 70000 , N/A
Facebook,M1,Data,739000,"Seattle, WA ",2021-02-27,6 , 11,228000 , 465000 , 46000
Teladoc Health,Associate Director of Engineering,Full Stack,220000,"Austin, TX ",2021-02-23,1 , 11,180000 , 13000 , 27000
Facebook,M0,API Development (Back-End),465000,"New York, NY ",2021-02-23,3 , 11,200000 , 225000 , 40000
Amazon,L6 SDM,Full Stack,370000,"Seattle, WA ",2021-01-20,9 , 11,160000 , 210000 , N/A
Amazon,L6 SDM,Full Stack,311000,"Seattle, WA ",2021-01-13,7 , 11,158000 , 154000 , N/A
Microsoft,67,Distributed Systems (Back-End),386000,"Seattle, WA ",2020-12-01,11 , 11,210000 , 113000 , 63000
Amazon,L7,Full Stack,600000,"San Jose, CA ",2020-11-21,3 , 11,160000 , 440000 , N/A
LinkedIn,Sr Engineer Manager,Full Stack,736000,"Sunnyvale, CA ",2020-11-17,5 , 11,280000 , 400000 , 56000
Salesforce,Manager,Full Stack,349000,"San Francisco, CA ",2020-11-14,3 , 11,203000 , 116000 , 30000
Indeed,L3,Full Stack,325000,"Austin, TX ",2020-10-28,4 , 11,155000 , 150000 , 20000
Microsoft,66,Full Stack,440000,"Seattle, WA ",2020-09-29,11 , 11,210000 , 150000 , 80000
,66,Distributed Systems (Back-End),400000,"Redmond, WA ",2020-09-22,11 , 11,230000 , 105000 , 65000
Oracle,M3,Distributed Systems (Back-End),365000,"Seattle, WA ",2020-09-10,3 , 11,185000 , 180000 , N/A
Affirm,L7,Other,310000,"San Francisco, CA ",2020-09-02,4 , 11,215000 , 95000 , N/A
UBS,Associate Director,Data,150000,"New York, NY ",2020-08-31,3 , 11,145000 , N/A , 5000
Bloomberg,Manager,Distributed Systems (Back-End),327000,"New York, NY ",2020-08-19,11 , 11,252000 , N/A , 75000
Microsoft,64,API Development (Back-End),250000,"San Francisco, CA ",2020-07-19,4 , 11,200000 , 10000 , 35000
Oracle,M4,ML / AI,360000,"Redwood City, CA ",2020-07-16,3 , 11,240000 , 120000 , N/A
Amazon,L5,Networking,330000,"Seattle, WA ",2020-07-15,3 , 11,160000 , 170000 , N/A
Amazon,L6 SDM,Networking,350000,"Seattle, WA ",2020-07-10,1 , 11,160000 , 190000 , N/A
Box,L7,Distributed Systems (Back-End),353000,"Redwood City, CA ",2020-07-06,7 , 11,228000 , 125000 , N/A
Amazon,L6 SDM,Distributed Systems (Back-End),400000,"Cupertino, CA ",2020-04-15,4 , 11,185000 , 215000 , N/A
Amazon,L6 SDM,Distributed Systems (Back-End),305000,"Seattle, WA ",2020-04-05,10 , 11,160000 , 145000 , N/A
Bloomberg,Engineering manager,Distributed Systems (Back-End),350000,"New York, NY ",2020-04-03,5 , 11,275000 , N/A , 75000
Box,M1,Distributed Systems (Back-End),350000,"Redwood City, CA ",2020-03-27,2 , 11,230000 , 120000 , N/A
Dropbox,L5,Full Stack,620000,"San Francisco, CA ",2020-03-09,3 , 11,250000 , 310000 , 63000
Nordstrom,18,Data,213000,"Seattle, WA ",2020-02-03,5 , 11,164000 , N/A , 49000
ServiceNow,M3,Full Stack,400000,"Santa Clara, CA ",2020-01-19,6 , 11,155000 , 215000 , 31000
Two Sigma,L5,Distributed Systems (Back-End),400000,"New York, NY ",2020-01-10,2 , 11,200000 , N/A , 200000
Amazon,L6 SDM,Full Stack,290000,"Seattle, WA ",2020-01-01,5 , 11,160000 , 130000 , N/A
Xero,Engineering Manager,Distributed Systems (Back-End),192000,"San Francisco, CA ",2019-12-19,4 , 11,175000 , 17000 , N/A
Momentive.ai,M5,Full Stack,360000,"San Francisco, CA ",2019-11-21,0.25 , 11,220000 , 85000 , 57000
Walmart Global Tech,E7,Distributed Systems (Back-End),430000,"New York, NY ",2019-10-22,2 , 11,235000 , 125000 , 70000
Microsoft,65,Full Stack,270000,"Redmond, WA ",2019-09-26,11 , 11,185000 , 40000 , 45000
Microsoft,67,Distributed Systems (Back-End),510000,"Redmond, WA ",2019-07-02,11 , 11,219000 , 225000 , 66000
Microsoft,64,Distributed Systems (Back-End),314000,"Redmond, WA ",2019-07-01,7 , 11,166000 , 109000 , 39000
Microsoft,65,Cloud,303000,"Redmond, WA ",2019-06-17,0 , 11,190000 , 75000 , 38000
Microsoft,Principal EM,Full Stack,332000,"Redmond, WA ",2019-04-13,11 , 11,,,
Microsoft,67,Distributed Systems (Back-End),495000,"Redmond, WA ",2019-03-17,11 , 11,219000 , 225000 , 51000
Amazon,L6 SDM,Robotics,310000,"Seattle, WA ",2019-03-05,6 , 11,150000 , 160000 , N/A
Microsoft,Senior SDE,API Development (Back-End),190000,"Redmond, WA ",2019-02-27,6 , 11,,,
eBay,MTS 2,ML / AI,400000,"San Jose, CA ",2019-01-18,9 , 11,210000 , 180000 , 20000
Salesforce,Senior Engineering Manager,API Development (Back-End),226000,"Boulder, CO ",2019-01-08,3 , 11,170000 , 29000 , 25000
Google,L6,Cloud,710000,"Seattle, WA ",2018-12-04,2 , 11,230000 , 420000 , 60000
Google,L5,Mobile (iOS + Android),413000,"Mountain View, CA ",2018-11-25,0.1 , 11,191000 , 193000 , 29000
Microsoft,65,AR/VR,386000,"Redmond, WA ",2018-11-18,1 , 11,190000 , 110000 , 86000
,67,Distributed Systems (Back-End),466000,"Redmond, WA ",2018-10-22,11 , 11,201000 , 200000 , 65000
PayPal,Senior Engineering Manager,Distributed Systems (Back-End),568000,"San Jose, CA ",2018-10-18,5 , 11,210000 , 330000 , 28000
PayPal,Senior Engineering Manager,Distributed Systems (Back-End),568000,"San Jose, CA ",2018-10-18,5 , 11,210000 , 330000 , 28000
Oracle,M3,Distributed Systems (Back-End),471000,"Seattle, WA ",2018-10-12,2 , 11,190000 , 240000 , 41000
Microsoft,64,Distributed Systems (Back-End),270000,"Seattle, WA ",2018-10-08,2 , 11,150000 , 100000 , 30000
Adobe,EM30,Distributed Systems (Back-End),384000,"San Jose, CA ",2018-10-06,6 , 11,,,
Lyft,M1,DevOps,222000,"San Francisco, CA ",2018-10-06,1 , 11,,,
Facebook,M1,Full Stack,550000,"Seattle, WA ",2018-10-01,0 , 11,222000 , 275000 , 50000
Cisco,Grade 12,Networking,190000,"San Jose, CA ",2018-09-17,11 , 11,155000 , N/A , 35000
