Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Facebook,IC3,Technical,138000,"Brooklyn, NY ",2022-02-28,0 , 5,99000 , 29000 , 10000
Databricks,L6,Sales,240000,"Seattle, WA ",2022-02-25,0 , 5,180000 , 40000 , 20000
Amazon,L5,Operations,140000,"San Francisco, CA ",2022-02-25,0 , 5,110000 , 15000 , 15000
Airtable,L5,Sales,204000,"Seattle, WA ",2022-02-24,1 , 5,150000 , 50000 , 4000
Bloomberg,Senior,Technical,150000,"New York, NY ",2022-02-21,3 , 5,130000 , N/A , 20000
Amazon,L5,Technical,150000,"Seattle, WA ",2022-02-20,5 , 5,110000 , 20000 , 20000
Stripe,l2,Technical,200000,"Los Angeles, CA ",2022-02-17,1 , 5,140000 , 30000 , 30000
Google,L4,People operations,173000,"New York, NY ",2022-02-11,1 , 5,133000 , 20000 , 20000
GitHub,L2,Technical,125000,"San Francisco, CA ",2022-02-09,3 , 5,100000 , 20000 , 5000
Facebook,IC5,Technical,198000,"Austin, TX ",2022-02-05,0 , 5,150000 , 25000 , 23000
Google,L4,Technical,200000,"San Francisco, CA ",2022-02-04,2 , 5,130000 , 45000 , 25000
Google,L4,Operations,165000,"New York, NY ",2022-01-28,2 , 5,125000 , 20000 , 20000
Medallia,L4,Sales,180000,"San Francisco, CA ",2022-01-20,1 , 5,140000 , 40000 , N/A
Amazon,L5,Technical,125000,"Seattle, WA ",2022-01-15,3 , 5,81000 , 11000 , 33000
Coinbase,IC4,Technical,156000,"New York, NY ",2022-01-14,1 , 5,120000 , 30000 , 6000
Facebook,IC3,Technical,116000,"Los Angeles, CA ",2022-01-13,2 , 5,98000 , 10000 , 8000
Twitter,L5,Technical,163000,"Denver, CO ",2022-01-08,0 , 5,125000 , 19000 , 19000
Twitter,L5,R4R,158000,"San Francisco, CA ",2021-12-17,1 , 5,120000 , 20000 , 18000
Twitter,L5,G&A,185000,"San Francisco, CA ",2021-12-17,3 , 5,145000 , 20000 , 20000
ViacomCBS,Senior,Technical,130000,"Los Angeles, CA ",2021-12-03,2 , 5,130000 , N/A , N/A
Amazon,L5,Technical,150000,"Seattle, WA ",2021-11-30,3 , 5,100000 , 50000 , N/A
Yext,1,HR,127000,"New York, NY ",2021-11-10,1 , 5,115000 , 12000 , N/A
Box,L5,Sales,116000,"Austin, TX ",2021-11-04,2 , 5,95000 , 21000 , N/A
Amazon,L5,Technical,130000,"New York, NY ",2021-11-02,2 , 5,100000 , 30000 , N/A
