Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Google,L5,Distributed Systems (Back-End),130000,"Kirkland, WA ",2022-03-09,0 , 17,N/A , 125000 , 5000
NASA JPL,L3,,145000,"Los Angeles, CA ",2022-03-08,15 , 17,145000 , N/A , N/A
Cisco,Technical Leader 1,Networking,249000,"San Jose, CA ",2022-03-05,6 , 17,164000 , 55000 , 30000
Apple,ICT4,Data,257000,"Cupertino, CA ",2022-02-26,1 , 17,195000 , 40000 , 22000
Facebook,E6,Web Development (Front-End),393000,"Brooklyn, NY ",2022-02-26,5 , 17,229000 , 125000 , 39000
eBay,MTS 2,Distributed Systems (Back-End),224000,"Austin, TX ",2022-02-23,2 , 17,159000 , 41000 , 24000
Microsoft,69,Full Stack,905000,"Redmond, WA ",2022-02-19,12 , 17,280000 , 500000 , 125000
HERE Technologies,L4,Full Stack,124000,"Chicago, IL ",2022-02-18,7 , 17,113000 , N/A , 11000
Bloomberg,Senior Software Engineer,Full Stack,352000,"New York, NY ",2022-02-14,7 , 17,271000 , N/A , 81000
Oracle,IC,Full Stack,210000,"Pleasanton, CA ",2022-02-12,0 , 17,180000 , 30000 , N/A
Spotify,Staff Engineer,Distributed Systems (Back-End),340000,"New York, NY ",2022-02-10,8 , 17,265000 , 75000 , N/A
Cisco,Technical Leader 2,Networking,337000,"San Jose, CA ",2022-02-08,17 , 17,189000 , 100000 , 48000
Yahoo,Principal Software Engineer,Data,240000,"Sunnyvale, CA ",2022-02-07,14 , 17,180000 , 35000 , 25000
LinkedIn,Staff Software Engineer,Networking,555000,"Mountain View, CA ",2022-02-06,4 , 17,225000 , 300000 , 30000
Esri,Principal,API Development (Back-End),250000,"Redlands, CA ",2022-01-30,14 , 17,236000 , N/A , 14000
JPMorgan Chase,Vice President,Full Stack,235000,"Jersey City, NJ ",2022-01-28,7 , 17,175000 , 5000 , 55000
Cisco,Software Engineer IV,Full Stack,248000,"Los Angeles, CA ",2022-01-27,0 , 17,190000 , 29000 , 29000
The Home Depot,Principal,Security,222000,"Austin, TX ",2022-01-26,1 , 17,170000 , 32000 , 20000
Workday,P4,Business Layer,382000,"Pleasanton, CA ",2022-01-25,7 , 17,182000 , 200000 , N/A
Google,L5,Cloud,469000,"San Francisco, CA ",2022-01-24,8 , 17,226000 , 186000 , 57000
Google,L6,Distributed Systems (Back-End),521000,"San Bruno, CA ",2022-01-20,5 , 17,256000 , 210000 , 55000
JPMorgan Chase,Senior Associate,Distributed Systems (Back-End),141000,"Jersey City, NJ ",2022-01-20,3 , 17,136000 , N/A , 5000
Amazon,SDE III,Distributed Systems (Back-End),320000,"Seattle, WA ",2022-01-19,2 , 17,160000 , 160000 , N/A
Lumen,L3,API Development (Back-End),115000,"Denver, CO ",2022-01-19,15 , 17,105000 , N/A , 10000
Google,L5,Full Stack,392000,"San Francisco, CA ",2022-01-19,14 , 17,220000 , 133000 , 40000
Netflix,Senior Software Engineer,Distributed Systems (Back-End),675000,"Los Gatos, CA ",2022-01-17,4 , 17,675000 , N/A , N/A
JPMorgan Chase,Vice President,Full Stack,240000,"New York, NY ",2022-01-15,17 , 17,175000 , 6000 , 58000
Facebook,M1,ML / AI,452000,"Los Angeles, CA ",2022-01-14,1 , 17,212000 , 200000 , 40000
