Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Udemy,L4,,275000,"San Francisco, CA ",2022-03-08,8 , 8,235000 , 40000 , N/A
Stitch Fix,L5,Data,431000,"San Francisco, CA ",2022-03-07,0 , 8,266000 , 165000 , N/A
Flexport,L5,Data,374000,"New York, NY ",2022-03-01,0 , 8,190000 , 165000 , 19000
Square,l5,data,201000,"San Francisco, CA ",2022-02-28,2 , 8,152000 , 49000 , N/A
Intuit,Staff,General,385000,"Mountain View, CA ",2022-02-28,3 , 8,180000 , 165000 , 40000
Abbott,17,General,105000,"Des Plaines, IL ",2022-02-26,8 , 8,100000 , N/A , 5000
Wayfair,L4,Product Analytics,222000,"Austin, TX ",2022-02-18,0 , 8,150000 , 72000 , N/A
LatentView Analytics,L3,Analytics,136000,"Seattle, WA ",2022-02-14,6 , 8,114000 , 11000 , 11000
Robinhood,L3,ML,460000,"Menlo Park, CA ",2022-02-10,1 , 8,220000 , 200000 , 40000
Walmart Global Tech,75,ML,233000,"Austin, TX ",2022-02-09,5 , 8,132000 , 75000 , 26000
Atlassian,P6,General,386000,"Austin, TX ",2022-02-02,1 , 8,184000 , 175000 , 27000
eBay,27,"ML, AL",443000,"San Jose, CA ",2022-01-24,0 , 8,300000 , 100000 , 43000
Facebook,IC4,Analytics,228000,"Seattle, WA ",2022-01-23,0 , 8,155000 , 50000 , 23000
Facebook,IC4,General,212000,"South San Francisco, CA ",2022-01-18,0 , 8,152000 , 45000 , 15000
Facebook,IC5,Product,378000,"Seattle, WA ",2022-01-17,0 , 8,190000 , 159000 , 29000
JPMorgan Chase,602,AI,180000,"Jersey City, NJ ",2022-01-12,0 , 8,155000 , N/A , 25000
Microsoft,63,General,248000,"Mountain View, CA ",2022-01-06,0 , 8,172000 , 50000 , 26000
Lyft,L6,B2B,466000,"New York, NY ",2021-12-21,2 , 8,220000 , 246000 , N/A
Publicis Sapient,L5,Marketing,150000,"New York, NY ",2021-12-21,5 , 8,145000 , N/A , 5000
Invitae,L4,General,175000,"San Francisco, CA ",2021-12-20,1 , 8,175000 , N/A , N/A
Disney,M1,Analytics,260000,"New York, NY ",2021-12-14,2 , 8,170000 , 50000 , 40000
Fidelity Investments,L6,xx,200000,"Boston, MA ",2021-12-13,1 , 8,150000 , 10000 , 40000
DRW,Vp,Option pricing,575000,"New York, NY ",2021-12-11,4 , 8,275000 , N/A , 300000
Apple,ICT5,Machine Learning,483000,"Seattle, WA ",2021-12-10,0 , 8,220000 , 225000 , 38000
ByteDance,2-2,Analytics,231000,"San Francisco, CA ",2021-12-09,1 , 8,178000 , 31000 , 22000
Shopify,L7,General,280000,"Boston, MA ",2021-12-08,0 , 8,210000 , 70000 , N/A
Facebook,IC5,General,333000,"Austin, TX ",2021-12-08,0 , 8,180000 , 80000 , 73000
Walmart Global Tech,x6,Deep Learning,333000,"Sunnyvale, CA ",2021-12-07,8 , 8,207000 , 75000 , 51000
Gap,L3,General,200000,"San Francisco, CA ",2021-12-04,0 , 8,180000 , N/A , 20000
Wayfair,L5,Science,485000,"Boston, MA ",2021-11-23,4 , 8,170000 , 300000 , 15000
Facebook,E5,Data Engineer,337000,"Menlo Park, CA ",2021-11-16,4 , 8,187000 , 112000 , 38000
Elastic,L7,General,332000,"San Francisco, CA ",2021-11-10,2 , 8,232000 , 100000 , N/A
Twitter,L6,Forecasting,308000,"San Francisco, CA ",2021-11-04,3 , 8,190000 , 80000 , 38000
Anthem,Principal,Machine Learning,186000,"Chicago, IL ",2021-10-26,1 , 8,165000 , N/A , 21000
Cisco,Grade 10,Networking,255000,"San Francisco, CA ",2021-10-26,0 , 8,200000 , 25000 , 30000
Netflix,0,Data,420000,"Los Angeles, CA ",2021-10-22,1 , 8,420000 , N/A , N/A
Shopify,L6,General,235000,"Seattle, WA ",2021-10-21,1 , 8,175000 , 60000 , N/A
Google,L5,General,300000,"San Francisco, CA ",2021-10-21,5 , 8,165000 , 100000 , 35000
Amazon,L6,General,253000,"Seattle, WA ",2021-10-18,5 , 8,128000 , 125000 , N/A
Enova International,Lead,Analytics,139000,"Chicago, IL ",2021-10-13,4 , 8,119000 , 4000 , 16000
Microsoft,62,Analysis,194000,"Seattle, WA ",2021-10-07,3 , 8,150000 , 30000 , 14000
Amazon,L6,General,400000,"San Francisco, CA ",2021-10-06,6 , 8,185000 , 215000 , N/A
Northwestern Mutual,L6,Data,187000,"New York, NY ",2021-10-01,1 , 8,155000 , N/A , 32000
Microsoft,64,office,220000,"Redmond, WA ",2021-09-24,8 , 8,160000 , 40000 , 20000
Aetna,P4,General,226000,"New York, NY ",2021-09-04,3 , 8,193000 , 4000 , 29000
LogMeIn,Senior software engineer,Senior software engineer,166000,"Mountain View, CA ",2021-09-01,3 , 8,145000 , 16000 , 5000
Uber,L5B,Data Science,570000,"San Francisco, CA ",2021-08-27,3 , 8,230000 , 300000 , 40000
Amazon,L6,Machine Learning,275000,"Seattle, WA ",2021-08-25,4 , 8,145000 , 130000 , N/A
Facebook,L5,Marketing,272000,"Austin, TX ",2021-08-25,3 , 8,167000 , 80000 , 25000
Apple,ICT4,Analytics,227000,"Cupertino, CA ",2021-08-13,0 , 8,170000 , 40000 , 17000
Amazon,L6,ML,250000,"Seattle, WA ",2021-08-12,5 , 8,128000 , 122000 , N/A
Anthem,Principal,Data,176000,"Chicago Heights, IL ",2021-07-21,1 , 8,160000 , N/A , 16000
Fidelity Investments,L6,Data scientist,200000,"Boston, MA ",2021-07-20,2 , 8,150000 , 10000 , 40000
Apple,ICT4,Operations,223000,"Austin, TX ",2021-07-15,5 , 8,158000 , 45000 , 20000
Point72,Director,finance,650000,"New York, NY ",2021-07-05,0 , 8,300000 , N/A , 350000
Apple,ICT4,General,225000,"Cupertino, CA ",2021-07-01,8 , 8,136000 , 81000 , 8000
Apple,ICT4,General,228000,"Austin, TX ",2021-06-26,0 , 8,176000 , 42000 , 10000
Facebook,L5 Product Growth Analyst,Growth,280000,"Menlo Park, CA ",2021-06-23,2 , 8,190000 , 62000 , 29000
IBM,Band 9,Financial Services,200000,"Austin, TX ",2021-06-18,5 , 8,185000 , 10000 , 5000
TransUnion,P03,Financial Services,123000,"Chicago, IL ",2021-06-15,4 , 8,108000 , N/A , 15000
Facebook,L6,Data Engineering,464000,"San Francisco, CA ",2021-06-08,5 , 8,220000 , 200000 , 44000
S&P Global,12,Data Architecture,208000,"New York, NY ",2021-06-05,1 , 8,180000 , N/A , 28000
YipitData,1,Investor Data Products,225000,"New York, NY ",2021-06-02,5 , 8,200000 , N/A , 25000
Indeed,L3,ml/ai,257000,"San Francisco, CA ",2021-05-10,3 , 8,198000 , 40000 , 19000
Uber,L4,product,185000,"San Francisco, CA ",2021-04-28,5 , 8,130000 , 40000 , 15000
Intuit,Staff,General,248000,"Mountain View, CA ",2021-04-22,4 , 8,165000 , 50000 , 33000
Amazon,Senior SDE,Science,330000,"Seattle, WA ",2021-04-21,3 , 8,160000 , 170000 , N/A
eBay,26,Risk management,215000,"San Jose, CA ",2021-04-20,1 , 8,155000 , 35000 , 25000
Adobe,L3,Data Science,272000,"San Jose, CA ",2021-04-13,3 , 8,150000 , 100000 , 23000
Amazon,L6,Business Intelligence,230000,"Cambridge, MA ",2021-04-02,4 , 8,135000 , 89000 , 6000
Facebook,IC4,Analytics,234000,"Menlo Park, CA ",2021-03-29,0 , 8,165000 , 53000 , 17000
Amazon,L5,Business Intelligence Engineer,156000,"Seattle, WA ",2021-03-25,1 , 8,121000 , 24000 , 11000
Hulu,IC3,Product analytics,162000,"Santa Monica, CA ",2021-03-19,1 , 8,123000 , 15000 , 24000
JPMorgan Chase,Vice President,Machine Learning,253000,"New York, NY ",2021-03-10,4 , 8,183000 , 7000 , 66000
Genentech,E4,Research,236000,"South San Francisco, CA ",2021-03-10,4 , 8,185000 , 16000 , 35000
Fidelity Investments,6,General,189000,"Jersey City, NJ ",2021-03-04,8 , 8,135000 , 20000 , 34000
Visa,Director,General,260000,"San Francisco, CA ",2021-02-24,4 , 8,190000 , 40000 , 30000
Lyft,IC5,decisions,500000,"San Francisco, CA ",2021-02-22,4 , 8,200000 , 300000 , N/A
Facebook,L5,L5,215000,"Seattle, WA ",2021-02-17,6 , 8,138000 , 77000 , N/A
Google,L5,Product,455000,"Seattle, WA ",2021-02-11,3 , 8,150000 , 280000 , 25000
Allstate,X5,ML / AI,138000,"Northbrook, IL ",2021-01-14,4 , 8,125000 , N/A , 13000
,Project Leader/Lead Data Scientist,Data,274000,"Boston, MA ",2021-01-14,5 , 8,201000 , N/A , 73000
Facebook,IC6,Data,495000,"Menlo Park, CA ",2021-01-12,6 , 8,225000 , 225000 , 45000
Allstate,x6,ML / AI,148000,"Northbrook, IL ",2021-01-12,5 , 8,135000 , N/A , 13000
LinkedIn,Senior Data Scientist,Data,261000,"Mountain View, CA ",2021-01-04,1 , 8,175000 , 69000 , 18000
Google,L5,Sales,264000,"Mountain View, CA ",2021-01-04,2 , 8,173000 , 57000 , 34000
Stitch Fix,L5,ML / AI,425000,"San Francisco, CA ",2020-12-16,2 , 8,260000 , 160000 , N/A
Verily,Ic5,ML / AI,220000,"Sunnyvale, CA ",2020-12-09,4 , 8,150000 , 50000 , 20000
Netflix,Only one level across Netflix,ML / AI,700000,"Los Angeles, CA ",2020-11-23,4 , 8,700000 , N/A , N/A
DataRobot,L6,ML / AI,270000,"New York, NY ",2020-11-23,2 , 8,200000 , 20000 , 50000
Facebook,IC5,Data,308000,"San Francisco, CA ",2020-11-18,3 , 8,182000 , 99000 , 27000
Citi,Vice President,Data,170000,"New York, NY ",2020-11-17,8 , 8,135000 , N/A , 36000
Facebook,L5,Data,250000,"Seattle, WA ",2020-10-27,3 , 8,175000 , 50000 , 25000
LinkedIn,IC3,Data,250000,"Sunnyvale, CA ",2020-10-10,6 , 8,150000 , 85000 , 15000
Handshake,Tech Lead,Data,157000,"San Francisco, CA ",2020-10-07,3 , 8,150000 , 7000 , 1000
Pinterest,L5,ML / AI,385000,"San Francisco, CA ",2020-09-30,1 , 8,185000 , 200000 , N/A
Amazon,L6,ML / AI,250000,"Seattle, WA ",2020-09-17,4 , 8,145000 , 105000 , N/A
LinkedIn,L2,Data,190000,"San Francisco, CA ",2020-09-09,3 , 8,152000 , 30000 , 10000
Microsoft,64,ML / AI,234000,"Seattle, WA ",2020-09-04,5 , 8,175000 , 29000 , 30000
LinkedIn,Senior Software Engineer,Data,276000,"San Francisco, CA ",2020-09-03,3 , 8,181000 , 75000 , 20000
WeWork,L5,Data,220000,"New York, NY ",2020-08-24,1 , 8,190000 , N/A , 29000
Google,L4,Security,210000,"Seattle, WA ",2020-08-24,3 , 8,170000 , 20000 , 20000
Apple,ICT4,ML / AI,330000,"Cupertino, CA ",2020-08-18,0 , 8,180000 , 100000 , 50000
,Manager,Analytics,215000,"San Mateo, CA ",2020-08-03,3 , 8,165000 , N/A , 50000
Galvanize,L5,ML / AI,175000,"San Francisco, CA ",2020-08-03,2 , 8,175000 , N/A , N/A
Qualtrics,L5,ML / AI,220000,"Seattle, WA ",2020-07-09,1 , 8,160000 , 35000 , 25000
Google,5,ML / AI,320000,"Seattle, WA ",2020-06-12,0 , 8,170000 , 125000 , 25000
Uber,L5A,DS,311000,"San Francisco, CA ",2020-05-06,5 , 8,178000 , 100000 , 33000
Amazon,L6,ML / AI,320000,"Seattle, WA ",2020-04-09,3 , 8,160000 , 160000 , N/A
Zillow,P4,Misc.,275000,"San Francisco, CA ",2020-04-03,2 , 8,175000 , 50000 , 50000
Amazon,L5,ML / AI,200000,"Seattle, WA ",2020-03-11,1 , 8,135000 , 65000 , 3000
Facebook,IC5,Data Science,260000,"New York, NY ",2020-03-11,3 , 8,160000 , 90000 , 10000
LinkedIn,Senior Software Engineer,ML / AI,203000,"Mountain View, CA ",2020-03-06,4 , 8,178000 , 5000 , 20000
Microsoft,64,ML / AI,221000,"Seattle, WA ",2020-02-27,4 , 8,171000 , 30000 , 20000
Genentech,Consultant,ML / AI,180000,"South San Francisco, CA ",2020-02-24,1 , 8,180000 , N/A , N/A
Pinterest,L5,ML / AI,350000,"San Francisco, CA ",2020-01-28,2 , 8,190000 , 160000 , N/A
,Principal,ML / AI,225000,"Seattle, WA ",2019-12-11,1 , 8,215000 , N/A , 10000
Disney,staff,iOS,205000,"New York, NY ",2019-11-30,1 , 8,180000 , N/A , 25000
Facebook,IC5,ML / AI,245000,"Menlo Park, CA ",2019-11-20,1 , 8,170000 , 50000 , 25000
