Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,Principal Product Manager,Technical,384000,"Seattle, WA ",2022-03-08,6 , 14,157000 , 227000 , N/A
Amazon,Senior Product Manager,Operations,180000,"Seattle, WA ",2022-03-03,8 , 14,140000 , 40000 , N/A
Microsoft,65,Technical,435000,"Redmond, WA ",2022-03-02,2 , 14,195000 , 200000 , 40000
Oracle,IC,Partners,370000,"Seattle, WA ",2022-02-25,1 , 14,200000 , 150000 , 20000
Microsoft,65,Product,275000,"Redmond, WA ",2022-02-19,13 , 14,200000 , 40000 , 35000
Juniper Networks,L6,Technical,249000,"San Francisco, CA ",2022-02-18,0 , 14,230000 , 19000 , N/A
American Express,L6,Enterprise,160000,"New York, NY ",2022-02-15,5 , 14,150000 , N/A , 10000
Amazon,Principal Product Manager,Technical,324000,"Seattle, WA ",2022-02-09,5 , 14,155000 , 169000 , N/A
Wayfair,L5,Product,430000,"Boston, MA ",2022-02-08,2 , 14,175000 , 225000 , 30000
Coinbase,IC6,Product,546000,"San Francisco, CA ",2022-02-03,0 , 14,237000 , 275000 , 34000
Facebook,L6 Product Manager,Product,612000,"New York, NY ",2022-01-28,1 , 14,235000 , 330000 , 47000
Facebook,L6 Product Manager,Consumer,500000,"Seattle, WA ",2022-01-26,0 , 14,225000 , 230000 , 45000
,Sr,Product,120000,"New York, NY ",2022-01-26,8 , 14,103000 , N/A , 17000
Amazon,Product Manager,Product,205000,"Seattle, WA ",2022-01-26,6 , 14,151000 , 54000 , N/A
Amazon,Senior Product Manager,Consumer,216000,"Seattle, WA ",2022-01-25,2 , 14,150000 , 46000 , 20000
Citi,C14,Analytic,190000,"New York, NY ",2022-01-24,6 , 14,170000 , N/A , 20000
Amazon,Principal Product Manager,Product,300000,"Seattle, WA ",2022-01-23,5 , 14,160000 , 140000 , N/A
Live Nation Entertainment,Lead,Product,175000,"Los Angeles, CA ",2022-01-22,3 , 14,156000 , 11000 , 8000
Amazon,Principal Product Manager,Product,310000,"Seattle, WA ",2022-01-20,5 , 14,160000 , 150000 , N/A
Amazon,L7,Technical,455000,"Seattle, WA ",2021-12-23,3 , 14,160000 , 295000 , N/A
Google,L6,Commerce,540000,"Mountain View, CA ",2021-12-16,2 , 14,219000 , 302000 , 20000
Samsara,L8,Product,495000,"San Francisco, CA ",2021-12-13,2 , 14,225000 , 215000 , 55000
LinkedIn,Group Product Manager,Product,650000,"Sunnyvale, CA ",2021-12-13,0 , 14,300000 , 300000 , 50000
Microsoft,65,Product,266000,"Redmond, WA ",2021-12-02,12 , 14,190000 , 38000 , 38000
Infineon Technologies,Director,Product,225000,"San Jose, CA ",2021-11-23,14 , 14,185000 , 40000 , N/A
Walmart,Director,Technical,385000,"San Francisco, CA ",2021-11-21,5 , 14,235000 , 100000 , 50000
Rally Health,L3,Product,210000,"Chicago, IL ",2021-11-18,2 , 14,150000 , 35000 , 25000
Google,L4,Product,230000,"Sunnyvale, CA ",2021-11-07,0 , 14,180000 , 40000 , 10000
Amazon,L6,Technical,332000,"Santa Clara, CA ",2021-11-04,0 , 14,185000 , 80000 , 67000
