Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Salesforce,Director,Internal,442000,"San Francisco, CA ",2022-03-03,0 , 18,285000 , 100000 , 57000
Microsoft,65,Technical,270000,"Seattle, WA ",2022-02-26,7 , 18,190000 , 40000 , 40000
Intel,Grade 10,Technical,460000,"Austin, TX ",2022-02-19,18 , 18,210000 , 168000 , 82000
Goldman Sachs,Vice President,Product,335000,"New York, NY ",2022-02-17,3 , 18,215000 , 16000 , 104000
Amazon,Senior Product Manager,Product,400000,"Sunnyvale, CA ",2022-02-07,0 , 18,175000 , 200000 , 25000
Comscore,L7,Product,441000,"New York, NY ",2022-02-06,2 , 18,315000 , 63000 , 63000
ICE,Manager,Technical,221000,"New York, NY ",2022-01-30,10 , 18,168000 , N/A , 53000
Amazon,Senior Product Manager,Technical,273000,"Austin, TX ",2022-01-28,0 , 18,155000 , 66000 , 52000
JPMorgan Chase,Vice President,Product,193000,"New York, NY ",2022-01-25,5 , 18,183000 , N/A , 10000
Amazon,Principal Product Manager,Product,370000,"Seattle, WA ",2022-01-08,5 , 18,157000 , 213000 , N/A
Uber,Group Product Manager,Product,610000,"Seattle, WA ",2022-01-04,2 , 18,250000 , 300000 , 60000
Cloudera,IC5,Enterprise,431000,"San Francisco, CA ",2021-12-18,12 , 18,244000 , 150000 , 37000
Amazon,L6,Operations,156000,"Seattle, WA ",2021-12-13,4 , 18,125000 , 31000 , N/A
Expedia,O,Product,350000,"Seattle, WA ",2021-12-12,17 , 18,275000 , 75000 , N/A
Coinbase,L6,Product,528000,"New York, NY ",2021-12-12,0 , 18,230000 , 275000 , 23000
Google,L7,Operations,550000,"San Francisco, CA ",2021-12-08,3 , 18,245000 , 240000 , 65000
Microsoft,62,Operations,151000,"Redmond, WA ",2021-12-06,1 , 18,131000 , 16000 , 3000
IBM,STSM,Technical,255000,"Austin, TX ",2021-12-01,18 , 18,205000 , 50000 , N/A
Facebook,M2,Technical,525000,"Menlo Park, CA ",2021-12-01,10 , 18,270000 , 200000 , 55000
VMware,L5,Technical,280000,"Palo Alto, CA ",2021-11-22,14 , 18,205000 , 40000 , 35000
Visa,L6,Technical,212000,"San Francisco, CA ",2021-11-16,3 , 18,170000 , 10000 , 32000
Amazon,L7,Consumer,475000,"Seattle, WA ",2021-11-03,7 , 18,165000 , 310000 , N/A
Uber,L5B,Product,573000,"San Francisco, CA ",2021-11-03,1 , 18,240000 , 260000 , 73000
Amazon,L7,Technical,625000,"Seattle, WA ",2021-11-02,7 , 18,160000 , 465000 , N/A
Walmart,X9,Product,900000,"Sunnyvale, CA ",2021-10-26,2 , 18,375000 , 350000 , 175000
Walmart,X9,Internal,775000,"Sunnyvale, CA ",2021-10-26,1 , 18,375000 , 250000 , 150000
SmartNews,L6,Consumer,580000,"New York, NY ",2021-09-23,3 , 18,200000 , 320000 , 60000
Microsoft,65,Product,312000,"Bellevue, WA ",2021-09-21,14 , 18,222000 , 55000 , 35000
JPMorgan Chase,Vice President,Technical,183000,"New York, NY ",2021-09-19,14 , 18,148000 , N/A , 35000
Cisco,G12,Product,331000,"San Jose, CA ",2021-09-09,12 , 18,181000 , 100000 , 50000
Microsoft,64,Infrastructure,221000,"Redmond, WA ",2021-08-08,8 , 18,171000 , 24000 , 25000
Amazon,L7,Enterprise,665000,"Sunnyvale, CA ",2021-07-11,8 , 18,185000 , 480000 , N/A
Coinbase,IC6,Product,535000,"San Francisco, CA ",2021-07-08,0 , 18,230000 , 280000 , 30000
Uber,L8,Product,1700000,"San Francisco, CA ",2021-06-24,1 , 18,350000 , 1.2M , 150000
Microsoft,66,Product,367000,"Bellevue, WA ",2021-06-16,9 , 18,212000 , 105000 , 50000
Hulu,IC5,Product,305000,"Seattle, WA ",2021-06-15,5 , 18,211000 , 31000 , 63000
,SVP,Consumer,220000,"New York, NY ",2021-06-04,18 , 18,190000 , N/A , 30000
IBM,Director,Product,360000,"New York, NY ",2021-06-03,18 , 18,250000 , 60000 , 50000
Salesforce,Senior Director,Product,480000,"San Francisco, CA ",2021-05-28,3 , 18,320000 , 80000 , 80000
Microsoft,66,Product,420000,"Redmond, WA ",2021-05-10,10 , 18,230000 , 140000 , 50000
Adobe,P50,Product,380000,"San Jose, CA ",2021-04-28,2 , 18,225000 , 110000 , 45000
Microsoft,68,Product,938000,"Seattle, WA ",2021-04-27,1 , 18,250000 , 348000 , 340000
Visa,L4,Product,148000,"Austin, TX ",2021-04-13,1 , 18,140000 , N/A , 8000
Uber,L6,Product,820000,"San Francisco, CA ",2021-04-01,4 , 18,270000 , 480000 , 70000
Citi,Vice President,Product,163000,"New York, NY ",2021-03-24,6 , 18,159000 , N/A , 3000
Microsoft,L64,Product,231000,"Seattle, WA ",2021-03-16,15 , 18,171000 , 30000 , 30000
Amazon,L7,Product,160000,"San Francisco, CA ",2021-02-06,0 , 18,160000 , N/A , N/A
Tenable,Senior Product Manager,Security,316000,"Los Angeles, CA ",2020-12-30,3 , 18,240000 , 40000 , 36000
Amazon,L7,Technical,380000,"Seattle, WA ",2020-11-29,2 , 18,160000 , 70000 , 150000
Autodesk,Grade 14,Product,268000,"San Francisco, CA ",2020-10-22,5 , 18,181000 , 50000 , 36000
Cisco,12,Technical,278000,"San Francisco, CA ",2020-10-03,15 , 18,190000 , 40000 , 46000
Oracle,IC-4,Infrastructure,288000,"Seattle, WA ",2020-09-10,0 , 18,185000 , 90000 , 13000
GoDaddy,Senior Director,Product,387000,"Kirkland, WA ",2020-09-03,4 , 18,227000 , 115000 , 45000
Microsoft,65,Product,300000,"Seattle, WA ",2020-08-30,15 , 18,200000 , 55000 , 45000
Amazon,L6,Technical,370000,"New York, NY ",2020-08-30,4 , 18,160000 , 210000 , N/A
Microsoft,65,Product,305000,"Mountain View, CA ",2020-08-18,7 , 18,220000 , 44000 , 43000
Microsoft,66,Product,400000,"Seattle, WA ",2020-08-10,12 , 18,240000 , 120000 , 40000
Align Technology,Sr. Manager,API Development (Back-End),203000,"San Jose, CA ",2020-08-04,4 , 18,168000 , 10000 , 25000
Amazon,L6,Cloud,347000,"Seattle, WA ",2020-07-05,3 , 18,150000 , 193000 , N/A
Samsung,Staff Product Manager,Web Development (Front-End),250000,"Mountain View, CA ",2020-06-16,2 , 18,200000 , N/A , 50000
Autodesk,IC5,business,300000,"San Francisco, CA ",2020-06-12,5 , 18,200000 , 65000 , 35000
Salesforce,Director,Distributed Systems (Back-End),530000,"San Francisco, CA ",2020-06-05,2 , 18,276000 , 199000 , 55000
Microsoft,65,ML / AI,280000,"Redmond, WA ",2020-06-04,9 , 18,190000 , 45000 , 45000
Genpact,Band 2,ML / AI,320000,"New York, NY ",2020-06-02,2 , 18,260000 , N/A , 60000
wework,L7,product,310000,"San Francisco, CA ",2020-04-29,1 , 18,310000 , N/A , N/A
Salesforce,Senior Director,Full Stack,425000,"San Francisco, CA ",2020-04-18,4 , 18,300000 , 50000 , 75000
Cisco,Grade 13,Director,490000,"San Jose, CA ",2020-04-15,13 , 18,250000 , 150000 , 90000
WeWork,Director,DevOps,330000,"San Francisco, CA ",2020-04-05,1 , 18,310000 , 20000 , N/A
Gartner,Director,ML / AI,200000,"Stamford, CT ",2020-04-04,9 , 18,175000 , N/A , 25000
Amazon,L6,Marketplace,240000,"Seattle, WA ",2020-04-01,5 , 18,110000 , 130000 , N/A
Amazon,L7,Advertising,500000,"Sunnyvale, CA ",2020-03-08,1 , 18,180000 , 280000 , 40000
Expedia,O,Full Stack,358000,"Seattle, WA ",2020-02-25,4 , 18,210000 , 95000 , 53000
Oracle,IC-4,Networking,250000,"Seattle, WA ",2020-02-25,2 , 18,188000 , 65000 , N/A
Cisco,Grade 10,CX,155000,"Austin, TX ",2020-02-13,5 , 18,129000 , 7000 , 19000
Amazon,L7,PM,281000,"Seattle, WA ",2020-01-26,6 , 18,160000 , 120000 , N/A
SpaceX,Senior,Full Stack,154000,"Hawthorne, CA ",2019-12-17,1 , 18,130000 , 24000 , N/A
Samsung,CL3,Mobile (iOS + Android),219000,"Mountain View, CA ",2019-09-19,2 , 18,175000 , N/A , 44000
Apple,ICT5,iOS,280000,"Cupertino, CA ",2019-09-18,2 , 18,190000 , 60000 , 30000
Salesforce,Senior Director,Full Stack,375000,"San Francisco, CA ",2019-09-17,4 , 18,245000 , 65000 , 66000
Microsoft,62,Full Stack,160000,"Redmond, WA ",2019-08-28,15 , 18,136000 , 11000 , 13000
Microsoft,66,DevOps,380000,"Redmond, WA ",2019-08-24,15 , 18,,,
Microsoft,64,Full Stack,240000,"Redmond, WA ",2019-05-01,14 , 18,,,
Amazon,L7,Product,510000,"Sunnyvale, CA ",2019-04-11,6 , 18,185000 , 325000 , N/A
VMware,Principal PM,Full Stack,488000,"Seattle, WA ",2019-03-17,6 , 18,236000 , 178000 , 74000
,Director,API Development (Back-End),290000,"Seattle, WA ",2019-03-11,7 , 18,195000 , 50000 , 45000
Microsoft,67,Privacy,450000,"Seattle, WA ",2019-03-06,13 , 18,225000 , 168000 , 65000
Google,L7,Distributed Systems (Back-End),415000,"Mountain View, CA ",2019-02-08,3 , 18,225000 , 120000 , 70000
Salesforce,VP,Marketing,491000,"San Francisco, CA ",2018-12-22,5 , 18,262000 , 150000 , 79000
Google,L8,Product,844000,"New York, NY ",2018-12-21,0 , 18,,,
Microsoft,64,Security,239000,"Redmond, WA ",2018-12-12,8 , 18,179000 , 30000 , 30000
