Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Amazon,L6,Alexa,255000,"Seattle, WA ",2022-03-01,3 , 18,170000 , 85000 , N/A
Capital One,Director,Agile,269000,"San Francisco, CA ",2022-02-11,3 , 18,211000 , 20000 , 38000
Applied Materials,L5,General,280000,"San Jose, CA ",2022-01-28,5 , 18,180000 , 55000 , 45000
Google,L6,Engineering,430000,"San Francisco, CA ",2022-01-19,5 , 18,190000 , 190000 , 50000
Deloitte,L5,general,190000,"Chicago, IL ",2022-01-18,5 , 18,180000 , N/A , 10000
Salesforce,L8,Security,260000,"Bellevue, WA ",2021-12-30,2 , 18,210000 , 18000 , 32000
ServiceNow,IC5,Product,405000,"Seattle, WA ",2021-12-23,3 , 18,215000 , 150000 , 40000
Amazon,L7,General,440000,"Seattle, WA ",2021-12-07,2 , 18,160000 , 150000 , 130000
Amazon,L6,General,295000,"Palo Alto, CA ",2021-11-11,2 , 18,180000 , 115000 , N/A
Amazon,L7,Sales BD,360000,"Seattle, WA ",2021-11-10,5 , 18,160000 , 200000 , N/A
Icertis,N/A,Cloud Security Compliance,228000,"Bellevue, WA ",2021-11-02,2 , 18,210000 , N/A , 18000
Amazon,L6,TPM,290000,"Seattle, WA ",2021-10-23,2 , 18,150000 , 140000 , N/A
Oracle,IC-4,Program Managment,410000,"San Francisco, CA ",2021-10-17,4 , 18,185000 , 225000 , N/A
Avanade,6,General,167000,"Seattle, WA ",2021-09-15,2 , 18,157000 , N/A , 10000
Microsoft,65,Software engineer,322000,"Seattle, WA ",2021-08-19,15 , 18,204000 , 64000 , 54000
Nordstrom,L18,Martech,254000,"Seattle, WA ",2021-08-14,1 , 18,195000 , N/A , 59000
,4,AWS,190000,"Iselin, NJ ",2021-08-12,1 , 18,170000 , N/A , 20000
Amazon,L6,General,251000,"Austin, TX ",2021-08-10,1 , 18,158000 , 63000 , 30000
Amazon,L6,general,270000,"New York, NY ",2021-08-10,0 , 18,170000 , 50000 , 50000
Google,L6,General,350000,"Sunnyvale, CA ",2021-07-23,5 , 18,195000 , 113000 , 42000
Intel,Grade 9,Technical Program Manager,339000,"San Jose, CA ",2021-07-01,5 , 18,171000 , 123000 , 45000
Cognizant,Senior Manager,"Service Delivery Management, Solutions Design",110000,"Waukegan, IL ",2021-07-01,13 , 18,110000 , N/A , N/A
Apple,ICT4,Software Engineering,340000,"Cupertino, CA ",2021-06-28,1 , 18,210000 , 100000 , 30000
Cisco,L11,Enterprise networking software,340000,"San Francisco, CA ",2021-06-13,0 , 18,200000 , 110000 , 30000
Nordstrom,L18,Martech,254000,"Seattle, WA ",2021-06-12,1 , 18,195000 , N/A , 58000
Microsoft,65,General,300000,"Redmond, WA ",2021-04-27,12 , 18,205000 , 57000 , 38000
Cognizant,Senior manager,Senior manager,175000,"Chicago, IL ",2021-04-03,2 , 18,160000 , N/A , 15000
Oracle,4,Security,370000,"San Francisco, CA ",2021-02-03,3 , 18,170000 , 190000 , 10000
Netflix,Only one level across Netflix,Engineering,430000,"Los Gatos, CA ",2021-02-02,12 , 18,430000 , N/A , N/A
Amazon,L6,Advertising,300000,"Palo Alto, CA ",2021-01-30,5 , 18,180000 , 120000 , N/A
Google,L4,TPM,329000,"Sunnyvale, CA ",2021-01-29,0 , 18,156000 , 150000 , 23000
Google,L6,Business Operations,348000,"San Francisco, CA ",2021-01-18,10 , 18,183000 , 120000 , 45000
Avanade,Group Manager,Program Management,162000,"Seattle, WA ",2021-01-18,2 , 18,152000 , N/A , 10000
Microsoft,64,Mobile (iOS + Android),240000,"Seattle, WA ",2021-01-09,12 , 18,170000 , 29000 , 41000
Microsoft,64,Commerce,214000,"Redmond, WA ",2020-10-29,2 , 18,166000 , 24000 , 24000
Lyft,T6,ML / AI,660000,"San Francisco, CA ",2020-10-29,6 , 18,225000 , 375000 , 60000
Twitter,Senior Technical Program Manager,Distributed Systems (Back-End),253000,"San Francisco, CA ",2020-10-08,1 , 18,190000 , 63000 , N/A
Cisco,10,operations,155000,"San Jose, CA ",2020-09-03,12 , 18,130000 , 5000 , 20000
Facebook,M1,NA,500000,"Redmond, WA ",2020-09-02,2 , 18,215000 , 240000 , 45000
Facebook,L6,ML / AI,460000,"Menlo Park, CA ",2020-08-24,0 , 18,230000 , 170000 , 60000
,L6,ML / AI,280000,"San Francisco, CA ",2020-08-15,2 , 18,195000 , 50000 , 35000
Microsoft,L65,Security,290000,"Redmond, WA ",2020-08-10,7 , 18,200000 , 45000 , 45000
Twitter,Staff Technical Program Manager,Security,298000,"Seattle, WA ",2020-07-28,1 , 18,208000 , 90000 , N/A
Microsoft,63,ERP,235000,"Seattle, WA ",2020-07-27,1 , 18,170000 , 50000 , 15000
Intel,Grade 9,SOC design,250000,"Santa Clara, CA ",2020-07-16,8 , 18,190000 , 20000 , 40000
Oracle,IC-4,iOS,380000,"Seattle, WA ",2020-06-27,18 , 18,175000 , 200000 , N/A
Amazon,L6,API Development (Back-End),260000,"Seattle, WA ",2020-05-25,18 , 18,160000 , 90000 , 10000
Google,L6,Web Development (Front-End),400000,"Los Angeles, CA ",2020-03-27,5 , 18,200000 , 150000 , 50000
