Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Oracle,IC,ML Model Research,233000,"Los Angeles, CA ",2022-02-03,4 , 20,180000 , 50000 , 3000
Amazon,L6,General,215000,"Seattle, WA ",2021-09-10,0 , 20,150000 , 38000 , 28000
Amazon,L6,ML/AI,583000,"San Francisco, CA ",2021-01-29,3 , 20,185000 , 243000 , 153000
Abbott,Principal,ML / AI,226000,"Sylmar, CA ",2021-01-20,18 , 20,186000 , 12000 , 28000
AppDynamics,L5,ML / AI,220000,"San Francisco, CA ",2021-01-08,5 , 20,175000 , 25000 , 20000
Amazon,L7,Data,600000,"Seattle, WA ",2020-10-08,0 , 20,165000 , 435000 , N/A
Google,L5,Data,274000,"Irvine, CA ",2020-09-29,5 , 20,157000 , 91000 , 26000
Citi,AVP,Data,125000,"New York, NY ",2020-09-02,2 , 20,125000 , N/A , 1000
Apple,e3,iOS,480000,"Los Angeles, CA ",2020-07-02,4 , 20,480000 , N/A , N/A
Facebook,E5,data,300000,"San Jose, CA ",2020-06-28,3 , 20,190000 , 90000 , 20000
JPMorgan Chase,VP,Data,160000,"Jersey City, NJ ",2020-02-21,5 , 20,145000 , N/A , 15000
Intel,Principal Eng,ML / AI,390000,"Santa Clara, CA ",2020-01-31,15 , 20,230000 , 80000 , 80000
Uber,L5B,ML / AI,464000,"Palo Alto, CA ",2020-01-28,1 , 20,214000 , 220000 , 30000
Intuit,Principal PM,Distributed Systems (Back-End),125000,"Chicago, IL ",2019-07-09,2 , 20,,,
Quantcast,Staff,API Development (Back-End),180000,"San Francisco, CA ",2018-12-20,2.5 , 20,,,
Microsoft,67,ML / AI,500000,"Seattle, WA ",2018-08-15,3 , 20,,,
